Gene	CUI	Phenotype	Source Databases	
CXCL8	C0022116	Ischemia	DisGeNet	
CXCR2	C0022116	Ischemia	DisGeNet	
CXCR3	C0022116	Ischemia	DisGeNet	
CXCR4	C0022116	Ischemia	DisGeNet	
CYP2E1	C0022116	Ischemia	DisGeNet	
GFAP	C0022116	Ischemia	DisGeNet	
GPBAR1	C0022116	Ischemia	DisGeNet	
GPER1	C0022116	Ischemia	DisGeNet	
GPR17	C0022116	Ischemia	DisGeNet	
HTR1B	C0022116	Ischemia	DisGeNet	
KCNMA1	C0022116	Ischemia	DisGeNet	
LPAR3	C0022116	Ischemia	DisGeNet	
NPY	C0022116	Ischemia	DisGeNet	
NPY2R	C0022116	Ischemia	DisGeNet	
OXER1	C0022116	Ischemia	DisGeNet	
POMC	C0022116	Ischemia	DisGeNet	
S1PR1	C0022116	Ischemia	DisGeNet	
S1PR3	C0022116	Ischemia	DisGeNet	
SCN5A	C0022116	Ischemia	DisGeNet	
SLC1A5	C0022116	Ischemia	DisGeNet	
VIP	C0022116	Ischemia	DisGeNet	
ADORA2A	C0038220	Status epilepticus	DisGeNet	
CCR10	C0038220	Status epilepticus	DisGeNet	
CCR2	C0038220	Status epilepticus	DisGeNet	
CCR3	C0038220	Status epilepticus	DisGeNet	
CCR5	C0038220	Status epilepticus	DisGeNet	
CCR7	C0038220	Status epilepticus	DisGeNet	
CCR8	C0038220	Status epilepticus	DisGeNet	
CCR9	C0038220	Status epilepticus	DisGeNet	
CNR1	C0038220	Status epilepticus	DisGeNet	
CRH	C0038220	Status epilepticus	DisGeNet	
CXCL1	C0038220	Status epilepticus	DisGeNet	
CXCL12	C0038220	Status epilepticus	DisGeNet	
HRH3	C0038220	Status epilepticus	DisGeNet	
KCNMA1	C0038220	Status epilepticus	DisGeNet	
NPY	C0038220	Status epilepticus	DisGeNet	
SPAST	C0038220	Status epilepticus	DisGeNet	
SST	C0038220	Status epilepticus	DisGeNet	
SSTR1	C0038220	Status epilepticus	DisGeNet	
SSTR2	C0038220	Status epilepticus	DisGeNet	
SSTR3	C0038220	Status epilepticus	DisGeNet	
SSTR4	C0038220	Status epilepticus	DisGeNet	
SSTR5	C0038220	Status epilepticus	DisGeNet	
ACKR3	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
ADORA1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
ADORA2A	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
ADRA2B	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
ANXA1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
BDKRB2	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
C3AR1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
C5AR1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CCL5	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CCR1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CCR3	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CCR5	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCL1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCL10	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCL2	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCL5	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCL8	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCR1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCR2	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCR3	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCR4	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
CXCR6	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
GSN	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
HTR4	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
KLK3	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
LPAR2	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
NPSR1	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
PTH1R	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
PTHLH	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
SSTR4	C0024115	Pulmonary Disease, Chronic Obstructive	DisGeNet	
ADCYAP1	C0238339	Hereditary pancreatitis	DisGeNet	
ADM	C0238339	Hereditary pancreatitis	DisGeNet	
ALB	C0238339	Hereditary pancreatitis	DisGeNet	
APOE	C0238339	Hereditary pancreatitis	DisGeNet	
CASR	C0238339	Hereditary pancreatitis	DisGeNet	
CCL20	C0238339	Hereditary pancreatitis	DisGeNet	
CCL28	C0238339	Hereditary pancreatitis	DisGeNet	
CCR6	C0238339	Hereditary pancreatitis	DisGeNet	
CXCL1	C0238339	Hereditary pancreatitis	DisGeNet	
CXCL10	C0238339	Hereditary pancreatitis	DisGeNet	
CXCL12	C0238339	Hereditary pancreatitis	DisGeNet	
CXCL5	C0238339	Hereditary pancreatitis	DisGeNet	
CXCL6	C0238339	Hereditary pancreatitis	DisGeNet	
CXCL8	C0238339	Hereditary pancreatitis	DisGeNet	
CXCR1	C0238339	Hereditary pancreatitis	DisGeNet	
CXCR2	C0238339	Hereditary pancreatitis	DisGeNet	
CXCR3	C0238339	Hereditary pancreatitis	DisGeNet	
CXCR4	C0238339	Hereditary pancreatitis	DisGeNet	
CYP2E1	C0238339	Hereditary pancreatitis	DisGeNet	
GCG	C0238339	Hereditary pancreatitis	DisGeNet	
GIP	C0238339	Hereditary pancreatitis	DisGeNet	
GNAI2	C0238339	Hereditary pancreatitis	DisGeNet	
HP	C0238339	Hereditary pancreatitis	DisGeNet	
KLK3	C0238339	Hereditary pancreatitis	DisGeNet	
MGST1	C0238339	Hereditary pancreatitis	DisGeNet	
PLAG1	C0238339	Hereditary pancreatitis	DisGeNet	
PRSS3	C0238339	Hereditary pancreatitis	DisGeNet	
PTHLH	C0238339	Hereditary pancreatitis	DisGeNet	
SCT	C0238339	Hereditary pancreatitis	DisGeNet	
TSC22D1	C0238339	Hereditary pancreatitis	DisGeNet	
ADRB3	C0023895	Liver Diseases	DisGeNet	
AGT	C0023895	Liver Diseases	DisGeNet	
ALB	C0023895	Liver Diseases	DisGeNet	
ANXA1	C0023895	Liver Diseases	DisGeNet	
APOE	C0023895	Liver Diseases	DisGeNet	
CCL16	C0023895	Liver Diseases	DisGeNet	
CCL20	C0023895	Liver Diseases	DisGeNet	
CCL5	C0023895	Liver Diseases	DisGeNet	
CCR1	C0023895	Liver Diseases	DisGeNet	
CCR2	C0023895	Liver Diseases	DisGeNet	
CCR5	C0023895	Liver Diseases	DisGeNet	
CCR6	C0023895	Liver Diseases	DisGeNet	
CNR1	C0023895	Liver Diseases	DisGeNet	
CNR2	C0023895	Liver Diseases	DisGeNet	
CST3	C0023895	Liver Diseases	DisGeNet	
CXCL1	C0023895	Liver Diseases	DisGeNet	
CXCL10	C0023895	Liver Diseases	DisGeNet	
CXCL12	C0023895	Liver Diseases	DisGeNet	
CXCL16	C0023895	Liver Diseases	DisGeNet	
CXCL2	C0023895	Liver Diseases	DisGeNet	
CXCL8	C0023895	Liver Diseases	DisGeNet	
CXCL9	C0023895	Liver Diseases	DisGeNet	
CXCR4	C0023895	Liver Diseases	DisGeNet	
CXCR6	C0023895	Liver Diseases	DisGeNet	
CYP1A2	C0023895	Liver Diseases	DisGeNet	
CYP2E1	C0023895	Liver Diseases	DisGeNet	
GCG	C0023895	Liver Diseases	DisGeNet	
GIP	C0023895	Liver Diseases	DisGeNet	
GNAI2	C0023895	Liver Diseases	DisGeNet	
GNAS	C0023895	Liver Diseases	DisGeNet	
IAPP	C0023895	Liver Diseases	DisGeNet	
NPY1R	C0023895	Liver Diseases	DisGeNet	
NPY5R	C0023895	Liver Diseases	DisGeNet	
PF4	C0023895	Liver Diseases	DisGeNet	
PMCH	C0023895	Liver Diseases	DisGeNet	
SLC25A13	C0023895	Liver Diseases	DisGeNet	
VIPR1	C0023895	Liver Diseases	DisGeNet	
ADCY8	C0002395	Alzheimer Disease	DisGeNet	
ADORA2A	C0002395	Alzheimer Disease	DisGeNet	
ADRA2A	C0002395	Alzheimer Disease	DisGeNet	
ADRB1	C0002395	Alzheimer Disease	DisGeNet	
ADRB3	C0002395	Alzheimer Disease	DisGeNet	
AGT	C0002395	Alzheimer Disease	DisGeNet	
AGTR2	C0002395	Alzheimer Disease	DisGeNet	
AHSG	C0002395	Alzheimer Disease	DisGeNet	
ALB	C0002395	Alzheimer Disease	DisGeNet	
ANXA1	C0002395	Alzheimer Disease	DisGeNet	
APOC1	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
APOE	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt,PheGenI	
APP	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt	
BDKRB2	C0002395	Alzheimer Disease	DisGeNet	
C3	C0002395	Alzheimer Disease	DisGeNet	
C5AR1	C0002395	Alzheimer Disease	DisGeNet	
CALCR	C0002395	Alzheimer Disease	DisGeNet	
CASR	C0002395	Alzheimer Disease	DisGeNet	
CCL5	C0002395	Alzheimer Disease	DisGeNet	
CCR1	C0002395	Alzheimer Disease	DisGeNet	
CCR2	C0002395	Alzheimer Disease	DisGeNet	
CCR5	C0002395	Alzheimer Disease	DisGeNet	
CNR2	C0002395	Alzheimer Disease	DisGeNet	
CRH	C0002395	Alzheimer Disease	DisGeNet	
CST3	C0002395	Alzheimer Disease	DisGeNet	
CTSL	C0002395	Alzheimer Disease	DisGeNet	
CXCL12	C0002395	Alzheimer Disease	DisGeNet	
CXCL8	C0002395	Alzheimer Disease	DisGeNet	
CXCR2	C0002395	Alzheimer Disease	DisGeNet	
CXCR4	C0002395	Alzheimer Disease	DisGeNet	
DRD3	C0002395	Alzheimer Disease	DisGeNet	
DRD4	C0002395	Alzheimer Disease	DisGeNet	
DRD5	C0002395	Alzheimer Disease	DisGeNet	
FSHR	C0002395	Alzheimer Disease	DisGeNet	
GABBR1	C0002395	Alzheimer Disease	DisGeNet	
GAL	C0002395	Alzheimer Disease	DisGeNet	
GFAP	C0002395	Alzheimer Disease	DisGeNet	
GHRH	C0002395	Alzheimer Disease	DisGeNet	
GHRHR	C0002395	Alzheimer Disease	DisGeNet	
GRM2	C0002395	Alzheimer Disease	DisGeNet	
GSN	C0002395	Alzheimer Disease	DisGeNet	
HCAR3	C0002395	Alzheimer Disease	DisGeNet	
HP	C0002395	Alzheimer Disease	DisGeNet	
HTR1A	C0002395	Alzheimer Disease	DisGeNet	
HTR1B	C0002395	Alzheimer Disease	DisGeNet	
HTR1F	C0002395	Alzheimer Disease	DisGeNet	
HTR6	C0002395	Alzheimer Disease	DisGeNet	
IAPP	C0002395	Alzheimer Disease	DisGeNet	
KCNMA1	C0002395	Alzheimer Disease	DisGeNet	
KLK3	C0002395	Alzheimer Disease	DisGeNet	
KNG1	C0002395	Alzheimer Disease	DisGeNet	
LHB	C0002395	Alzheimer Disease	DisGeNet	
LHCGR	C0002395	Alzheimer Disease	DisGeNet	
MGST3	C0002395	Alzheimer Disease	DisGeNet	
MTNR1A	C0002395	Alzheimer Disease	DisGeNet	
NMU	C0002395	Alzheimer Disease	DisGeNet	
NPS	C0002395	Alzheimer Disease	DisGeNet	
NPY	C0002395	Alzheimer Disease	DisGeNet	
NPY2R	C0002395	Alzheimer Disease	DisGeNet	
P2RY12	C0002395	Alzheimer Disease	DisGeNet	
PCED1B	C0002395	Alzheimer Disease	DisGeNet	
PDYN	C0002395	Alzheimer Disease	DisGeNet	
PPY	C0002395	Alzheimer Disease	DisGeNet	
PTGDR	C0002395	Alzheimer Disease	DisGeNet	
PTGER2	C0002395	Alzheimer Disease	DisGeNet	
PTGER3	C0002395	Alzheimer Disease	DisGeNet	
PTGER4	C0002395	Alzheimer Disease	DisGeNet	
PTGIR	C0002395	Alzheimer Disease	DisGeNet	
PTH	C0002395	Alzheimer Disease	DisGeNet	
PTH1R	C0002395	Alzheimer Disease	DisGeNet	
PYY	C0002395	Alzheimer Disease	DisGeNet	
SAA1	C0002395	Alzheimer Disease	DisGeNet	
SERPING1	C0002395	Alzheimer Disease	DisGeNet	
SH3BP5	C0002395	Alzheimer Disease	DisGeNet	
SPAST	C0002395	Alzheimer Disease	DisGeNet	
SST	C0002395	Alzheimer Disease	DisGeNet	
SSTR2	C0002395	Alzheimer Disease	DisGeNet	
TOMM40	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
CRH	C0524662	Opiate Addiction	DisGeNet	
DRD3	C0524662	Opiate Addiction	DisGeNet	
DRD4	C0524662	Opiate Addiction	DisGeNet	
GAL	C0524662	Opiate Addiction	DisGeNet	
GRM6	C0524662	Opiate Addiction	DisGeNet	
GRM8	C0524662	Opiate Addiction	DisGeNet	
OPRD1	C0524662	Opiate Addiction	DisGeNet	
OPRK1	C0524662	Opiate Addiction	DisGeNet	
OPRL1	C0524662	Opiate Addiction	DisGeNet	
PDYN	C0524662	Opiate Addiction	DisGeNet	
PENK	C0524662	Opiate Addiction	DisGeNet	
POMC	C0524662	Opiate Addiction	DisGeNet	
ADRA2A	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
GIP	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
GIPR	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
GNAI2	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
GNAS	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
GPBAR1	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
HTR4	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
LPAR3	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
MC2R	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
OXER1	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
POMC	C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	DisGeNet	
ACKR3	C0235290	Taste bitter	DisGeNet	
ADRA2B	C0235290	Taste bitter	DisGeNet	
CXCR6	C0235290	Taste bitter	DisGeNet	
GPBAR1	C0235290	Taste bitter	DisGeNet	
LPAR2	C0235290	Taste bitter	DisGeNet	
LPAR3	C0235290	Taste bitter	DisGeNet	
OXER1	C0235290	Taste bitter	DisGeNet	
SSTR4	C0235290	Taste bitter	DisGeNet	
TAS2R16	C0235290	Taste bitter	DisGeNet	
TAS2R38	C0235290	Taste bitter	DisGeNet	
ADM	C0030193	Pain	DisGeNet	
ADRA2A	C0030193	Pain	DisGeNet	
ADRA2C	C0030193	Pain	DisGeNet	
ALB	C0030193	Pain	DisGeNet	
BDKRB1	C0030193	Pain	DisGeNet	
BDKRB2	C0030193	Pain	DisGeNet	
CALCA	C0030193	Pain	DisGeNet	
CASR	C0030193	Pain	HumPhenOnt	
CCL5	C0030193	Pain	DisGeNet	
CCR1	C0030193	Pain	HumPhenOnt	
CCR2	C0030193	Pain	DisGeNet	
CCR6	C0030193	Pain	HumPhenOnt	
CNR1	C0030193	Pain	DisGeNet	
CNR2	C0030193	Pain	DisGeNet	
CRH	C0030193	Pain	DisGeNet	
CXCL12	C0030193	Pain	DisGeNet	
DRD3	C0030193	Pain	DisGeNet	
DRD4	C0030193	Pain	DisGeNet	
FSHR	C0030193	Pain	HumPhenOnt	
GABBR1	C0030193	Pain	DisGeNet	
GNAS	C0030193	Pain	HumPhenOnt	
HTR1A	C0030193	Pain	DisGeNet	
HTR1B	C0030193	Pain	DisGeNet	
HTR7	C0030193	Pain	DisGeNet	
KNG1	C0030193	Pain	DisGeNet	
MC1R	C0030193	Pain	DisGeNet	
MTNR1B	C0030193	Pain	DisGeNet	
NLRC4	C0030193	Pain	HumPhenOnt	
NPBWR1	C0030193	Pain	DisGeNet	
OPRD1	C0030193	Pain	DisGeNet	
OPRK1	C0030193	Pain	DisGeNet	
OPRL1	C0030193	Pain	DisGeNet	
P2RY12	C0030193	Pain	DisGeNet	
PDYN	C0030193	Pain	DisGeNet	
PENK	C0030193	Pain	DisGeNet	
PNOC	C0030193	Pain	DisGeNet	
POMC	C0030193	Pain	DisGeNet	
PTH	C0030193	Pain	DisGeNet	
PTH1R	C0030193	Pain	HumPhenOnt	
SAA1	C0030193	Pain	HumPhenOnt	
SERPING1	C0030193	Pain	HumPhenOnt	
SPAST	C0030193	Pain	HumPhenOnt	
SST	C0030193	Pain	DisGeNet	
TRAPPC11	C0030193	Pain	HumPhenOnt	
VIP	C0030193	Pain	DisGeNet	
ADCY5	C0020456	Hyperglycemia	DisGeNet	
ADM	C0020456	Hyperglycemia	DisGeNet	
ADRB1	C0020456	Hyperglycemia	DisGeNet	
ADRB3	C0020456	Hyperglycemia	DisGeNet	
AGT	C0020456	Hyperglycemia	DisGeNet	
AGTR2	C0020456	Hyperglycemia	DisGeNet	
ALB	C0020456	Hyperglycemia	DisGeNet	
APOE	C0020456	Hyperglycemia	DisGeNet	
C5AR1	C0020456	Hyperglycemia	DisGeNet	
CCL5	C0020456	Hyperglycemia	DisGeNet	
CXCL10	C0020456	Hyperglycemia	DisGeNet	
CXCL12	C0020456	Hyperglycemia	DisGeNet	
CXCL8	C0020456	Hyperglycemia	DisGeNet	
GCG	C0020456	Hyperglycemia	DisGeNet	
GCGR	C0020456	Hyperglycemia	DisGeNet	
GFAP	C0020456	Hyperglycemia	DisGeNet	
GIP	C0020456	Hyperglycemia	DisGeNet	
GIPR	C0020456	Hyperglycemia	DisGeNet	
GNAI2	C0020456	Hyperglycemia	DisGeNet	
HRH3	C0020456	Hyperglycemia	DisGeNet	
IAPP	C0020456	Hyperglycemia	DisGeNet	
MTNR1B	C0020456	Hyperglycemia	DisGeNet	
NPY	C0020456	Hyperglycemia	DisGeNet	
POMC	C0020456	Hyperglycemia	DisGeNet	
PTH	C0020456	Hyperglycemia	DisGeNet	
S1PR1	C0020456	Hyperglycemia	DisGeNet	
S1PR2	C0020456	Hyperglycemia	DisGeNet	
SST	C0020456	Hyperglycemia	DisGeNet	
TAS2R13	C0020456	Hyperglycemia	DisGeNet	
THRAP3	C0020456	Hyperglycemia	DisGeNet	
ACKR3	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADCYAP1	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADCYAP1R1	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADM	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADRA2B	C0032002	Abnormality of the pituitary gland	DisGeNet	
AGT	C0032002	Abnormality of the pituitary gland	DisGeNet	
ALB	C0032002	Abnormality of the pituitary gland	DisGeNet	
ANXA1	C0032002	Abnormality of the pituitary gland	DisGeNet	
APLNR	C0032002	Abnormality of the pituitary gland	DisGeNet	
APOE	C0032002	Abnormality of the pituitary gland	DisGeNet	
CALCA	C0032002	Abnormality of the pituitary gland	DisGeNet	
CRH	C0032002	Abnormality of the pituitary gland	DisGeNet	
CRHR1	C0032002	Abnormality of the pituitary gland	DisGeNet	
CST3	C0032002	Abnormality of the pituitary gland	DisGeNet	
CXCL12	C0032002	Abnormality of the pituitary gland	DisGeNet	
CXCL8	C0032002	Abnormality of the pituitary gland	DisGeNet	
CXCR4	C0032002	Abnormality of the pituitary gland	DisGeNet	
CXCR6	C0032002	Abnormality of the pituitary gland	DisGeNet	
DRD4	C0032002	Abnormality of the pituitary gland	DisGeNet	
FSHB	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
FSHR	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
GAL	C0032002	Abnormality of the pituitary gland	DisGeNet	
GCG	C0032002	Abnormality of the pituitary gland	DisGeNet	
GHRH	C0032002	Abnormality of the pituitary gland	DisGeNet	
GHRHR	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
GNAS	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
HCAR3	C0032002	Abnormality of the pituitary gland	DisGeNet	
INSL3	C0032002	Abnormality of the pituitary gland	DisGeNet	
KLK3	C0032002	Abnormality of the pituitary gland	DisGeNet	
LHB	C0032002	Abnormality of the pituitary gland	DisGeNet	
LHCGR	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
LPAR2	C0032002	Abnormality of the pituitary gland	DisGeNet	
MC2R	C0032002	Abnormality of the pituitary gland	DisGeNet	
MCHR1	C0032002	Abnormality of the pituitary gland	DisGeNet	
MCHR2	C0032002	Abnormality of the pituitary gland	DisGeNet	
NPY	C0032002	Abnormality of the pituitary gland	DisGeNet	
PENK	C0032002	Abnormality of the pituitary gland	DisGeNet	
PMCH	C0032002	Abnormality of the pituitary gland	DisGeNet	
POMC	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
PTH	C0032002	Abnormality of the pituitary gland	DisGeNet	
PTHLH	C0032002	Abnormality of the pituitary gland	DisGeNet	
SCT	C0032002	Abnormality of the pituitary gland	DisGeNet	
SST	C0032002	Abnormality of the pituitary gland	DisGeNet	
SSTR1	C0032002	Abnormality of the pituitary gland	DisGeNet	
SSTR2	C0032002	Abnormality of the pituitary gland	DisGeNet	
SSTR3	C0032002	Abnormality of the pituitary gland	DisGeNet	
SSTR4	C0032002	Abnormality of the pituitary gland	DisGeNet	
