Gene	CUI	Phenotype	Source Databases	
SNRNP200	C1285162	Degenerative disease of the spinal cord	DisGeNet	
SNRPN	C1285162	Degenerative disease of the spinal cord	DisGeNet	
EFTUD2	C0018777	Conductive hearing impairment	HumPhenOnt	
PRPF6	C0018777	Conductive hearing impairment	HumPhenOnt	
PRPF8	C0018777	Conductive hearing impairment	HumPhenOnt	
SF3B4	C0018777	Conductive hearing impairment	HumPhenOnt	
SNRNP200	C0018777	Conductive hearing impairment	HumPhenOnt	
TXNL4A	C0018777	Conductive hearing impairment	HumPhenOnt	
EFTUD2	C4021846	Functional abnormality of the middle ear	HumPhenOnt	
PRPF6	C4021846	Functional abnormality of the middle ear	HumPhenOnt	
PRPF8	C4021846	Functional abnormality of the middle ear	HumPhenOnt	
SF3B4	C4021846	Functional abnormality of the middle ear	HumPhenOnt	
SNRNP200	C4021846	Functional abnormality of the middle ear	HumPhenOnt	
TXNL4A	C4021846	Functional abnormality of the middle ear	HumPhenOnt	
