Gene	CUI	Phenotype	Source Databases	
EDNRA	C0032002	Abnormality of the pituitary gland	DisGeNet	
GAST	C0032002	Abnormality of the pituitary gland	DisGeNet	
GCG	C0032002	Abnormality of the pituitary gland	DisGeNet	
GHRL	C0032002	Abnormality of the pituitary gland	DisGeNet	
GHSR	C0032002	Abnormality of the pituitary gland	DisGeNet	
GNA11	C0032002	Abnormality of the pituitary gland	DisGeNet	
GNRH1	C0032002	Abnormality of the pituitary gland	DisGeNet	
GNRHR	C0032002	Abnormality of the pituitary gland	DisGeNet	
KISS1	C0032002	Abnormality of the pituitary gland	DisGeNet	
KISS1R	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
KLK3	C0032002	Abnormality of the pituitary gland	DisGeNet	
LPAR2	C0032002	Abnormality of the pituitary gland	DisGeNet	
NTS	C0032002	Abnormality of the pituitary gland	DisGeNet	
OXT	C0032002	Abnormality of the pituitary gland	DisGeNet	
PMCH	C0032002	Abnormality of the pituitary gland	DisGeNet	
PROK2	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
PROKR2	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
TACR3	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
TRH	C0032002	Abnormality of the pituitary gland	DisGeNet	
TRHR	C0032002	Abnormality of the pituitary gland	DisGeNet	
ZNF292	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADRA1A	C0030193	Pain	DisGeNet	
ALB	C0030193	Pain	DisGeNet	
BDKRB1	C0030193	Pain	DisGeNet	
BDKRB2	C0030193	Pain	DisGeNet	
CASR	C0030193	Pain	HumPhenOnt	
CCK	C0030193	Pain	DisGeNet	
CCKBR	C0030193	Pain	DisGeNet	
CHRM1	C0030193	Pain	DisGeNet	
CYSLTR2	C0030193	Pain	HumPhenOnt	
EDN1	C0030193	Pain	DisGeNet	
EDN3	C0030193	Pain	HumPhenOnt	
EDNRB	C0030193	Pain	DisGeNet,HumPhenOnt	
F2RL1	C0030193	Pain	DisGeNet	
GHSR	C0030193	Pain	HumPhenOnt	
GNA11	C0030193	Pain	HumPhenOnt	
GNAQ	C0030193	Pain	HumPhenOnt	
HCRT	C0030193	Pain	DisGeNet	
HRH1	C0030193	Pain	DisGeNet	
KNG1	C0030193	Pain	DisGeNet	
NLRC4	C0030193	Pain	HumPhenOnt	
NTSR1	C0030193	Pain	DisGeNet	
OXT	C0030193	Pain	DisGeNet	
PROKR1	C0030193	Pain	DisGeNet	
SAA1	C0030193	Pain	HumPhenOnt	
SERPING1	C0030193	Pain	HumPhenOnt	
SPAST	C0030193	Pain	HumPhenOnt	
TAC1	C0030193	Pain	DisGeNet	
TACR1	C0030193	Pain	DisGeNet	
TACR3	C0030193	Pain	DisGeNet	
TRAPPC11	C0030193	Pain	HumPhenOnt	
TRH	C0030193	Pain	DisGeNet	
ALB	C0238339	Hereditary pancreatitis	DisGeNet	
APOE	C0238339	Hereditary pancreatitis	DisGeNet	
CASR	C0238339	Hereditary pancreatitis	DisGeNet	
CCKBR	C0238339	Hereditary pancreatitis	DisGeNet	
EDN1	C0238339	Hereditary pancreatitis	DisGeNet	
F2RL1	C0238339	Hereditary pancreatitis	DisGeNet	
GAST	C0238339	Hereditary pancreatitis	DisGeNet	
GCG	C0238339	Hereditary pancreatitis	DisGeNet	
HP	C0238339	Hereditary pancreatitis	DisGeNet	
KLK3	C0238339	Hereditary pancreatitis	DisGeNet	
NTS	C0238339	Hereditary pancreatitis	DisGeNet	
NTSR1	C0238339	Hereditary pancreatitis	DisGeNet	
P2RY6	C0238339	Hereditary pancreatitis	DisGeNet	
PLAG1	C0238339	Hereditary pancreatitis	DisGeNet	
PRSS3	C0238339	Hereditary pancreatitis	DisGeNet	
TAC1	C0238339	Hereditary pancreatitis	DisGeNet	
TACR1	C0238339	Hereditary pancreatitis	DisGeNet	
TACR2	C0238339	Hereditary pancreatitis	DisGeNet	
TACR3	C0238339	Hereditary pancreatitis	DisGeNet	
TSC22D1	C0238339	Hereditary pancreatitis	DisGeNet	
AGT	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
AVPR1A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
AVPR1B	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
BDKRB2	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
CCK	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
CCKAR	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
CCKBR	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
GRP	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
GRPR	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HCRT	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HP	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
NPS	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
NPSR1	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
TACR1	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
ADRA1A	C0027627	Secondary hypertriglyceridemia	DisGeNet	
ADRA1D	C0027627	Secondary hypertriglyceridemia	DisGeNet	
AGT	C0027627	Secondary hypertriglyceridemia	DisGeNet	
ALB	C0027627	Secondary hypertriglyceridemia	DisGeNet	
APOE	C0027627	Secondary hypertriglyceridemia	DisGeNet	
APP	C0027627	Secondary hypertriglyceridemia	DisGeNet	
BDKRB1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
BDKRB2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
CASR	C0027627	Secondary hypertriglyceridemia	DisGeNet	
CDCP1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
CLCA2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
CST3	C0027627	Secondary hypertriglyceridemia	DisGeNet	
CTSL	C0027627	Secondary hypertriglyceridemia	DisGeNet	
CYSLTR2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
EDN1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
EDNRA	C0027627	Secondary hypertriglyceridemia	DisGeNet	
EDNRB	C0027627	Secondary hypertriglyceridemia	DisGeNet	
F2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
F2R	C0027627	Secondary hypertriglyceridemia	DisGeNet	
F2RL1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
F2RL2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
F2RL3	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GAST	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GCG	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GFAP	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GNA11	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GNA12	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GNA13	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GNA15	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GNAQ	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GNRH1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GNRHR	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GPR4	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GPR68	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GRM1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GRM5	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GRP	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GRPR	C0027627	Secondary hypertriglyceridemia	DisGeNet	
GSN	C0027627	Secondary hypertriglyceridemia	DisGeNet	
HCRTR1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
HP	C0027627	Secondary hypertriglyceridemia	DisGeNet	
ITIH1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
JARID2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
KCNMA1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
KISS1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
KISS1R	C0027627	Secondary hypertriglyceridemia	DisGeNet	
KLK3	C0027627	Secondary hypertriglyceridemia	DisGeNet	
LPAR1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
LPAR2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
LPAR5	C0027627	Secondary hypertriglyceridemia	DisGeNet	
LTB4R2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
NCOA3	C0027627	Secondary hypertriglyceridemia	DisGeNet	
NMU	C0027627	Secondary hypertriglyceridemia	DisGeNet	
NTS	C0027627	Secondary hypertriglyceridemia	DisGeNet	
NTSR1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
P2RY2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
PLAG1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
PROK1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
PRSS3	C0027627	Secondary hypertriglyceridemia	DisGeNet	
PTAFR	C0027627	Secondary hypertriglyceridemia	DisGeNet	
SAA1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
SCN5A	C0027627	Secondary hypertriglyceridemia	DisGeNet	
SLC1A5	C0027627	Secondary hypertriglyceridemia	DisGeNet	
TAC1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
TACR1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
TBXA2R	C0027627	Secondary hypertriglyceridemia	DisGeNet	
ADRA1A	C0677886	Ovarian epithelial cancer	DisGeNet	
ADRA1D	C0677886	Ovarian epithelial cancer	DisGeNet	
AGT	C0677886	Ovarian epithelial cancer	DisGeNet	
ALB	C0677886	Ovarian epithelial cancer	DisGeNet	
APOE	C0677886	Ovarian epithelial cancer	DisGeNet	
CABLES1	C0677886	Ovarian epithelial cancer	DisGeNet	
CASR	C0677886	Ovarian epithelial cancer	DisGeNet	
CCK	C0677886	Ovarian epithelial cancer	DisGeNet	
CDCP1	C0677886	Ovarian epithelial cancer	DisGeNet	
CTSL	C0677886	Ovarian epithelial cancer	DisGeNet	
CYSLTR1	C0677886	Ovarian epithelial cancer	DisGeNet	
CYSLTR2	C0677886	Ovarian epithelial cancer	DisGeNet	
EDN1	C0677886	Ovarian epithelial cancer	DisGeNet	
EDNRA	C0677886	Ovarian epithelial cancer	DisGeNet	
F2	C0677886	Ovarian epithelial cancer	DisGeNet	
F2R	C0677886	Ovarian epithelial cancer	DisGeNet	
F2RL1	C0677886	Ovarian epithelial cancer	DisGeNet	
GAST	C0677886	Ovarian epithelial cancer	DisGeNet	
GNA12	C0677886	Ovarian epithelial cancer	DisGeNet	
GNRH1	C0677886	Ovarian epithelial cancer	DisGeNet	
GNRH2	C0677886	Ovarian epithelial cancer	DisGeNet	
GNRHR	C0677886	Ovarian epithelial cancer	DisGeNet	
GPR4	C0677886	Ovarian epithelial cancer	DisGeNet	
GPR68	C0677886	Ovarian epithelial cancer	DisGeNet	
GRP	C0677886	Ovarian epithelial cancer	DisGeNet	
GRPR	C0677886	Ovarian epithelial cancer	DisGeNet	
GSN	C0677886	Ovarian epithelial cancer	DisGeNet	
HP	C0677886	Ovarian epithelial cancer	DisGeNet	
KISS1	C0677886	Ovarian epithelial cancer	DisGeNet	
KLK3	C0677886	Ovarian epithelial cancer	DisGeNet	
KNG1	C0677886	Ovarian epithelial cancer	DisGeNet	
KRT9	C0677886	Ovarian epithelial cancer	DisGeNet	
LPAR1	C0677886	Ovarian epithelial cancer	DisGeNet	
LPAR2	C0677886	Ovarian epithelial cancer	DisGeNet	
LPAR3	C0677886	Ovarian epithelial cancer	DisGeNet	
LTB4R	C0677886	Ovarian epithelial cancer	DisGeNet	
NCOA3	C0677886	Ovarian epithelial cancer	DisGeNet	
OXT	C0677886	Ovarian epithelial cancer	DisGeNet	
OXTR	C0677886	Ovarian epithelial cancer	DisGeNet	
PEG3	C0677886	Ovarian epithelial cancer	DisGeNet	
PLAG1	C0677886	Ovarian epithelial cancer	DisGeNet	
PROK1	C0677886	Ovarian epithelial cancer	DisGeNet	
PRSS3	C0677886	Ovarian epithelial cancer	DisGeNet	
PTAFR	C0677886	Ovarian epithelial cancer	DisGeNet	
PTGER1	C0677886	Ovarian epithelial cancer	DisGeNet	
RANBP3	C0677886	Ovarian epithelial cancer	DisGeNet	
SCAF1	C0677886	Ovarian epithelial cancer	DisGeNet	
TBXA2R	C0677886	Ovarian epithelial cancer	DisGeNet	
XCL1	C0677886	Ovarian epithelial cancer	DisGeNet	
XCL2	C0677886	Ovarian epithelial cancer	DisGeNet	
XCR1	C0677886	Ovarian epithelial cancer	DisGeNet	
ADRA1A	C0003469	Anxiety Disorders	DisGeNet	
AGT	C0003469	Anxiety Disorders	DisGeNet	
APOE	C0003469	Anxiety Disorders	DisGeNet	
APP	C0003469	Anxiety Disorders	DisGeNet	
AVPR1A	C0003469	Anxiety Disorders	DisGeNet	
AVPR1B	C0003469	Anxiety Disorders	DisGeNet	
CCK	C0003469	Anxiety Disorders	DisGeNet	
CCKAR	C0003469	Anxiety Disorders	DisGeNet	
CCKBR	C0003469	Anxiety Disorders	DisGeNet	
CYSLTR2	C0003469	Anxiety Disorders	DisGeNet	
EDNRA	C0003469	Anxiety Disorders	DisGeNet	
GNB1	C0003469	Anxiety Disorders	DisGeNet	
GRM5	C0003469	Anxiety Disorders	DisGeNet	
KLK3	C0003469	Anxiety Disorders	DisGeNet	
LPAR1	C0003469	Anxiety Disorders	DisGeNet	
LPAR2	C0003469	Anxiety Disorders	DisGeNet	
NPS	C0003469	Anxiety Disorders	DisGeNet	
NPSR1	C0003469	Anxiety Disorders	DisGeNet	
OXT	C0003469	Anxiety Disorders	DisGeNet	
OXTR	C0003469	Anxiety Disorders	DisGeNet	
PLAG1	C0003469	Anxiety Disorders	DisGeNet	
TAC1	C0003469	Anxiety Disorders	DisGeNet	
TACR1	C0003469	Anxiety Disorders	DisGeNet	
ADRA1A	C0020649	Hypotension	DisGeNet	
ADRA1B	C0020649	Hypotension	DisGeNet	
AGT	C0020649	Hypotension	DisGeNet,HumPhenOnt	
ALB	C0020649	Hypotension	DisGeNet,HumPhenOnt	
BDKRB2	C0020649	Hypotension	DisGeNet	
CASR	C0020649	Hypotension	HumPhenOnt	
EDN1	C0020649	Hypotension	DisGeNet	
EDN2	C0020649	Hypotension	DisGeNet	
EDN3	C0020649	Hypotension	DisGeNet	
GCG	C0020649	Hypotension	DisGeNet	
GHRL	C0020649	Hypotension	DisGeNet	
GNA11	C0020649	Hypotension	HumPhenOnt	
HRH1	C0020649	Hypotension	DisGeNet	
KNG1	C0020649	Hypotension	DisGeNet	
OXT	C0020649	Hypotension	DisGeNet	
PTAFR	C0020649	Hypotension	DisGeNet	
SAA1	C0020649	Hypotension	HumPhenOnt	
TAC1	C0020649	Hypotension	DisGeNet	
TACR1	C0020649	Hypotension	DisGeNet	
TACR3	C0020649	Hypotension	DisGeNet	
ADRA1A	C0178874	Tumor Progression	DisGeNet	
AGT	C0178874	Tumor Progression	DisGeNet	
APP	C0178874	Tumor Progression	DisGeNet	
BBC3	C0178874	Tumor Progression	DisGeNet	
CABLES1	C0178874	Tumor Progression	DisGeNet	
CASR	C0178874	Tumor Progression	DisGeNet	
CCKBR	C0178874	Tumor Progression	DisGeNet	
CDCP1	C0178874	Tumor Progression	DisGeNet	
CLCA2	C0178874	Tumor Progression	DisGeNet	
CTSL	C0178874	Tumor Progression	DisGeNet	
CYSLTR2	C0178874	Tumor Progression	DisGeNet	
EDN1	C0178874	Tumor Progression	DisGeNet	
EDN3	C0178874	Tumor Progression	DisGeNet	
EDNRA	C0178874	Tumor Progression	DisGeNet	
EDNRB	C0178874	Tumor Progression	DisGeNet	
F2R	C0178874	Tumor Progression	DisGeNet	
F2RL1	C0178874	Tumor Progression	DisGeNet	
F2RL2	C0178874	Tumor Progression	DisGeNet	
F2RL3	C0178874	Tumor Progression	DisGeNet	
GAST	C0178874	Tumor Progression	DisGeNet	
GFAP	C0178874	Tumor Progression	DisGeNet	
GHSR	C0178874	Tumor Progression	DisGeNet	
GNA11	C0178874	Tumor Progression	DisGeNet	
GNA12	C0178874	Tumor Progression	DisGeNet	
GNA13	C0178874	Tumor Progression	DisGeNet	
GNAQ	C0178874	Tumor Progression	DisGeNet	
GPRC6A	C0178874	Tumor Progression	DisGeNet	
GRM1	C0178874	Tumor Progression	DisGeNet	
GRP	C0178874	Tumor Progression	DisGeNet	
GRPR	C0178874	Tumor Progression	DisGeNet	
KISS1	C0178874	Tumor Progression	DisGeNet	
KISS1R	C0178874	Tumor Progression	DisGeNet	
KLK3	C0178874	Tumor Progression	DisGeNet	
LPAR2	C0178874	Tumor Progression	DisGeNet	
LPAR3	C0178874	Tumor Progression	DisGeNet	
NCOA3	C0178874	Tumor Progression	DisGeNet	
NMU	C0178874	Tumor Progression	DisGeNet	
NTS	C0178874	Tumor Progression	DisGeNet	
NTSR1	C0178874	Tumor Progression	DisGeNet	
P2RY1	C0178874	Tumor Progression	DisGeNet	
P2RY2	C0178874	Tumor Progression	DisGeNet	
PEG3	C0178874	Tumor Progression	DisGeNet	
PLAG1	C0178874	Tumor Progression	DisGeNet	
PROK1	C0178874	Tumor Progression	DisGeNet	
PROK2	C0178874	Tumor Progression	DisGeNet	
PRSS3	C0178874	Tumor Progression	DisGeNet	
SAA1	C0178874	Tumor Progression	DisGeNet	
TAC1	C0178874	Tumor Progression	DisGeNet	
TACR1	C0178874	Tumor Progression	DisGeNet	
TRH	C0178874	Tumor Progression	DisGeNet	
ADRA1D	C0027051	Myocardial Infarction	DisGeNet	
AGT	C0027051	Myocardial Infarction	DisGeNet	
AHSG	C0027051	Myocardial Infarction	DisGeNet	
APOC1	C0027051	Myocardial Infarction	PheGenI	
APOE	C0027051	Myocardial Infarction	DisGeNet	
AVPR1A	C0027051	Myocardial Infarction	DisGeNet	
BDKRB1	C0027051	Myocardial Infarction	DisGeNet	
BDKRB2	C0027051	Myocardial Infarction	DisGeNet	
CASR	C0027051	Myocardial Infarction	DisGeNet	
CDCP1	C0027051	Myocardial Infarction	DisGeNet	
CST3	C0027051	Myocardial Infarction	DisGeNet	
EDN1	C0027051	Myocardial Infarction	DisGeNet	
EDN2	C0027051	Myocardial Infarction	DisGeNet	
EDNRA	C0027051	Myocardial Infarction	DisGeNet	
EDNRB	C0027051	Myocardial Infarction	DisGeNet	
F2	C0027051	Myocardial Infarction	DisGeNet	
F2R	C0027051	Myocardial Infarction	DisGeNet	
F2RL1	C0027051	Myocardial Infarction	DisGeNet	
GCG	C0027051	Myocardial Infarction	DisGeNet	
GFAP	C0027051	Myocardial Infarction	DisGeNet	
GHRL	C0027051	Myocardial Infarction	DisGeNet	
GHSR	C0027051	Myocardial Infarction	DisGeNet	
GSN	C0027051	Myocardial Infarction	DisGeNet	
HP	C0027051	Myocardial Infarction	DisGeNet	
KCNMA1	C0027051	Myocardial Infarction	DisGeNet	
KNG1	C0027051	Myocardial Infarction	DisGeNet	
P2RY11	C0027051	Myocardial Infarction	DisGeNet	
P2RY2	C0027051	Myocardial Infarction	DisGeNet	
SCN5A	C0027051	Myocardial Infarction	DisGeNet	
SERPING1	C0027051	Myocardial Infarction	DisGeNet	
TBXA2R	C0027051	Myocardial Infarction	DisGeNet	
UTS2	C0027051	Myocardial Infarction	DisGeNet	
UTS2R	C0027051	Myocardial Infarction	DisGeNet	
ADRA1A	C0020538	Hypertension	DisGeNet	
ADRA1B	C0020538	Hypertension	DisGeNet	
ADRA1D	C0020538	Hypertension	DisGeNet	
AGT	C0020538	Hypertension	DisGeNet	
ALB	C0020538	Hypertension	DisGeNet	
APOC1	C0020538	Hypertension	DisGeNet	
APOE	C0020538	Hypertension	DisGeNet	
APP	C0020538	Hypertension	DisGeNet	
AVPR1A	C0020538	Hypertension	DisGeNet	
BDKRB1	C0020538	Hypertension	DisGeNet	
BDKRB2	C0020538	Hypertension	DisGeNet	
CASR	C0020538	Hypertension	DisGeNet	
CHRM3	C0020538	Hypertension	DisGeNet,PheGenI	
CST3	C0020538	Hypertension	DisGeNet	
CYSLTR2	C0020538	Hypertension	DisGeNet	
EDN1	C0020538	Hypertension	DisGeNet	
EDN2	C0020538	Hypertension	DisGeNet	
EDN3	C0020538	Hypertension	DisGeNet	
EDNRA	C0020538	Hypertension	DisGeNet	
EDNRB	C0020538	Hypertension	DisGeNet	
F2	C0020538	Hypertension	DisGeNet	
F2R	C0020538	Hypertension	DisGeNet	
GCG	C0020538	Hypertension	DisGeNet	
GCGR	C0020538	Hypertension	DisGeNet	
GHRL	C0020538	Hypertension	DisGeNet	
GHSR	C0020538	Hypertension	DisGeNet	
GNA12	C0020538	Hypertension	DisGeNet	
GNA14	C0020538	Hypertension	DisGeNet	
GNRH1	C0020538	Hypertension	DisGeNet	
HP	C0020538	Hypertension	DisGeNet	
HTR2B	C0020538	Hypertension	DisGeNet	
KCNMA1	C0020538	Hypertension	DisGeNet	
KISS1	C0020538	Hypertension	DisGeNet	
KNG1	C0020538	Hypertension	DisGeNet	
LPAR1	C0020538	Hypertension	DisGeNet	
LPAR2	C0020538	Hypertension	DisGeNet	
NTS	C0020538	Hypertension	DisGeNet	
OXT	C0020538	Hypertension	DisGeNet	
OXTR	C0020538	Hypertension	DisGeNet	
P2RY2	C0020538	Hypertension	DisGeNet	
PTGER1	C0020538	Hypertension	DisGeNet	
SAA1	C0020538	Hypertension	DisGeNet	
TAC3	C0020538	Hypertension	DisGeNet	
TACR1	C0020538	Hypertension	DisGeNet	
TACR3	C0020538	Hypertension	DisGeNet	
TRH	C0020538	Hypertension	DisGeNet	
TRHR	C0020538	Hypertension	DisGeNet	
UTS2	C0020538	Hypertension	DisGeNet	
UTS2R	C0020538	Hypertension	DisGeNet	
XCL1	C0020538	Hypertension	DisGeNet	
ADRA1A	C0004096	Asthma	DisGeNet	
ADRA1B	C0004096	Asthma	DisGeNet	
ADRA1D	C0004096	Asthma	DisGeNet	
AGT	C0004096	Asthma	DisGeNet	
APOE	C0004096	Asthma	DisGeNet	
APP	C0004096	Asthma	DisGeNet	
BDKRB1	C0004096	Asthma	DisGeNet	
BDKRB2	C0004096	Asthma	DisGeNet	
CCL23	C0004096	Asthma	DisGeNet	
CHRM1	C0004096	Asthma	DisGeNet	
CHRM3	C0004096	Asthma	DisGeNet	
