Gene	CUI	Phenotype	Source Databases	
HRH1	C0030193	Pain	DisGeNet	
HTR2A	C0030193	Pain	DisGeNet	
HTR2C	C0030193	Pain	DisGeNet	
KNG1	C0030193	Pain	DisGeNet	
NLRC4	C0030193	Pain	HumPhenOnt	
NTSR1	C0030193	Pain	DisGeNet	
OXT	C0030193	Pain	DisGeNet	
PROKR1	C0030193	Pain	DisGeNet	
SAA1	C0030193	Pain	HumPhenOnt	
SERPING1	C0030193	Pain	HumPhenOnt	
SLC6A4	C0030193	Pain	DisGeNet	
SPAST	C0030193	Pain	HumPhenOnt	
TAC1	C0030193	Pain	DisGeNet	
TACR1	C0030193	Pain	DisGeNet	
TACR3	C0030193	Pain	DisGeNet	
TRAPPC11	C0030193	Pain	HumPhenOnt	
TRH	C0030193	Pain	DisGeNet	
TTN	C0030193	Pain	DisGeNet	
ABCB1	C0011581	Depressive Disorder	DisGeNet	
AGT	C0011581	Depressive Disorder	DisGeNet	
ALB	C0011581	Depressive Disorder	DisGeNet	
APOA4	C0011581	Depressive Disorder	DisGeNet	
APOE	C0011581	Depressive Disorder	DisGeNet	
ATM	C0011581	Depressive Disorder	DisGeNet	
AVPR1B	C0011581	Depressive Disorder	DisGeNet	
CYP1A2	C0011581	Depressive Disorder	DisGeNet	
CYP2C19	C0011581	Depressive Disorder	DisGeNet	
CYP2D6	C0011581	Depressive Disorder	DisGeNet,PheGenI	
F2R	C0011581	Depressive Disorder	DisGeNet	
F2RL3	C0011581	Depressive Disorder	DisGeNet	
GAST	C0011581	Depressive Disorder	DisGeNet	
GHRL	C0011581	Depressive Disorder	DisGeNet	
GNB1	C0011581	Depressive Disorder	DisGeNet	
GRAP2	C0011581	Depressive Disorder	DisGeNet	
GRM1	C0011581	Depressive Disorder	DisGeNet	
GRM5	C0011581	Depressive Disorder	DisGeNet	
HCRT	C0011581	Depressive Disorder	DisGeNet	
HP	C0011581	Depressive Disorder	DisGeNet	
HTR2A	C0011581	Depressive Disorder	DisGeNet	
HTR2C	C0011581	Depressive Disorder	DisGeNet	
LPAR1	C0011581	Depressive Disorder	DisGeNet	
OXT	C0011581	Depressive Disorder	DisGeNet	
OXTR	C0011581	Depressive Disorder	DisGeNet	
PDE4B	C0011581	Depressive Disorder	DisGeNet	
PMCH	C0011581	Depressive Disorder	DisGeNet	
SLC6A2	C0011581	Depressive Disorder	DisGeNet	
SLC6A4	C0011581	Depressive Disorder	DisGeNet	
TAC1	C0011581	Depressive Disorder	DisGeNet	
TACR3	C0011581	Depressive Disorder	DisGeNet	
TOMM40	C0011581	Depressive Disorder	DisGeNet	
TRH	C0011581	Depressive Disorder	DisGeNet	
TTR	C0011581	Depressive Disorder	DisGeNet	
ABCB1	C0010054	Coronary heart disease 7	DisGeNet	
AGT	C0010054	Coronary heart disease 7	DisGeNet	
AHSG	C0010054	Coronary heart disease 7	DisGeNet	
ALB	C0010054	Coronary heart disease 7	DisGeNet	
APOA1	C0010054	Coronary heart disease 7	DisGeNet	
APOA2	C0010054	Coronary heart disease 7	DisGeNet	
APOA4	C0010054	Coronary heart disease 7	DisGeNet	
APOC1	C0010054	Coronary heart disease 7	DisGeNet	
APOC3	C0010054	Coronary heart disease 7	DisGeNet	
APOE	C0010054	Coronary heart disease 7	DisGeNet	
ATM	C0010054	Coronary heart disease 7	DisGeNet	
BDKRB1	C0010054	Coronary heart disease 7	DisGeNet	
BDKRB2	C0010054	Coronary heart disease 7	DisGeNet	
CASR	C0010054	Coronary heart disease 7	DisGeNet	
CFH	C0010054	Coronary heart disease 7	DisGeNet	
CST3	C0010054	Coronary heart disease 7	DisGeNet	
CYP2C19	C0010054	Coronary heart disease 7	DisGeNet	
CYP2D6	C0010054	Coronary heart disease 7	DisGeNet	
CYP3A4	C0010054	Coronary heart disease 7	DisGeNet	
CYSLTR1	C0010054	Coronary heart disease 7	DisGeNet	
EDN1	C0010054	Coronary heart disease 7	DisGeNet	
EDNRA	C0010054	Coronary heart disease 7	DisGeNet	
F2	C0010054	Coronary heart disease 7	DisGeNet	
F2R	C0010054	Coronary heart disease 7	DisGeNet	
F2RL3	C0010054	Coronary heart disease 7	DisGeNet	
F7	C0010054	Coronary heart disease 7	DisGeNet	
FN1	C0010054	Coronary heart disease 7	DisGeNet	
GCG	C0010054	Coronary heart disease 7	DisGeNet	
GHRL	C0010054	Coronary heart disease 7	DisGeNet	
HP	C0010054	Coronary heart disease 7	DisGeNet	
HTR2A	C0010054	Coronary heart disease 7	DisGeNet	
ITGA2	C0010054	Coronary heart disease 7	DisGeNet	
KISS1	C0010054	Coronary heart disease 7	DisGeNet	
KNG1	C0010054	Coronary heart disease 7	DisGeNet	
NPFFR2	C0010054	Coronary heart disease 7	DisGeNet	
OPN4	C0010054	Coronary heart disease 7	DisGeNet	
P2RY1	C0010054	Coronary heart disease 7	DisGeNet	
PF4V1	C0010054	Coronary heart disease 7	DisGeNet	
SAA1	C0010054	Coronary heart disease 7	DisGeNet	
SCN5A	C0010054	Coronary heart disease 7	DisGeNet	
SLC6A4	C0010054	Coronary heart disease 7	DisGeNet	
TTN	C0010054	Coronary heart disease 7	DisGeNet	
UTS2	C0010054	Coronary heart disease 7	DisGeNet	
UTS2B	C0010054	Coronary heart disease 7	DisGeNet	
UTS2R	C0010054	Coronary heart disease 7	DisGeNet	
ABCB1	C0003469	Anxiety Disorders	DisGeNet	
ADRA1A	C0003469	Anxiety Disorders	DisGeNet	
AGT	C0003469	Anxiety Disorders	DisGeNet	
APOE	C0003469	Anxiety Disorders	DisGeNet	
APP	C0003469	Anxiety Disorders	DisGeNet	
AVPR1A	C0003469	Anxiety Disorders	DisGeNet	
AVPR1B	C0003469	Anxiety Disorders	DisGeNet	
CCK	C0003469	Anxiety Disorders	DisGeNet	
CCKAR	C0003469	Anxiety Disorders	DisGeNet	
CCKBR	C0003469	Anxiety Disorders	DisGeNet	
CYP2C19	C0003469	Anxiety Disorders	DisGeNet	
CYP2D6	C0003469	Anxiety Disorders	DisGeNet	
CYP3A4	C0003469	Anxiety Disorders	DisGeNet	
CYSLTR2	C0003469	Anxiety Disorders	DisGeNet	
EDNRA	C0003469	Anxiety Disorders	DisGeNet	
GNB1	C0003469	Anxiety Disorders	DisGeNet	
GRM5	C0003469	Anxiety Disorders	DisGeNet	
GSTP1	C0003469	Anxiety Disorders	DisGeNet	
HTR2A	C0003469	Anxiety Disorders	DisGeNet	
HTR2C	C0003469	Anxiety Disorders	DisGeNet	
KLK3	C0003469	Anxiety Disorders	DisGeNet	
LPAR1	C0003469	Anxiety Disorders	DisGeNet	
LPAR2	C0003469	Anxiety Disorders	DisGeNet	
NPS	C0003469	Anxiety Disorders	DisGeNet	
NPSR1	C0003469	Anxiety Disorders	DisGeNet	
OXT	C0003469	Anxiety Disorders	DisGeNet	
OXTR	C0003469	Anxiety Disorders	DisGeNet	
PLAG1	C0003469	Anxiety Disorders	DisGeNet	
SLC6A2	C0003469	Anxiety Disorders	DisGeNet	
SLC6A4	C0003469	Anxiety Disorders	DisGeNet	
TAC1	C0003469	Anxiety Disorders	DisGeNet	
TACR1	C0003469	Anxiety Disorders	DisGeNet	
AGT	C1868649	Panic disorder 1	DisGeNet	
AVPR1B	C1868649	Panic disorder 1	DisGeNet	
BDKRB2	C1868649	Panic disorder 1	DisGeNet	
CCK	C1868649	Panic disorder 1	DisGeNet	
CCKAR	C1868649	Panic disorder 1	DisGeNet	
CCKBR	C1868649	Panic disorder 1	DisGeNet	
GRP	C1868649	Panic disorder 1	DisGeNet	
GRPR	C1868649	Panic disorder 1	DisGeNet	
HCRT	C1868649	Panic disorder 1	DisGeNet	
HP	C1868649	Panic disorder 1	DisGeNet	
HTR2A	C1868649	Panic disorder 1	DisGeNet	
NPS	C1868649	Panic disorder 1	DisGeNet	
NPSR1	C1868649	Panic disorder 1	DisGeNet	
SLC6A2	C1868649	Panic disorder 1	DisGeNet	
SLC6A4	C1868649	Panic disorder 1	DisGeNet	
TACR1	C1868649	Panic disorder 1	DisGeNet	
ABCB1	C0002395	Alzheimer Disease	DisGeNet	
ADRA1A	C0002395	Alzheimer Disease	DisGeNet	
ADRA1D	C0002395	Alzheimer Disease	DisGeNet	
AGT	C0002395	Alzheimer Disease	DisGeNet	
AHSG	C0002395	Alzheimer Disease	DisGeNet	
ALB	C0002395	Alzheimer Disease	DisGeNet	
APOA1	C0002395	Alzheimer Disease	DisGeNet	
APOC1	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
APOC2	C0002395	Alzheimer Disease	DisGeNet	
APOC3	C0002395	Alzheimer Disease	DisGeNet	
APOE	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt,PheGenI	
APP	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt	
ATM	C0002395	Alzheimer Disease	DisGeNet	
BDKRB2	C0002395	Alzheimer Disease	DisGeNet	
CASR	C0002395	Alzheimer Disease	DisGeNet	
CFB	C0002395	Alzheimer Disease	DisGeNet	
CFH	C0002395	Alzheimer Disease	DisGeNet	
CHRM1	C0002395	Alzheimer Disease	DisGeNet	
CST3	C0002395	Alzheimer Disease	DisGeNet	
CTSL	C0002395	Alzheimer Disease	DisGeNet	
CYP2D6	C0002395	Alzheimer Disease	DisGeNet	
EDN1	C0002395	Alzheimer Disease	DisGeNet	
EDNRA	C0002395	Alzheimer Disease	DisGeNet	
EDNRB	C0002395	Alzheimer Disease	DisGeNet	
F2	C0002395	Alzheimer Disease	DisGeNet	
F2R	C0002395	Alzheimer Disease	DisGeNet	
F2RL3	C0002395	Alzheimer Disease	DisGeNet	
F7	C0002395	Alzheimer Disease	DisGeNet	
FN1	C0002395	Alzheimer Disease	DisGeNet	
GABBR1	C0002395	Alzheimer Disease	DisGeNet	
GFAP	C0002395	Alzheimer Disease	DisGeNet	
GRAP2	C0002395	Alzheimer Disease	DisGeNet	
GRM5	C0002395	Alzheimer Disease	DisGeNet	
GRPR	C0002395	Alzheimer Disease	DisGeNet	
GSN	C0002395	Alzheimer Disease	DisGeNet	
GSTP1	C0002395	Alzheimer Disease	DisGeNet	
HCRT	C0002395	Alzheimer Disease	DisGeNet	
HCRTR2	C0002395	Alzheimer Disease	DisGeNet	
HP	C0002395	Alzheimer Disease	DisGeNet	
HTR2A	C0002395	Alzheimer Disease	DisGeNet	
HTR2C	C0002395	Alzheimer Disease	DisGeNet	
ITGA2	C0002395	Alzheimer Disease	DisGeNet	
KCNMA1	C0002395	Alzheimer Disease	DisGeNet	
KLK3	C0002395	Alzheimer Disease	DisGeNet	
KNG1	C0002395	Alzheimer Disease	DisGeNet	
KRT14	C0002395	Alzheimer Disease	DisGeNet	
LTB4R	C0002395	Alzheimer Disease	DisGeNet	
MGST3	C0002395	Alzheimer Disease	DisGeNet	
MLN	C0002395	Alzheimer Disease	DisGeNet	
NMU	C0002395	Alzheimer Disease	DisGeNet	
NPS	C0002395	Alzheimer Disease	DisGeNet	
NTS	C0002395	Alzheimer Disease	DisGeNet	
NTSR1	C0002395	Alzheimer Disease	DisGeNet	
P2RY1	C0002395	Alzheimer Disease	DisGeNet	
P2RY2	C0002395	Alzheimer Disease	DisGeNet	
PCED1B	C0002395	Alzheimer Disease	DisGeNet	
PTGER1	C0002395	Alzheimer Disease	DisGeNet	
PTGFR	C0002395	Alzheimer Disease	DisGeNet	
SAA1	C0002395	Alzheimer Disease	DisGeNet	
SERPING1	C0002395	Alzheimer Disease	DisGeNet	
SH3BP5	C0002395	Alzheimer Disease	DisGeNet	
SLC6A4	C0002395	Alzheimer Disease	DisGeNet	
SPAST	C0002395	Alzheimer Disease	DisGeNet	
TAC1	C0002395	Alzheimer Disease	DisGeNet	
TOMM40	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
TTR	C0002395	Alzheimer Disease	DisGeNet	
UTS2B	C0002395	Alzheimer Disease	DisGeNet	
AGT	C0428977	Bradycardia	DisGeNet	
CYP2D6	C0428977	Bradycardia	DisGeNet	
EDN1	C0428977	Bradycardia	DisGeNet	
EDN2	C0428977	Bradycardia	DisGeNet	
EDN3	C0428977	Bradycardia	DisGeNet	
GCG	C0428977	Bradycardia	DisGeNet	
GNRH1	C0428977	Bradycardia	DisGeNet	
KNG1	C0428977	Bradycardia	DisGeNet	
NTS	C0428977	Bradycardia	DisGeNet	
SCN5A	C0428977	Bradycardia	DisGeNet,HumPhenOnt	
TAC1	C0428977	Bradycardia	DisGeNet	
TACR1	C0428977	Bradycardia	DisGeNet	
TRH	C0428977	Bradycardia	DisGeNet	
UTS2	C0428977	Bradycardia	DisGeNet	
ABCB1	C1269683	Major depressive disorder	DisGeNet	
ADRA1A	C1269683	Major depressive disorder	DisGeNet	
APOA1	C1269683	Major depressive disorder	DisGeNet	
APOA4	C1269683	Major depressive disorder	DisGeNet	
APOE	C1269683	Major depressive disorder	DisGeNet	
APP	C1269683	Major depressive disorder	DisGeNet	
AVPR1B	C1269683	Major depressive disorder	DisGeNet	
BDKRB2	C1269683	Major depressive disorder	DisGeNet	
CCKAR	C1269683	Major depressive disorder	DisGeNet	
CHRM3	C1269683	Major depressive disorder	DisGeNet	
CYP1A2	C1269683	Major depressive disorder	DisGeNet	
CYP2C19	C1269683	Major depressive disorder	DisGeNet	
CYP2D6	C1269683	Major depressive disorder	DisGeNet	
GABBR1	C1269683	Major depressive disorder	DisGeNet	
GFAP	C1269683	Major depressive disorder	DisGeNet	
GRM5	C1269683	Major depressive disorder	DisGeNet	
HCRT	C1269683	Major depressive disorder	DisGeNet	
HP	C1269683	Major depressive disorder	DisGeNet	
HTR2A	C1269683	Major depressive disorder	ClinVar,DisGeNet	
HTR2B	C1269683	Major depressive disorder	DisGeNet	
HTR2C	C1269683	Major depressive disorder	DisGeNet	
ITIH1	C1269683	Major depressive disorder	DisGeNet	
NTSR1	C1269683	Major depressive disorder	DisGeNet	
OXT	C1269683	Major depressive disorder	DisGeNet	
OXTR	C1269683	Major depressive disorder	DisGeNet	
PDE4B	C1269683	Major depressive disorder	DisGeNet	
PROK2	C1269683	Major depressive disorder	DisGeNet	
PROKR2	C1269683	Major depressive disorder	DisGeNet	
SLC6A2	C1269683	Major depressive disorder	DisGeNet	
SLC6A4	C1269683	Major depressive disorder	DisGeNet	
TAC1	C1269683	Major depressive disorder	DisGeNet	
TOMM40	C1269683	Major depressive disorder	DisGeNet	
TRH	C1269683	Major depressive disorder	DisGeNet	
ADRA1A	C0020649	Hypotension	DisGeNet	
ADRA1B	C0020649	Hypotension	DisGeNet	
AGT	C0020649	Hypotension	DisGeNet,HumPhenOnt	
ALB	C0020649	Hypotension	DisGeNet,HumPhenOnt	
BDKRB2	C0020649	Hypotension	DisGeNet	
CASR	C0020649	Hypotension	HumPhenOnt	
EDN1	C0020649	Hypotension	DisGeNet	
EDN2	C0020649	Hypotension	DisGeNet	
EDN3	C0020649	Hypotension	DisGeNet	
GCG	C0020649	Hypotension	DisGeNet	
GHRL	C0020649	Hypotension	DisGeNet	
GNA11	C0020649	Hypotension	HumPhenOnt	
HRH1	C0020649	Hypotension	DisGeNet	
KNG1	C0020649	Hypotension	DisGeNet	
OXT	C0020649	Hypotension	DisGeNet	
PTAFR	C0020649	Hypotension	DisGeNet	
SAA1	C0020649	Hypotension	HumPhenOnt	
TAC1	C0020649	Hypotension	DisGeNet	
TACR1	C0020649	Hypotension	DisGeNet	
TACR3	C0020649	Hypotension	DisGeNet	
TTR	C0020649	Hypotension	HumPhenOnt	
AGT	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
AVPR1A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
AVPR1B	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
BDKRB2	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
CCK	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
CCKAR	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
CCKBR	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
GRP	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
GRPR	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HCRT	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HP	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HTR2A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
NPS	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
NPSR1	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
SLC6A2	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
SLC6A4	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
TACR1	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
ATM	C0271578	Female hypogonadism	HumPhenOnt	
GNRH1	C0271578	Female hypogonadism	HumPhenOnt	
GNRHR	C0271578	Female hypogonadism	HumPhenOnt	
KISS1	C0271578	Female hypogonadism	HumPhenOnt	
KISS1R	C0271578	Female hypogonadism	HumPhenOnt	
PROK2	C0271578	Female hypogonadism	HumPhenOnt	
PROKR2	C0271578	Female hypogonadism	HumPhenOnt	
TAC3	C0271578	Female hypogonadism	HumPhenOnt	
TACR3	C0271578	Female hypogonadism	HumPhenOnt	
ABCB1	C0004096	Asthma	DisGeNet	
ADRA1A	C0004096	Asthma	DisGeNet	
ADRA1B	C0004096	Asthma	DisGeNet	
ADRA1D	C0004096	Asthma	DisGeNet	
AGT	C0004096	Asthma	DisGeNet	
APOA1	C0004096	Asthma	DisGeNet	
APOE	C0004096	Asthma	DisGeNet	
APP	C0004096	Asthma	DisGeNet	
ATM	C0004096	Asthma	DisGeNet	
BDKRB1	C0004096	Asthma	DisGeNet	
BDKRB2	C0004096	Asthma	DisGeNet	
CCL23	C0004096	Asthma	DisGeNet	
CHRM1	C0004096	Asthma	DisGeNet	
CHRM3	C0004096	Asthma	DisGeNet	
CRB1	C0004096	Asthma	DisGeNet,PheGenI	
CYP1A2	C0004096	Asthma	DisGeNet	
CYP2C19	C0004096	Asthma	DisGeNet	
CYP2D6	C0004096	Asthma	DisGeNet	
CYP3A4	C0004096	Asthma	DisGeNet	
CYSLTR1	C0004096	Asthma	DisGeNet	
CYSLTR2	C0004096	Asthma	DisGeNet	
EDN1	C0004096	Asthma	DisGeNet	
EDNRA	C0004096	Asthma	DisGeNet	
EDNRB	C0004096	Asthma	DisGeNet	
F2R	C0004096	Asthma	DisGeNet	
F2RL1	C0004096	Asthma	DisGeNet	
FN1	C0004096	Asthma	DisGeNet	
GHRL	C0004096	Asthma	DisGeNet	
GNB1	C0004096	Asthma	DisGeNet	
GPR65	C0004096	Asthma	DisGeNet	
GPRC6A	C0004096	Asthma	DisGeNet	
GRM1	C0004096	Asthma	DisGeNet	
GRP	C0004096	Asthma	DisGeNet	
GSN	C0004096	Asthma	DisGeNet	
GSTP1	C0004096	Asthma	DisGeNet	
HP	C0004096	Asthma	DisGeNet	
HRH1	C0004096	Asthma	DisGeNet	
HTR2A	C0004096	Asthma	DisGeNet	
KNG1	C0004096	Asthma	DisGeNet	
LAT	C0004096	Asthma	DisGeNet	
LPAR2	C0004096	Asthma	DisGeNet	
LPAR3	C0004096	Asthma	DisGeNet	
LTB4R	C0004096	Asthma	DisGeNet	
LTB4R2	C0004096	Asthma	DisGeNet	
NPS	C0004096	Asthma	DisGeNet	
NPSR1	C0004096	Asthma	DisGeNet	
OXTR	C0004096	Asthma	DisGeNet	
PCDH1	C0004096	Asthma	DisGeNet	
PDE4B	C0004096	Asthma	DisGeNet	
PMCH	C0004096	Asthma	DisGeNet	
PPBP	C0004096	Asthma	DisGeNet	
PTGER1	C0004096	Asthma	DisGeNet	
SERPING1	C0004096	Asthma	DisGeNet	
ST13	C0004096	Asthma	DisGeNet	
TAC1	C0004096	Asthma	DisGeNet	
TAC3	C0004096	Asthma	DisGeNet	
TACR1	C0004096	Asthma	DisGeNet	
TACR2	C0004096	Asthma	DisGeNet	
TACR3	C0004096	Asthma	DisGeNet	
UTS2	C0004096	Asthma	DisGeNet	
XCL1	C0004096	Asthma	DisGeNet	
ABCB1	C0085580	Essential hypertension	DisGeNet	
ADRA1A	C0085580	Essential hypertension	DisGeNet	
ADRA1B	C0085580	Essential hypertension	DisGeNet	
ADRA1D	C0085580	Essential hypertension	DisGeNet	
AGT	C0085580	Essential hypertension	ClinVar,DisGeNet	
ALB	C0085580	Essential hypertension	DisGeNet	
APOE	C0085580	Essential hypertension	DisGeNet	
ATM	C0085580	Essential hypertension	DisGeNet	
AVPR1A	C0085580	Essential hypertension	DisGeNet	
BDKRB1	C0085580	Essential hypertension	DisGeNet	
BDKRB2	C0085580	Essential hypertension	DisGeNet	
CYP2D6	C0085580	Essential hypertension	DisGeNet	
EDN1	C0085580	Essential hypertension	DisGeNet	
EDN2	C0085580	Essential hypertension	DisGeNet	
EDNRA	C0085580	Essential hypertension	DisGeNet	
GCGR	C0085580	Essential hypertension	DisGeNet	
HP	C0085580	Essential hypertension	DisGeNet	
HTR2A	C0085580	Essential hypertension	DisGeNet	
KCNMA1	C0085580	Essential hypertension	DisGeNet	
KNG1	C0085580	Essential hypertension	DisGeNet	
LPAR1	C0085580	Essential hypertension	DisGeNet	
LPAR2	C0085580	Essential hypertension	DisGeNet	
P2RY2	C0085580	Essential hypertension	DisGeNet	
PTGFR	C0085580	Essential hypertension	DisGeNet	
TRHR	C0085580	Essential hypertension	DisGeNet	
UTS2	C0085580	Essential hypertension	DisGeNet	
ABCB1	C0028754	Obesity	DisGeNet	
ADRA1A	C0028754	Obesity	DisGeNet	
ADRA1B	C0028754	Obesity	DisGeNet	
AGT	C0028754	Obesity	DisGeNet	
AHSG	C0028754	Obesity	DisGeNet	
ALB	C0028754	Obesity	DisGeNet	
APOA1	C0028754	Obesity	DisGeNet	
APOA2	C0028754	Obesity	DisGeNet	
APOA4	C0028754	Obesity	DisGeNet	
APOC1	C0028754	Obesity	DisGeNet	
APOC3	C0028754	Obesity	DisGeNet	
APOE	C0028754	Obesity	DisGeNet,HumPhenOnt	
APP	C0028754	Obesity	DisGeNet	
ATM	C0028754	Obesity	DisGeNet	
AVPR1A	C0028754	Obesity	DisGeNet	
BDKRB1	C0028754	Obesity	DisGeNet	
BDKRB2	C0028754	Obesity	DisGeNet	
CASR	C0028754	Obesity	DisGeNet	
CCK	C0028754	Obesity	DisGeNet	
CCKAR	C0028754	Obesity	DisGeNet	
CFB	C0028754	Obesity	DisGeNet	
CFD	C0028754	Obesity	DisGeNet	
CFH	C0028754	Obesity	DisGeNet	
CHRM3	C0028754	Obesity	DisGeNet	
CRB1	C0028754	Obesity	DisGeNet,HumPhenOnt	
CROT	C0028754	Obesity	DisGeNet	
CST3	C0028754	Obesity	DisGeNet	
CTSL	C0028754	Obesity	DisGeNet	
CYP2C19	C0028754	Obesity	DisGeNet	
CYP3A4	C0028754	Obesity	DisGeNet	
CYSLTR2	C0028754	Obesity	DisGeNet	
DGKG	C0028754	Obesity	DisGeNet,PheGenI	
DICER1	C0028754	Obesity	DisGeNet	
EDN1	C0028754	Obesity	DisGeNet	
EDNRA	C0028754	Obesity	DisGeNet	
F2	C0028754	Obesity	DisGeNet	
F2RL1	C0028754	Obesity	DisGeNet	
F7	C0028754	Obesity	DisGeNet	
FABP6	C0028754	Obesity	DisGeNet	
FFAR1	C0028754	Obesity	DisGeNet	
FFAR2	C0028754	Obesity	DisGeNet	
FFAR3	C0028754	Obesity	DisGeNet	
FN1	C0028754	Obesity	DisGeNet	
GCG	C0028754	Obesity	DisGeNet	
GCGR	C0028754	Obesity	DisGeNet	
GHRL	C0028754	Obesity	ClinVar,DisGeNet	
GHSR	C0028754	Obesity	DisGeNet	
GNAQ	C0028754	Obesity	DisGeNet	
GNRHR	C0028754	Obesity	DisGeNet	
GPRC6A	C0028754	Obesity	DisGeNet	
GRAP2	C0028754	Obesity	DisGeNet	
GSTP1	C0028754	Obesity	DisGeNet	
HCRT	C0028754	Obesity	DisGeNet,HumPhenOnt	
HP	C0028754	Obesity	DisGeNet	
HTR2A	C0028754	Obesity	DisGeNet	
HTR2B	C0028754	Obesity	DisGeNet	
HTR2C	C0028754	Obesity	DisGeNet	
KCNMA1	C0028754	Obesity	DisGeNet,PheGenI	
KISS1	C0028754	Obesity	DisGeNet	
KISS1R	C0028754	Obesity	HumPhenOnt	
KNG1	C0028754	Obesity	DisGeNet	
KRT16	C0028754	Obesity	DisGeNet	
LPAR2	C0028754	Obesity	DisGeNet	
LPAR3	C0028754	Obesity	DisGeNet	
MLN	C0028754	Obesity	DisGeNet	
NCOA3	C0028754	Obesity	DisGeNet	
NMB	C0028754	Obesity	DisGeNet	
NMU	C0028754	Obesity	DisGeNet	
