node1	node2	edge_score	
Mabuterol	ADRB2	1.0	
Pheochromocytoma	CRH	1.0	
Pheochromocytoma	EGF	1.0	
Pheochromocytoma	GCG	1.0	
Pheochromocytoma	GCGR	1.0	
Pheochromocytoma	GNAS	1.0	
Pheochromocytoma	HTR4	1.0	
Pheochromocytoma	MC1R	1.0	
Pheochromocytoma	POMC	1.0	
Pheochromocytoma	PTH	1.0	
Pheochromocytoma	RAMP2	1.0	
Pheochromocytoma	SCTR	1.0	
Pheochromocytoma	VIPR1	1.0	
Breast-ovarian cancer, familial 1	ADM	1.0	
Breast-ovarian cancer, familial 1	ADRB1	1.0	
Breast-ovarian cancer, familial 1	ADRB2	1.0	
Breast-ovarian cancer, familial 1	ADRB3	1.0	
Breast-ovarian cancer, familial 1	AGFG1	1.0	
Breast-ovarian cancer, familial 1	AMPH	1.0	
Breast-ovarian cancer, familial 1	AP2A1	1.0	
Breast-ovarian cancer, familial 1	APOB	1.0	
Breast-ovarian cancer, familial 1	ARRB1	1.0	
Breast-ovarian cancer, familial 1	ARRB2	1.0	
Breast-ovarian cancer, familial 1	AVP	1.0	
Breast-ovarian cancer, familial 1	BIN1	1.0	
Breast-ovarian cancer, familial 1	CALCA	1.0	
Breast-ovarian cancer, familial 1	CALCR	1.0	
Breast-ovarian cancer, familial 1	CD3D	1.0	
Breast-ovarian cancer, familial 1	CD4	1.0	
Breast-ovarian cancer, familial 1	CGA	1.0	
Breast-ovarian cancer, familial 1	CLTC	1.0	
Breast-ovarian cancer, familial 1	CRH	1.0	
Breast-ovarian cancer, familial 1	CRHR1	1.0	
Breast-ovarian cancer, familial 1	CTTN	1.0	
Breast-ovarian cancer, familial 1	DAB2	1.0	
Breast-ovarian cancer, familial 1	DNAJC6	1.0	
Breast-ovarian cancer, familial 1	DNM2	1.0	
Breast-ovarian cancer, familial 1	DRD5	1.0	
Breast-ovarian cancer, familial 1	DVL2	1.0	
Breast-ovarian cancer, familial 1	EGF	1.0	
Breast-ovarian cancer, familial 1	EGFR	1.0	
Breast-ovarian cancer, familial 1	FNBP1L	1.0	
Breast-ovarian cancer, familial 1	FSHB	1.0	
Breast-ovarian cancer, familial 1	FSHR	1.0	
Breast-ovarian cancer, familial 1	GCG	1.0	
Breast-ovarian cancer, familial 1	GHRH	1.0	
Breast-ovarian cancer, familial 1	GHRHR	1.0	
Breast-ovarian cancer, familial 1	GNAS	1.0	
Breast-ovarian cancer, familial 1	GRB2	1.0	
Breast-ovarian cancer, familial 1	IAPP	1.0	
Breast-ovarian cancer, familial 1	IGF2R	1.0	
Breast-ovarian cancer, familial 1	KIAA0319	1.0	
Breast-ovarian cancer, familial 1	LDLR	1.0	
Breast-ovarian cancer, familial 1	LHB	1.0	
Breast-ovarian cancer, familial 1	LHCGR	1.0	
Breast-ovarian cancer, familial 1	LRP2	1.0	
Breast-ovarian cancer, familial 1	MC1R	1.0	
Breast-ovarian cancer, familial 1	MC2R	1.0	
Breast-ovarian cancer, familial 1	MC3R	1.0	
Breast-ovarian cancer, familial 1	PICALM	1.0	
Breast-ovarian cancer, familial 1	POMC	1.0	
Breast-ovarian cancer, familial 1	PTGER4	1.0	
Breast-ovarian cancer, familial 1	PTGIR	1.0	
Breast-ovarian cancer, familial 1	PTH	1.0	
Breast-ovarian cancer, familial 1	PTH1R	1.0	
Breast-ovarian cancer, familial 1	PTHLH	1.0	
Breast-ovarian cancer, familial 1	RAB5A	1.0	
Breast-ovarian cancer, familial 1	REPS2	1.0	
Breast-ovarian cancer, familial 1	RLN2	1.0	
Breast-ovarian cancer, familial 1	RPS27A	1.0	
Breast-ovarian cancer, familial 1	SH3GL2	1.0	
Breast-ovarian cancer, familial 1	SH3KBP1	1.0	
Breast-ovarian cancer, familial 1	SNX9	1.0	
Breast-ovarian cancer, familial 1	SYNJ2	1.0	
Breast-ovarian cancer, familial 1	SYT1	1.0	
Breast-ovarian cancer, familial 1	TF	1.0	
Breast-ovarian cancer, familial 1	TFRC	1.0	
Breast-ovarian cancer, familial 1	TRIP10	1.0	
Breast-ovarian cancer, familial 1	UBC	1.0	
Breast-ovarian cancer, familial 1	VAMP7	1.0	
Breast-ovarian cancer, familial 1	VIP	1.0	
Breast-ovarian cancer, familial 1	VIPR1	1.0	
Breast-ovarian cancer, familial 1	WASL	1.0	
Breast-ovarian cancer, familial 1	WNT5A	1.0	
Migraine Disorders	ADCYAP1	1.0	
Migraine Disorders	ADCYAP1R1	1.0	
Migraine Disorders	ADRB2	1.0	
Migraine Disorders	CALCA	1.0	
Migraine Disorders	CLTA	1.0	
Migraine Disorders	DRD5	1.0	
Migraine Disorders	FSHR	1.0	
Migraine Disorders	GNAS	1.0	
Migraine Disorders	HTR4	1.0	
Migraine Disorders	HTR6	1.0	
Migraine Disorders	HTR7	1.0	
Migraine Disorders	LDLR	1.0	
Migraine Disorders	RAMP1	1.0	
Migraine Disorders	VIP	1.0	
Migraine Disorders	VIPR1	1.0	
Migraine Disorders	VIPR2	1.0	
Migraine Disorders	WASL	1.0	
Malignant tumor of prostate	ACTR2	1.0	
Malignant tumor of prostate	ADCYAP1	1.0	
Malignant tumor of prostate	ADCYAP1R1	1.0	
Malignant tumor of prostate	ADM	1.0	
Malignant tumor of prostate	ARRB2	1.0	
Malignant tumor of prostate	BIN1	1.0	
Malignant tumor of prostate	CALCA	1.0	
Malignant tumor of prostate	CALCR	1.0	
Malignant tumor of prostate	CGA	1.0	
Malignant tumor of prostate	CLTC	1.0	
Malignant tumor of prostate	CRH	1.0	
Malignant tumor of prostate	CRHR1	1.0	
Malignant tumor of prostate	DAB2	1.0	
Malignant tumor of prostate	DNM2	1.0	
Malignant tumor of prostate	EGF	1.0	
Malignant tumor of prostate	EGFR	1.0	
Malignant tumor of prostate	FSHB	1.0	
Malignant tumor of prostate	FSHR	1.0	
Malignant tumor of prostate	FZD4	1.0	
Malignant tumor of prostate	GAK	1.0	
Malignant tumor of prostate	GCG	1.0	
Malignant tumor of prostate	GHRH	1.0	
Malignant tumor of prostate	GHRHR	1.0	
Malignant tumor of prostate	GNAS	1.0	
Malignant tumor of prostate	HIP1	1.0	
Malignant tumor of prostate	IAPP	1.0	
Malignant tumor of prostate	IGF2R	1.0	
Malignant tumor of prostate	KIAA0319	1.0	
Malignant tumor of prostate	LDLR	1.0	
Malignant tumor of prostate	LHB	1.0	
Malignant tumor of prostate	LHCGR	1.0	
Malignant tumor of prostate	LRP2	1.0	
Malignant tumor of prostate	M6PR	1.0	
Malignant tumor of prostate	MC1R	1.0	
Malignant tumor of prostate	MC2R	1.0	
Malignant tumor of prostate	PACSIN2	1.0	
Malignant tumor of prostate	PIK3C2A	1.0	
Malignant tumor of prostate	POMC	1.0	
Malignant tumor of prostate	PTGER2	1.0	
Malignant tumor of prostate	PTGER4	1.0	
Malignant tumor of prostate	PTH	1.0	
Malignant tumor of prostate	PTHLH	1.0	
Malignant tumor of prostate	RAMP1	1.0	
Malignant tumor of prostate	REPS1	1.0	
Malignant tumor of prostate	REPS2	1.0	
Malignant tumor of prostate	RXFP1	1.0	
Malignant tumor of prostate	SCARB2	1.0	
Malignant tumor of prostate	SCTR	1.0	
Malignant tumor of prostate	STAM2	1.0	
Malignant tumor of prostate	SYT1	1.0	
Malignant tumor of prostate	TF	1.0	
Malignant tumor of prostate	TFRC	1.0	
Malignant tumor of prostate	VAMP3	1.0	
Malignant tumor of prostate	VIP	1.0	
Malignant tumor of prostate	VIPR1	1.0	
Malignant tumor of prostate	VIPR2	1.0	
Malignant tumor of prostate	WNT5A	1.0	
Adenomas, multiple colorectal, 608456 (3)	ADORA2B	1.0	
Adenomas, multiple colorectal, 608456 (3)	ARRB1	1.0	
Adenomas, multiple colorectal, 608456 (3)	CALCA	1.0	
Adenomas, multiple colorectal, 608456 (3)	CGA	1.0	
Adenomas, multiple colorectal, 608456 (3)	CRH	1.0	
Adenomas, multiple colorectal, 608456 (3)	CRHR1	1.0	
Adenomas, multiple colorectal, 608456 (3)	DNM2	1.0	
Adenomas, multiple colorectal, 608456 (3)	EGF	1.0	
Adenomas, multiple colorectal, 608456 (3)	EGFR	1.0	
Adenomas, multiple colorectal, 608456 (3)	GHRH	1.0	
Adenomas, multiple colorectal, 608456 (3)	GHRHR	1.0	
Adenomas, multiple colorectal, 608456 (3)	GIP	1.0	
Adenomas, multiple colorectal, 608456 (3)	GNAS	1.0	
Adenomas, multiple colorectal, 608456 (3)	HGS	1.0	
Adenomas, multiple colorectal, 608456 (3)	HTR4	1.0	
Adenomas, multiple colorectal, 608456 (3)	IGF2R	1.0	
Adenomas, multiple colorectal, 608456 (3)	INSL3	1.0	
Adenomas, multiple colorectal, 608456 (3)	LHCGR	1.0	
Adenomas, multiple colorectal, 608456 (3)	MC2R	1.0	
Adenomas, multiple colorectal, 608456 (3)	POMC	1.0	
Adenomas, multiple colorectal, 608456 (3)	PTGER2	1.0	
Adenomas, multiple colorectal, 608456 (3)	PTGER4	1.0	
Adenomas, multiple colorectal, 608456 (3)	PTH	1.0	
Adenomas, multiple colorectal, 608456 (3)	PTHLH	1.0	
Adenomas, multiple colorectal, 608456 (3)	SCTR	1.0	
Adenomas, multiple colorectal, 608456 (3)	TFRC	1.0	
Adenomas, multiple colorectal, 608456 (3)	TRIP10	1.0	
Adenomas, multiple colorectal, 608456 (3)	TSHR	1.0	
Breast carcinoma	ADM	1.0	
Breast carcinoma	ADRB1	1.0	
Breast carcinoma	ADRB2	1.0	
Breast carcinoma	ADRB3	1.0	
Breast carcinoma	AGFG1	1.0	
Breast carcinoma	AMPH	1.0	
Breast carcinoma	AP2A1	1.0	
Breast carcinoma	APOB	1.0	
Breast carcinoma	ARRB1	1.0	
Breast carcinoma	ARRB2	1.0	
Breast carcinoma	AVP	1.0	
Breast carcinoma	BIN1	1.0	
Breast carcinoma	CALCA	1.0	
Breast carcinoma	CALCR	1.0	
Breast carcinoma	CD3D	1.0	
Breast carcinoma	CGA	1.0	
Breast carcinoma	CLTC	1.0	
Breast carcinoma	CRH	1.0	
Breast carcinoma	CRHR1	1.0	
Breast carcinoma	CTTN	1.0	
Breast carcinoma	DAB2	1.0	
Breast carcinoma	DNAJC6	1.0	
Breast carcinoma	DNM2	1.0	
Breast carcinoma	DRD5	1.0	
Breast carcinoma	DVL2	1.0	
Breast carcinoma	EGF	1.0	
Breast carcinoma	EGFR	1.0	
Breast carcinoma	FNBP1L	1.0	
Breast carcinoma	GCG	1.0	
Breast carcinoma	GHRH	1.0	
Breast carcinoma	GHRHR	1.0	
Breast carcinoma	GNAS	1.0	
Breast carcinoma	GRB2	1.0	
Breast carcinoma	IAPP	1.0	
Breast carcinoma	IGF2R	1.0	
Breast carcinoma	KIAA0319	1.0	
Breast carcinoma	LDLR	1.0	
Breast carcinoma	LHB	1.0	
Breast carcinoma	LHCGR	1.0	
Breast carcinoma	LRP2	1.0	
Breast carcinoma	MC1R	1.0	
Breast carcinoma	MC3R	1.0	
Breast carcinoma	POMC	1.0	
Breast carcinoma	PTGER4	1.0	
Breast carcinoma	PTGIR	1.0	
Breast carcinoma	PTH	1.0	
Breast carcinoma	PTH1R	1.0	
Breast carcinoma	PTHLH	1.0	
Breast carcinoma	RAB5A	1.0	
Breast carcinoma	REPS2	1.0	
Breast carcinoma	RLN2	1.0	
Breast carcinoma	RPS27A	1.0	
Breast carcinoma	SH3GL2	1.0	
Breast carcinoma	SH3KBP1	1.0	
Breast carcinoma	SNX9	1.0	
Breast carcinoma	SYNJ2	1.0	
Breast carcinoma	SYT1	1.0	
Breast carcinoma	TF	1.0	
Breast carcinoma	TFRC	1.0	
Breast carcinoma	TRIP10	1.0	
Breast carcinoma	UBC	1.0	
Breast carcinoma	VAMP7	1.0	
Breast carcinoma	VIP	1.0	
Breast carcinoma	VIPR1	1.0	
Breast carcinoma	WASL	1.0	
Breast carcinoma	WNT5A	1.0	
Cushing's syndrome	CRH	1.0	
Cushing's syndrome	GIP	1.0	
Cushing's syndrome	GIPR	1.0	
Cushing's syndrome	GNAS	1.0	
Cushing's syndrome	LHCGR	1.0	
Cushing's syndrome	MC2R	1.0	
Cushing's syndrome	POMC	1.0	
Prostate carcinoma	ACTR2	1.0	
Prostate carcinoma	ADCYAP1	1.0	
Prostate carcinoma	ADCYAP1R1	1.0	
Prostate carcinoma	ADM	1.0	
Prostate carcinoma	ARRB2	1.0	
Prostate carcinoma	BIN1	1.0	
Prostate carcinoma	CALCA	1.0	
Prostate carcinoma	CALCR	1.0	
