Gene	CUI	Phenotype	Source Databases	
KCNC3	C4021170	Abnormality of hindbrain morphology	HumPhenOnt	
KCND3	C4021170	Abnormality of hindbrain morphology	HumPhenOnt	
KCNA1	C4023432	Abnormality of the metencephalon	HumPhenOnt	
KCNA2	C4023432	Abnormality of the metencephalon	HumPhenOnt	
KCNC1	C4023432	Abnormality of the metencephalon	HumPhenOnt	
KCNC3	C4023432	Abnormality of the metencephalon	HumPhenOnt	
KCND3	C4023432	Abnormality of the metencephalon	HumPhenOnt	
KCNA1	C0427086	Involuntary movements	HumPhenOnt	
KCNA2	C0427086	Involuntary movements	HumPhenOnt	
KCNC1	C0427086	Involuntary movements	HumPhenOnt	
KCND3	C0427086	Involuntary movements	HumPhenOnt	
KCNA2	C0543888	Epileptic encephalopathy, early infantile, 29	ClinVar,DisGeNet,HumPhenOnt	
KCNB1	C0543888	Epileptic encephalopathy, early infantile, 29	DisGeNet,HumPhenOnt	
KCNC1	C4025580	Pace of progression	HumPhenOnt	
KCNC3	C4025580	Pace of progression	HumPhenOnt	
KCND3	C4025580	Pace of progression	HumPhenOnt	
KCNC3	C1854494	Slow progression	HumPhenOnt	
KCND3	C1854494	Slow progression	HumPhenOnt	
