Gene	CUI	Phenotype	Source Databases	
CYP2C19	C0948089	Acute Coronary Syndrome	DisGeNet	
CYP2C9	C0948089	Acute Coronary Syndrome	DisGeNet	
EGFR	C0948089	Acute Coronary Syndrome	DisGeNet	
F7	C0948089	Acute Coronary Syndrome	DisGeNet	
GSN	C0948089	Acute Coronary Syndrome	DisGeNet	
ITGA2	C0948089	Acute Coronary Syndrome	DisGeNet	
PICALM	C0948089	Acute Coronary Syndrome	DisGeNet	
PLG	C0948089	Acute Coronary Syndrome	DisGeNet	
PPARG	C0948089	Acute Coronary Syndrome	DisGeNet	
PPBP	C0948089	Acute Coronary Syndrome	DisGeNet	
PTGS1	C0948089	Acute Coronary Syndrome	DisGeNet	
PTGS2	C0948089	Acute Coronary Syndrome	DisGeNet	
SLCO1A2	C0948089	Acute Coronary Syndrome	PheGenI	
THBD	C0948089	Acute Coronary Syndrome	DisGeNet	
UGT2B7	C0948089	Acute Coronary Syndrome	PheGenI	
ADRB2	C1522137	Hypertriglyceridemia result	DisGeNet	
APOA1	C1522137	Hypertriglyceridemia result	DisGeNet	
APOA2	C1522137	Hypertriglyceridemia result	DisGeNet	
APOA4	C1522137	Hypertriglyceridemia result	DisGeNet	
APOB	C1522137	Hypertriglyceridemia result	DisGeNet	
APOC2	C1522137	Hypertriglyceridemia result	DisGeNet	
APOC3	C1522137	Hypertriglyceridemia result	DisGeNet	
APOE	C1522137	Hypertriglyceridemia result	DisGeNet	
FABP2	C1522137	Hypertriglyceridemia result	DisGeNet	
PPARG	C1522137	Hypertriglyceridemia result	DisGeNet	
ABCB1	C0022658	Kidney Diseases	DisGeNet	
ABCC4	C0022658	Kidney Diseases	DisGeNet	
ADRA1B	C0022658	Kidney Diseases	DisGeNet	
ADRB2	C0022658	Kidney Diseases	DisGeNet	
AHSG	C0022658	Kidney Diseases	DisGeNet	
ALB	C0022658	Kidney Diseases	DisGeNet	
APOA1	C0022658	Kidney Diseases	HumPhenOnt	
APOA4	C0022658	Kidney Diseases	DisGeNet	
APOB	C0022658	Kidney Diseases	DisGeNet	
APOC3	C0022658	Kidney Diseases	DisGeNet	
APOE	C0022658	Kidney Diseases	DisGeNet	
ATM	C0022658	Kidney Diseases	DisGeNet	
BCL2	C0022658	Kidney Diseases	DisGeNet	
CFH	C0022658	Kidney Diseases	DisGeNet,PheGenI	
CST3	C0022658	Kidney Diseases	DisGeNet	
CTSL	C0022658	Kidney Diseases	DisGeNet	
CYP2C8	C0022658	Kidney Diseases	DisGeNet	
CYP2C9	C0022658	Kidney Diseases	DisGeNet	
DAB2	C0022658	Kidney Diseases	DisGeNet	
EGF	C0022658	Kidney Diseases	DisGeNet	
EGFR	C0022658	Kidney Diseases	DisGeNet	
F7	C0022658	Kidney Diseases	DisGeNet	
FABP2	C0022658	Kidney Diseases	DisGeNet	
FN1	C0022658	Kidney Diseases	DisGeNet	
GSN	C0022658	Kidney Diseases	DisGeNet	
HP	C0022658	Kidney Diseases	DisGeNet	
LRP2	C0022658	Kidney Diseases	DisGeNet	
NPHS1	C0022658	Kidney Diseases	DisGeNet	
PLAT	C0022658	Kidney Diseases	DisGeNet	
PLG	C0022658	Kidney Diseases	DisGeNet	
PPARG	C0022658	Kidney Diseases	DisGeNet,HumPhenOnt	
PTGS2	C0022658	Kidney Diseases	DisGeNet	
RYR2	C0022658	Kidney Diseases	DisGeNet,PheGenI	
SCARB2	C0022658	Kidney Diseases	HumPhenOnt	
SLC22A6	C0022658	Kidney Diseases	DisGeNet	
SLC22A8	C0022658	Kidney Diseases	DisGeNet	
THBD	C0022658	Kidney Diseases	DisGeNet	
TP53	C0022658	Kidney Diseases	DisGeNet	
TTR	C0022658	Kidney Diseases	DisGeNet	
VAMP8	C0022658	Kidney Diseases	DisGeNet	
ABCB1	C0021400	Influenza	DisGeNet	
ALB	C0021400	Influenza	DisGeNet	
CFH	C0021400	Influenza	DisGeNet	
CFTR	C0021400	Influenza	DisGeNet	
EGFR	C0021400	Influenza	DisGeNet	
GRAP2	C0021400	Influenza	DisGeNet	
HP	C0021400	Influenza	DisGeNet	
KRT5	C0021400	Influenza	DisGeNet	
MED1	C0021400	Influenza	DisGeNet	
NLRC4	C0021400	Influenza	DisGeNet	
PLG	C0021400	Influenza	DisGeNet	
PPARG	C0021400	Influenza	DisGeNet	
PPBP	C0021400	Influenza	DisGeNet	
PTGS1	C0021400	Influenza	DisGeNet	
PTGS2	C0021400	Influenza	DisGeNet	
RAB5A	C0021400	Influenza	DisGeNet	
SERPING1	C0021400	Influenza	DisGeNet	
SETX	C0021400	Influenza	DisGeNet	
SLA2	C0021400	Influenza	DisGeNet	
SLC22A8	C0021400	Influenza	DisGeNet	
ST13	C0021400	Influenza	DisGeNet	
TP53	C0021400	Influenza	DisGeNet	
TTR	C0021400	Influenza	DisGeNet	
UGT1A	C0021400	Influenza	DisGeNet	
UGT1A1	C0021400	Influenza	DisGeNet	
UGT1A10	C0021400	Influenza	DisGeNet	
UGT1A3	C0021400	Influenza	DisGeNet	
UGT1A6	C0021400	Influenza	DisGeNet	
UGT1A7	C0021400	Influenza	DisGeNet	
UGT1A8	C0021400	Influenza	DisGeNet	
UGT1A9	C0021400	Influenza	DisGeNet	
ABCB1	C0022661	Kidney Failure, Chronic	DisGeNet	
ADRA1B	C0022661	Kidney Failure, Chronic	DisGeNet	
ADRB2	C0022661	Kidney Failure, Chronic	DisGeNet	
AHSG	C0022661	Kidney Failure, Chronic	DisGeNet	
ALB	C0022661	Kidney Failure, Chronic	DisGeNet	
AP2M1	C0022661	Kidney Failure, Chronic	DisGeNet	
APOA1	C0022661	Kidney Failure, Chronic	DisGeNet	
APOB	C0022661	Kidney Failure, Chronic	DisGeNet	
APOC3	C0022661	Kidney Failure, Chronic	DisGeNet	
APOE	C0022661	Kidney Failure, Chronic	DisGeNet	
ATM	C0022661	Kidney Failure, Chronic	DisGeNet	
CFH	C0022661	Kidney Failure, Chronic	DisGeNet	
CST3	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2C19	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2C8	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2C9	C0022661	Kidney Failure, Chronic	DisGeNet	
DAB2	C0022661	Kidney Failure, Chronic	DisGeNet	
EGF	C0022661	Kidney Failure, Chronic	DisGeNet	
F7	C0022661	Kidney Failure, Chronic	DisGeNet	
FABP2	C0022661	Kidney Failure, Chronic	DisGeNet	
GSN	C0022661	Kidney Failure, Chronic	DisGeNet	
HP	C0022661	Kidney Failure, Chronic	DisGeNet	
IGF2R	C0022661	Kidney Failure, Chronic	DisGeNet	
ITGA2	C0022661	Kidney Failure, Chronic	DisGeNet	
KLK3	C0022661	Kidney Failure, Chronic	DisGeNet	
LRP2	C0022661	Kidney Failure, Chronic	DisGeNet	
NPHS1	C0022661	Kidney Failure, Chronic	DisGeNet	
PLAT	C0022661	Kidney Failure, Chronic	DisGeNet	
PPARG	C0022661	Kidney Failure, Chronic	DisGeNet	
PTGS1	C0022661	Kidney Failure, Chronic	DisGeNet	
PTGS2	C0022661	Kidney Failure, Chronic	DisGeNet	
THBD	C0022661	Kidney Failure, Chronic	DisGeNet	
TP53	C0022661	Kidney Failure, Chronic	DisGeNet	
TTR	C0022661	Kidney Failure, Chronic	DisGeNet	
UGT2B7	C0022661	Kidney Failure, Chronic	DisGeNet	
ABCB1	C0860207	Drug-Induced Liver Injury	DisGeNet	
ALB	C0860207	Drug-Induced Liver Injury	DisGeNet	
APOA1	C0860207	Drug-Induced Liver Injury	DisGeNet	
APOE	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2C19	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2C9	C0860207	Drug-Induced Liver Injury	DisGeNet	
GSN	C0860207	Drug-Induced Liver Injury	DisGeNet	
HPX	C0860207	Drug-Induced Liver Injury	DisGeNet	
MED1	C0860207	Drug-Induced Liver Injury	DisGeNet	
PLAT	C0860207	Drug-Induced Liver Injury	DisGeNet	
PLG	C0860207	Drug-Induced Liver Injury	DisGeNet	
PPARG	C0860207	Drug-Induced Liver Injury	DisGeNet	
PTGS2	C0860207	Drug-Induced Liver Injury	DisGeNet	
TF	C0860207	Drug-Induced Liver Injury	DisGeNet	
TTR	C0860207	Drug-Induced Liver Injury	DisGeNet	
UGT1A1	C0860207	Drug-Induced Liver Injury	DisGeNet	
UGT1A3	C0860207	Drug-Induced Liver Injury	DisGeNet	
UGT1A9	C0860207	Drug-Induced Liver Injury	DisGeNet	
ADRB2	C0333186	Restenosis	DisGeNet	
ALB	C0333186	Restenosis	DisGeNet	
APOA4	C0333186	Restenosis	DisGeNet	
APOB	C0333186	Restenosis	DisGeNet	
APOC3	C0333186	Restenosis	DisGeNet	
APOE	C0333186	Restenosis	DisGeNet	
ATM	C0333186	Restenosis	DisGeNet	
CYP2C19	C0333186	Restenosis	DisGeNet	
EGF	C0333186	Restenosis	DisGeNet	
F7	C0333186	Restenosis	DisGeNet	
FABP2	C0333186	Restenosis	DisGeNet	
HP	C0333186	Restenosis	DisGeNet	
ITGA2	C0333186	Restenosis	DisGeNet	
PLAT	C0333186	Restenosis	DisGeNet	
PLG	C0333186	Restenosis	DisGeNet	
PPARG	C0333186	Restenosis	DisGeNet	
SERPING1	C0333186	Restenosis	DisGeNet	
THBD	C0333186	Restenosis	DisGeNet	
TP53	C0333186	Restenosis	DisGeNet	
ABCC4	C0011389	Plaque, Atherosclerotic	DisGeNet	
ALB	C0011389	Plaque, Atherosclerotic	DisGeNet	
APOA1	C0011389	Plaque, Atherosclerotic	DisGeNet	
APOA4	C0011389	Plaque, Atherosclerotic	DisGeNet	
APOB	C0011389	Plaque, Atherosclerotic	DisGeNet	
APOE	C0011389	Plaque, Atherosclerotic	DisGeNet	
BCL2	C0011389	Plaque, Atherosclerotic	DisGeNet	
CST3	C0011389	Plaque, Atherosclerotic	DisGeNet	
GFAP	C0011389	Plaque, Atherosclerotic	DisGeNet	
GSN	C0011389	Plaque, Atherosclerotic	DisGeNet	
LRP2	C0011389	Plaque, Atherosclerotic	DisGeNet	
PLG	C0011389	Plaque, Atherosclerotic	DisGeNet	
PPARG	C0011389	Plaque, Atherosclerotic	DisGeNet	
PTGS2	C0011389	Plaque, Atherosclerotic	DisGeNet	
SERPING1	C0011389	Plaque, Atherosclerotic	DisGeNet	
TF	C0011389	Plaque, Atherosclerotic	DisGeNet	
TTR	C0011389	Plaque, Atherosclerotic	DisGeNet	
UBB	C0011389	Plaque, Atherosclerotic	DisGeNet	
WNT5A	C0011389	Plaque, Atherosclerotic	DisGeNet	
ALB	C3714619	Insulin resistance syndrome	DisGeNet	
APOA2	C3714619	Insulin resistance syndrome	DisGeNet	
APOA4	C3714619	Insulin resistance syndrome	DisGeNet	
APOB	C3714619	Insulin resistance syndrome	DisGeNet	
APOC1	C3714619	Insulin resistance syndrome	DisGeNet	
APOC2	C3714619	Insulin resistance syndrome	DisGeNet	
FABP2	C3714619	Insulin resistance syndrome	DisGeNet	
PLG	C3714619	Insulin resistance syndrome	DisGeNet	
PPARG	C3714619	Insulin resistance syndrome	DisGeNet	
ABCB1	C0010054	Coronary heart disease 7	DisGeNet	
ADRB2	C0010054	Coronary heart disease 7	DisGeNet	
AHSG	C0010054	Coronary heart disease 7	DisGeNet	
ALB	C0010054	Coronary heart disease 7	DisGeNet	
APOA1	C0010054	Coronary heart disease 7	DisGeNet	
APOA2	C0010054	Coronary heart disease 7	DisGeNet	
APOA4	C0010054	Coronary heart disease 7	DisGeNet	
APOB	C0010054	Coronary heart disease 7	DisGeNet,HumPhenOnt	
APOC1	C0010054	Coronary heart disease 7	DisGeNet	
APOC3	C0010054	Coronary heart disease 7	DisGeNet	
APOE	C0010054	Coronary heart disease 7	DisGeNet	
ATM	C0010054	Coronary heart disease 7	DisGeNet	
BCL2	C0010054	Coronary heart disease 7	DisGeNet	
BID	C0010054	Coronary heart disease 7	DisGeNet	
CFH	C0010054	Coronary heart disease 7	DisGeNet	
CST3	C0010054	Coronary heart disease 7	DisGeNet	
CYP2C19	C0010054	Coronary heart disease 7	DisGeNet	
CYP2C8	C0010054	Coronary heart disease 7	DisGeNet	
CYP2C9	C0010054	Coronary heart disease 7	DisGeNet	
F7	C0010054	Coronary heart disease 7	DisGeNet	
FABP2	C0010054	Coronary heart disease 7	DisGeNet	
FN1	C0010054	Coronary heart disease 7	DisGeNet	
HP	C0010054	Coronary heart disease 7	DisGeNet	
ITGA2	C0010054	Coronary heart disease 7	DisGeNet	
LDLRAP1	C0010054	Coronary heart disease 7	HumPhenOnt	
PF4V1	C0010054	Coronary heart disease 7	DisGeNet	
PLAT	C0010054	Coronary heart disease 7	DisGeNet	
PLG	C0010054	Coronary heart disease 7	DisGeNet	
PPARG	C0010054	Coronary heart disease 7	DisGeNet	
PTGS1	C0010054	Coronary heart disease 7	DisGeNet	
PTGS2	C0010054	Coronary heart disease 7	DisGeNet	
SCN5A	C0010054	Coronary heart disease 7	DisGeNet	
THBD	C0010054	Coronary heart disease 7	DisGeNet	
TP53	C0010054	Coronary heart disease 7	DisGeNet	
TTN	C0010054	Coronary heart disease 7	DisGeNet	
UGT1A1	C0010054	Coronary heart disease 7	DisGeNet	
UGT1A6	C0010054	Coronary heart disease 7	DisGeNet	
VAMP8	C0010054	Coronary heart disease 7	DisGeNet	
ABCB1	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
ABCC1	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
AP2A1	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
ARPC5	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
ARRB1	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
ATM	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
BCL2	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
CFH	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
CLTC	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
CLTCL1	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
DICER1	C0035412	Rhabdomyosarcoma alveolar	HumPhenOnt	
EGF	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
EGFR	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
FABP2	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
GRAP2	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
HP	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
ITGA2	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
JARID2	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
PLAT	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
PLG	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
PTGS2	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
SYNJ1	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
SYT1	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
TFRC	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
TP53	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
ABCB1	C0155626	Acute myocardial infarction	DisGeNet	
APOA1	C0155626	Acute myocardial infarction	DisGeNet	
APOB	C0155626	Acute myocardial infarction	DisGeNet	
APOE	C0155626	Acute myocardial infarction	DisGeNet	
BCL2	C0155626	Acute myocardial infarction	DisGeNet	
CHRM2	C0155626	Acute myocardial infarction	DisGeNet	
CST3	C0155626	Acute myocardial infarction	DisGeNet	
CYP2C19	C0155626	Acute myocardial infarction	DisGeNet	
DMD	C0155626	Acute myocardial infarction	DisGeNet	
F7	C0155626	Acute myocardial infarction	DisGeNet	
HP	C0155626	Acute myocardial infarction	DisGeNet	
ITGA2	C0155626	Acute myocardial infarction	DisGeNet	
PIK3C2A	C0155626	Acute myocardial infarction	DisGeNet	
PLAT	C0155626	Acute myocardial infarction	DisGeNet	
PLG	C0155626	Acute myocardial infarction	DisGeNet	
PPARG	C0155626	Acute myocardial infarction	DisGeNet	
PTGS2	C0155626	Acute myocardial infarction	DisGeNet	
SCN5A	C0155626	Acute myocardial infarction	DisGeNet	
THBD	C0155626	Acute myocardial infarction	DisGeNet	
FN1	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
GFAP	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT1	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT10	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT14	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	ClinVar,DisGeNet	
KRT5	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	ClinVar,DisGeNet	
KRT9	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT1	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KRT10	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KRT14	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KRT16	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KRT5	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KRT6A	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KRT9	C0240641	Palmar hyperkeratosis	HumPhenOnt	
ABCB1	C1561643	Chronic kidney disease	DisGeNet	
AHSG	C1561643	Chronic kidney disease	DisGeNet	
ALB	C1561643	Chronic kidney disease	DisGeNet	
APOA4	C1561643	Chronic kidney disease	DisGeNet	
APOB	C1561643	Chronic kidney disease	DisGeNet	
APOE	C1561643	Chronic kidney disease	DisGeNet	
ATM	C1561643	Chronic kidney disease	DisGeNet	
BCL2	C1561643	Chronic kidney disease	DisGeNet	
CFH	C1561643	Chronic kidney disease	DisGeNet,HumPhenOnt	
CST3	C1561643	Chronic kidney disease	DisGeNet	
CYP2C19	C1561643	Chronic kidney disease	DisGeNet	
CYP2C8	C1561643	Chronic kidney disease	DisGeNet	
DAB2	C1561643	Chronic kidney disease	DisGeNet	
EGFR	C1561643	Chronic kidney disease	DisGeNet	
FN1	C1561643	Chronic kidney disease	HumPhenOnt	
