Gene	CUI	Phenotype	Source Databases	
GRM7	C2911647	Weight Gain Adverse Event	DisGeNet	
GRM8	C2911647	Weight Gain Adverse Event	DisGeNet	
HRH2	C2911647	Weight Gain Adverse Event	DisGeNet	
HRH3	C2911647	Weight Gain Adverse Event	DisGeNet	
HRH4	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR1A	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR1B	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR1D	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR1E	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR1F	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR4	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR5A	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR6	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR7	C2911647	Weight Gain Adverse Event	DisGeNet	
SRC	C2911647	Weight Gain Adverse Event	DisGeNet	
ACKR3	C0032000	Pituitary adenoma	DisGeNet	
AKT1	C0032000	Pituitary adenoma	DisGeNet	
CASR	C0032000	Pituitary adenoma	DisGeNet	
CGA	C0032000	Pituitary adenoma	DisGeNet	
CRH	C0032000	Pituitary adenoma	DisGeNet	
CRHR1	C0032000	Pituitary adenoma	DisGeNet	
CXCL12	C0032000	Pituitary adenoma	DisGeNet	
CXCL8	C0032000	Pituitary adenoma	DisGeNet	
CXCR4	C0032000	Pituitary adenoma	DisGeNet	
CYP2D6	C0032000	Pituitary adenoma	DisGeNet	
EGF	C0032000	Pituitary adenoma	DisGeNet	
EGFR	C0032000	Pituitary adenoma	DisGeNet	
FGF2	C0032000	Pituitary adenoma	DisGeNet	
FGF4	C0032000	Pituitary adenoma	DisGeNet	
FGFR2	C0032000	Pituitary adenoma	DisGeNet	
FGFR4	C0032000	Pituitary adenoma	DisGeNet	
FSHB	C0032000	Pituitary adenoma	DisGeNet	
FSHR	C0032000	Pituitary adenoma	DisGeNet	
FYN	C0032000	Pituitary adenoma	DisGeNet	
GAL	C0032000	Pituitary adenoma	DisGeNet	
GHRH	C0032000	Pituitary adenoma	DisGeNet	
GHRHR	C0032000	Pituitary adenoma	DisGeNet	
GNAS	C0032000	Pituitary adenoma	DisGeNet,HumPhenOnt	
GRB2	C0032000	Pituitary adenoma	DisGeNet	
KIT	C0032000	Pituitary adenoma	DisGeNet	
MC2R	C0032000	Pituitary adenoma	DisGeNet	
NPY	C0032000	Pituitary adenoma	DisGeNet	
PDGFA	C0032000	Pituitary adenoma	DisGeNet	
PIK3CA	C0032000	Pituitary adenoma	DisGeNet,HumPhenOnt	
PIK3CB	C0032000	Pituitary adenoma	DisGeNet	
PIK3CD	C0032000	Pituitary adenoma	DisGeNet	
POMC	C0032000	Pituitary adenoma	DisGeNet	
SST	C0032000	Pituitary adenoma	DisGeNet	
SSTR1	C0032000	Pituitary adenoma	DisGeNet	
SSTR2	C0032000	Pituitary adenoma	DisGeNet	
SSTR3	C0032000	Pituitary adenoma	DisGeNet	
SSTR5	C0032000	Pituitary adenoma	DisGeNet	
TP53	C0032000	Pituitary adenoma	DisGeNet	
ABCB1	C0004936	Mental disorders	DisGeNet	
ADCY7	C0004936	Mental disorders	DisGeNet	
ADCYAP1	C0004936	Mental disorders	DisGeNet	
ADCYAP1R1	C0004936	Mental disorders	DisGeNet	
ADRA2C	C0004936	Mental disorders	DisGeNet	
AKT1	C0004936	Mental disorders	DisGeNet	
APOE	C0004936	Mental disorders	DisGeNet	
BDKRB1	C0004936	Mental disorders	DisGeNet	
BDKRB2	C0004936	Mental disorders	DisGeNet	
CALCA	C0004936	Mental disorders	DisGeNet	
CHRM4	C0004936	Mental disorders	DisGeNet	
CNR1	C0004936	Mental disorders	DisGeNet	
CNR2	C0004936	Mental disorders	DisGeNet	
CORT	C0004936	Mental disorders	DisGeNet	
CRH	C0004936	Mental disorders	DisGeNet	
CRHR1	C0004936	Mental disorders	DisGeNet	
CSF2RB	C0004936	Mental disorders	DisGeNet	
CYP2D6	C0004936	Mental disorders	DisGeNet	
DRD3	C0004936	Mental disorders	DisGeNet	
DRD4	C0004936	Mental disorders	DisGeNet	
DRD5	C0004936	Mental disorders	DisGeNet	
ERBB4	C0004936	Mental disorders	DisGeNet	
FGFR2	C0004936	Mental disorders	DisGeNet	
GABBR1	C0004936	Mental disorders	DisGeNet	
GALR1	C0004936	Mental disorders	DisGeNet	
GALR3	C0004936	Mental disorders	DisGeNet	
GFAP	C0004936	Mental disorders	DisGeNet	
GPBAR1	C0004936	Mental disorders	DisGeNet	
GRM7	C0004936	Mental disorders	DisGeNet	
GRM8	C0004936	Mental disorders	DisGeNet	
HTR1A	C0004936	Mental disorders	DisGeNet	
HTR1B	C0004936	Mental disorders	DisGeNet	
HTR5A	C0004936	Mental disorders	DisGeNet	
HTR7	C0004936	Mental disorders	DisGeNet	
LPAR3	C0004936	Mental disorders	DisGeNet	
MCHR2	C0004936	Mental disorders	DisGeNet	
MTNR1B	C0004936	Mental disorders	DisGeNet	
NPY	C0004936	Mental disorders	DisGeNet	
NRG1	C0004936	Mental disorders	DisGeNet	
OPRK1	C0004936	Mental disorders	DisGeNet	
OXER1	C0004936	Mental disorders	DisGeNet	
PDE4B	C0004936	Mental disorders	DisGeNet	
PDYN	C0004936	Mental disorders	DisGeNet	
POMC	C0004936	Mental disorders	DisGeNet	
PTH	C0004936	Mental disorders	DisGeNet	
SCT	C0004936	Mental disorders	DisGeNet	
SSTR5	C0004936	Mental disorders	DisGeNet	
TYROBP	C0004936	Mental disorders	DisGeNet	
VIP	C0004936	Mental disorders	DisGeNet	
ABCB1	C0278996	Cancer of Head and Neck	DisGeNet	
ACKR3	C0278996	Cancer of Head and Neck	DisGeNet	
AKT1	C0278996	Cancer of Head and Neck	DisGeNet	
ANXA1	C0278996	Cancer of Head and Neck	DisGeNet	
ATM	C0278996	Cancer of Head and Neck	DisGeNet	
BBC3	C0278996	Cancer of Head and Neck	DisGeNet	
BRCA2	C0278996	Cancer of Head and Neck	DisGeNet	
CCR5	C0278996	Cancer of Head and Neck	DisGeNet	
CXCL1	C0278996	Cancer of Head and Neck	DisGeNet	
CXCL12	C0278996	Cancer of Head and Neck	DisGeNet	
CXCL8	C0278996	Cancer of Head and Neck	DisGeNet	
CYP1A1	C0278996	Cancer of Head and Neck	DisGeNet	
CYP1B1	C0278996	Cancer of Head and Neck	DisGeNet	
CYP2C8	C0278996	Cancer of Head and Neck	DisGeNet	
CYP2C9	C0278996	Cancer of Head and Neck	DisGeNet	
CYP2D6	C0278996	Cancer of Head and Neck	DisGeNet	
CYP2E1	C0278996	Cancer of Head and Neck	DisGeNet	
EGF	C0278996	Cancer of Head and Neck	DisGeNet	
EGFR	C0278996	Cancer of Head and Neck	DisGeNet	
ERBB2	C0278996	Cancer of Head and Neck	DisGeNet	
ERBB3	C0278996	Cancer of Head and Neck	DisGeNet	
FGF2	C0278996	Cancer of Head and Neck	DisGeNet	
FGFR4	C0278996	Cancer of Head and Neck	DisGeNet	
GALR1	C0278996	Cancer of Head and Neck	DisGeNet	
GALR2	C0278996	Cancer of Head and Neck	DisGeNet	
H2AFX	C0278996	Cancer of Head and Neck	DisGeNet	
HP	C0278996	Cancer of Head and Neck	DisGeNet	
KLK3	C0278996	Cancer of Head and Neck	DisGeNet	
MET	C0278996	Cancer of Head and Neck	DisGeNet	
NBN	C0278996	Cancer of Head and Neck	DisGeNet	
NHEJ1	C0278996	Cancer of Head and Neck	DisGeNet	
PDGFB	C0278996	Cancer of Head and Neck	DisGeNet	
PIK3CA	C0278996	Cancer of Head and Neck	DisGeNet	
PIK3CB	C0278996	Cancer of Head and Neck	DisGeNet	
PIK3CD	C0278996	Cancer of Head and Neck	DisGeNet	
PLAG1	C0278996	Cancer of Head and Neck	DisGeNet	
PRKDC	C0278996	Cancer of Head and Neck	DisGeNet	
PTGER4	C0278996	Cancer of Head and Neck	DisGeNet	
PTPN11	C0278996	Cancer of Head and Neck	DisGeNet	
RAD17	C0278996	Cancer of Head and Neck	DisGeNet	
RAD50	C0278996	Cancer of Head and Neck	DisGeNet	
RAD51	C0278996	Cancer of Head and Neck	DisGeNet	
TAS2R13	C0278996	Cancer of Head and Neck	DisGeNet	
TP53	C0278996	Cancer of Head and Neck	DisGeNet	
XRCC3	C0278996	Cancer of Head and Neck	DisGeNet	
XRCC5	C0278996	Cancer of Head and Neck	DisGeNet	
XRCC6	C0278996	Cancer of Head and Neck	DisGeNet	
AHSG	C0149978	Rectal Carcinoma	DisGeNet	
AKT1	C0149978	Rectal Carcinoma	DisGeNet	
ANXA1	C0149978	Rectal Carcinoma	DisGeNet	
APOE	C0149978	Rectal Carcinoma	DisGeNet	
BLM	C0149978	Rectal Carcinoma	DisGeNet	
CALCR	C0149978	Rectal Carcinoma	DisGeNet	
CASR	C0149978	Rectal Carcinoma	DisGeNet	
CCL20	C0149978	Rectal Carcinoma	DisGeNet	
CXCL12	C0149978	Rectal Carcinoma	DisGeNet	
CXCL8	C0149978	Rectal Carcinoma	DisGeNet	
CXCR1	C0149978	Rectal Carcinoma	DisGeNet	
CXCR2	C0149978	Rectal Carcinoma	DisGeNet	
CXCR4	C0149978	Rectal Carcinoma	DisGeNet	
CYP1A1	C0149978	Rectal Carcinoma	DisGeNet	
CYP1A2	C0149978	Rectal Carcinoma	DisGeNet	
CYP2E1	C0149978	Rectal Carcinoma	DisGeNet	
EGF	C0149978	Rectal Carcinoma	DisGeNet	
EGFR	C0149978	Rectal Carcinoma	DisGeNet	
ERBB2	C0149978	Rectal Carcinoma	DisGeNet	
ERBB3	C0149978	Rectal Carcinoma	DisGeNet	
HGF	C0149978	Rectal Carcinoma	DisGeNet	
IRS1	C0149978	Rectal Carcinoma	DisGeNet	
IRS2	C0149978	Rectal Carcinoma	DisGeNet	
KIT	C0149978	Rectal Carcinoma	DisGeNet	
PDGFRB	C0149978	Rectal Carcinoma	DisGeNet	
PDPK1	C0149978	Rectal Carcinoma	DisGeNet	
PIK3CA	C0149978	Rectal Carcinoma	DisGeNet	
PIK3CB	C0149978	Rectal Carcinoma	DisGeNet	
PIK3CD	C0149978	Rectal Carcinoma	DisGeNet	
PTGER2	C0149978	Rectal Carcinoma	DisGeNet	
PTGER4	C0149978	Rectal Carcinoma	DisGeNet	
TP53	C0149978	Rectal Carcinoma	DisGeNet	
XRCC3	C0149978	Rectal Carcinoma	DisGeNet	
ABCB1	C0002395	Alzheimer Disease	DisGeNet	
ABL1	C0002395	Alzheimer Disease	DisGeNet	
ADCY8	C0002395	Alzheimer Disease	DisGeNet	
ADORA2A	C0002395	Alzheimer Disease	DisGeNet	
ADRA2A	C0002395	Alzheimer Disease	DisGeNet	
ADRB1	C0002395	Alzheimer Disease	DisGeNet	
ADRB3	C0002395	Alzheimer Disease	DisGeNet	
AGT	C0002395	Alzheimer Disease	DisGeNet	
AGTR2	C0002395	Alzheimer Disease	DisGeNet	
AHSG	C0002395	Alzheimer Disease	DisGeNet	
AKT1	C0002395	Alzheimer Disease	DisGeNet	
ALB	C0002395	Alzheimer Disease	DisGeNet	
ANXA1	C0002395	Alzheimer Disease	DisGeNet	
APOC1	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
APOE	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt,PheGenI	
APP	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt	
ATM	C0002395	Alzheimer Disease	DisGeNet	
BCR	C0002395	Alzheimer Disease	DisGeNet	
BDKRB2	C0002395	Alzheimer Disease	DisGeNet	
BRCA1	C0002395	Alzheimer Disease	DisGeNet	
BRIP1	C0002395	Alzheimer Disease	DisGeNet	
C3	C0002395	Alzheimer Disease	DisGeNet	
C5AR1	C0002395	Alzheimer Disease	DisGeNet	
CALCR	C0002395	Alzheimer Disease	DisGeNet	
CASR	C0002395	Alzheimer Disease	DisGeNet	
CCL5	C0002395	Alzheimer Disease	DisGeNet	
CCR1	C0002395	Alzheimer Disease	DisGeNet	
CCR2	C0002395	Alzheimer Disease	DisGeNet	
CCR5	C0002395	Alzheimer Disease	DisGeNet	
CNR2	C0002395	Alzheimer Disease	DisGeNet	
CRH	C0002395	Alzheimer Disease	DisGeNet	
CST3	C0002395	Alzheimer Disease	DisGeNet	
CTSL	C0002395	Alzheimer Disease	DisGeNet	
CXCL12	C0002395	Alzheimer Disease	DisGeNet	
CXCL8	C0002395	Alzheimer Disease	DisGeNet	
CXCR2	C0002395	Alzheimer Disease	DisGeNet	
CXCR4	C0002395	Alzheimer Disease	DisGeNet	
CYP1A1	C0002395	Alzheimer Disease	DisGeNet	
CYP2D6	C0002395	Alzheimer Disease	DisGeNet	
DRD3	C0002395	Alzheimer Disease	DisGeNet	
DRD4	C0002395	Alzheimer Disease	DisGeNet	
DRD5	C0002395	Alzheimer Disease	DisGeNet	
EGFR	C0002395	Alzheimer Disease	DisGeNet	
ERBB4	C0002395	Alzheimer Disease	DisGeNet	
FGF1	C0002395	Alzheimer Disease	DisGeNet	
FGF2	C0002395	Alzheimer Disease	DisGeNet	
FGF23	C0002395	Alzheimer Disease	DisGeNet	
FGFR1	C0002395	Alzheimer Disease	DisGeNet	
FGFR2	C0002395	Alzheimer Disease	DisGeNet	
FGFR3	C0002395	Alzheimer Disease	DisGeNet	
FSHR	C0002395	Alzheimer Disease	DisGeNet	
FYN	C0002395	Alzheimer Disease	DisGeNet	
GAB2	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
GABBR1	C0002395	Alzheimer Disease	DisGeNet	
GAL	C0002395	Alzheimer Disease	DisGeNet	
GFAP	C0002395	Alzheimer Disease	DisGeNet	
GHRH	C0002395	Alzheimer Disease	DisGeNet	
GHRHR	C0002395	Alzheimer Disease	DisGeNet	
GRB2	C0002395	Alzheimer Disease	DisGeNet	
GRM2	C0002395	Alzheimer Disease	DisGeNet	
GSN	C0002395	Alzheimer Disease	DisGeNet	
HCAR3	C0002395	Alzheimer Disease	DisGeNet	
HP	C0002395	Alzheimer Disease	DisGeNet	
HTR1A	C0002395	Alzheimer Disease	DisGeNet	
HTR1B	C0002395	Alzheimer Disease	DisGeNet	
HTR1F	C0002395	Alzheimer Disease	DisGeNet	
HTR6	C0002395	Alzheimer Disease	DisGeNet	
IAPP	C0002395	Alzheimer Disease	DisGeNet	
IRS1	C0002395	Alzheimer Disease	DisGeNet	
IRS2	C0002395	Alzheimer Disease	DisGeNet	
KAT5	C0002395	Alzheimer Disease	DisGeNet	
KCNMA1	C0002395	Alzheimer Disease	DisGeNet	
KL	C0002395	Alzheimer Disease	DisGeNet	
KLC1	C0002395	Alzheimer Disease	DisGeNet	
KLK3	C0002395	Alzheimer Disease	DisGeNet	
KNG1	C0002395	Alzheimer Disease	DisGeNet	
LHB	C0002395	Alzheimer Disease	DisGeNet	
LHCGR	C0002395	Alzheimer Disease	DisGeNet	
MGST3	C0002395	Alzheimer Disease	DisGeNet	
MTNR1A	C0002395	Alzheimer Disease	DisGeNet	
NMU	C0002395	Alzheimer Disease	DisGeNet	
NPS	C0002395	Alzheimer Disease	DisGeNet	
NPY	C0002395	Alzheimer Disease	DisGeNet	
NPY2R	C0002395	Alzheimer Disease	DisGeNet	
NRG1	C0002395	Alzheimer Disease	DisGeNet	
P2RY12	C0002395	Alzheimer Disease	DisGeNet	
PAXIP1	C0002395	Alzheimer Disease	ClinVar,DisGeNet	
PCED1B	C0002395	Alzheimer Disease	DisGeNet	
PDGFRA	C0002395	Alzheimer Disease	DisGeNet	
PDGFRB	C0002395	Alzheimer Disease	DisGeNet	
PDYN	C0002395	Alzheimer Disease	DisGeNet	
PIK3CA	C0002395	Alzheimer Disease	DisGeNet	
PIK3CB	C0002395	Alzheimer Disease	DisGeNet	
PIK3CD	C0002395	Alzheimer Disease	DisGeNet	
PIK3R1	C0002395	Alzheimer Disease	DisGeNet	
PPY	C0002395	Alzheimer Disease	DisGeNet	
PTGDR	C0002395	Alzheimer Disease	DisGeNet	
PTGER2	C0002395	Alzheimer Disease	DisGeNet	
PTGER3	C0002395	Alzheimer Disease	DisGeNet	
PTGER4	C0002395	Alzheimer Disease	DisGeNet	
PTGIR	C0002395	Alzheimer Disease	DisGeNet	
PTH	C0002395	Alzheimer Disease	DisGeNet	
PTH1R	C0002395	Alzheimer Disease	DisGeNet	
PYY	C0002395	Alzheimer Disease	DisGeNet	
RFC3	C0002395	Alzheimer Disease	DisGeNet	
SAA1	C0002395	Alzheimer Disease	DisGeNet	
SERPING1	C0002395	Alzheimer Disease	DisGeNet	
SH3BP5	C0002395	Alzheimer Disease	DisGeNet	
SPAST	C0002395	Alzheimer Disease	DisGeNet	
SST	C0002395	Alzheimer Disease	DisGeNet	
SSTR2	C0002395	Alzheimer Disease	DisGeNet	
SUMO1	C0002395	Alzheimer Disease	DisGeNet	
TOMM40	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
TP53	C0002395	Alzheimer Disease	DisGeNet	
UBB	C0002395	Alzheimer Disease	DisGeNet	
UBE2I	C0002395	Alzheimer Disease	DisGeNet	
ABCB1	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
ACKR3	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
ADM	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
AKT1	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
ATM	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
CYP1A1	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
CYP1B1	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
CYP2E1	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
EGF	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
EGFR	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
ERBB2	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FGF2	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FGFR1	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
GFAP	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
KLK3	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
PIK3CA	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
PIK3CB	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
PIK3CD	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
PRKDC	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
RAD51	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
TIMELESS	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
TP53	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
XRCC3	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
XRCC5	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
XRCC6	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
ABCB1	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
