Gene	CUI	Phenotype	Source Databases	
TTN	C0022596	Palmoplantar keratoderma, nonepidermolytic, focal	HumPhenOnt	
APOA1	C0020479	Familial type 3 hyperlipoproteinemia	DisGeNet	
APOC1	C0020479	Familial type 3 hyperlipoproteinemia	DisGeNet	
APOC2	C0020479	Familial type 3 hyperlipoproteinemia	DisGeNet	
APOC3	C0020479	Familial type 3 hyperlipoproteinemia	DisGeNet	
APOE	C0020479	Familial type 3 hyperlipoproteinemia	ClinVar,DisGeNet	
CYP3A4	C0020479	Familial type 3 hyperlipoproteinemia	DisGeNet	
CFH	C2678065	Myofibrillar myopathy, BAG3-related	DisGeNet	
DMD	C2678065	Myofibrillar myopathy, BAG3-related	DisGeNet	
FN1	C2678065	Myofibrillar myopathy, BAG3-related	DisGeNet	
GSN	C2678065	Myofibrillar myopathy, BAG3-related	DisGeNet	
LDB3	C2678065	Myofibrillar myopathy, BAG3-related	ClinVar,DisGeNet,HumPhenOnt	
TTN	C2678065	Myofibrillar myopathy, BAG3-related	DisGeNet	
APOE	C0152115	Orofacial dyskinesia	DisGeNet	
CYP1A2	C0152115	Orofacial dyskinesia	DisGeNet	
CYP2B6	C0152115	Orofacial dyskinesia	DisGeNet	
CYP2D6	C0152115	Orofacial dyskinesia	DisGeNet	
CYP3A4	C0152115	Orofacial dyskinesia	DisGeNet	
CYP3A5	C0152115	Orofacial dyskinesia	DisGeNet	
PDE4B	C0152115	Orofacial dyskinesia	DisGeNet	
SLC6A4	C0152115	Orofacial dyskinesia	DisGeNet	
ABCB1	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2C19	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2D6	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A5	C0024620	Primary malignant neoplasm of liver	DisGeNet	
APOE	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
ATM	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
CTSL	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
CYP2B6	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
CYP2C19	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
CYP2C9	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
RYR2	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
SCN5A	C0038644	SUDDEN INFANT DEATH SYNDROME	ClinVar,DisGeNet	
SLC6A4	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
KRT1	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
KRT10	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
KRT14	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
KRT16	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
KRT5	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
KRT6A	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
KRT9	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
ABCB1	C0235032	Neurotoxicity Syndromes	DisGeNet	
ADRA1B	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP2C19	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP2C9	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP3A5	C0235032	Neurotoxicity Syndromes	DisGeNet	
LAT	C0235032	Neurotoxicity Syndromes	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
APOA1	C0020476	Hyperlipoproteinemia	DisGeNet	
APOA2	C0020476	Hyperlipoproteinemia	ClinVar	
APOC2	C0020476	Hyperlipoproteinemia	DisGeNet	
APOC3	C0020476	Hyperlipoproteinemia	DisGeNet,HumPhenOnt	
APOE	C0020476	Hyperlipoproteinemia	ClinVar,DisGeNet,HumPhenOnt	
APOA1	C1522137	Hypertriglyceridemia result	DisGeNet	
APOA2	C1522137	Hypertriglyceridemia result	DisGeNet	
APOA4	C1522137	Hypertriglyceridemia result	DisGeNet	
APOC2	C1522137	Hypertriglyceridemia result	DisGeNet	
APOC3	C1522137	Hypertriglyceridemia result	DisGeNet	
APOE	C1522137	Hypertriglyceridemia result	DisGeNet	
APOC1	C0870082	Hyperkeratosis	DisGeNet	
DMD	C0870082	Hyperkeratosis	HumPhenOnt	
KRT1	C0870082	Hyperkeratosis	DisGeNet,HumPhenOnt	
KRT10	C0870082	Hyperkeratosis	DisGeNet,HumPhenOnt	
KRT13	C0870082	Hyperkeratosis	HumPhenOnt	
KRT14	C0870082	Hyperkeratosis	DisGeNet,HumPhenOnt	
KRT16	C0870082	Hyperkeratosis	DisGeNet,HumPhenOnt	
KRT5	C0870082	Hyperkeratosis	DisGeNet,HumPhenOnt	
KRT6A	C0870082	Hyperkeratosis	HumPhenOnt	
KRT6B	C0870082	Hyperkeratosis	HumPhenOnt	
KRT9	C0870082	Hyperkeratosis	DisGeNet,HumPhenOnt	
LDB3	C0870082	Hyperkeratosis	HumPhenOnt	
SCN5A	C0870082	Hyperkeratosis	HumPhenOnt	
TTN	C0870082	Hyperkeratosis	HumPhenOnt	
ABCB1	C0741923	cardiac event	DisGeNet	
CYP2C19	C0741923	cardiac event	DisGeNet	
HP	C0741923	cardiac event	DisGeNet	
RYR2	C0741923	cardiac event	DisGeNet	
SCN5A	C0741923	cardiac event	DisGeNet	
SLC6A4	C0741923	cardiac event	DisGeNet	
ABCB1	C0151744	Acute myocardial ischemia	DisGeNet	
ALB	C0151744	Acute myocardial ischemia	DisGeNet	
APOA1	C0151744	Acute myocardial ischemia	DisGeNet	
APOA4	C0151744	Acute myocardial ischemia	DisGeNet	
APOC3	C0151744	Acute myocardial ischemia	DisGeNet	
APOE	C0151744	Acute myocardial ischemia	DisGeNet	
ATM	C0151744	Acute myocardial ischemia	DisGeNet	
CFH	C0151744	Acute myocardial ischemia	DisGeNet	
CYP2B6	C0151744	Acute myocardial ischemia	DisGeNet	
CYP2C19	C0151744	Acute myocardial ischemia	DisGeNet	
CYP2C9	C0151744	Acute myocardial ischemia	DisGeNet	
CYP2D6	C0151744	Acute myocardial ischemia	DisGeNet	
CYP3A4	C0151744	Acute myocardial ischemia	DisGeNet	
DMD	C0151744	Acute myocardial ischemia	DisGeNet	
F7	C0151744	Acute myocardial ischemia	DisGeNet	
ITGA2	C0151744	Acute myocardial ischemia	DisGeNet	
PDE4B	C0151744	Acute myocardial ischemia	DisGeNet	
RYR2	C0151744	Acute myocardial ischemia	DisGeNet	
SCN5A	C0151744	Acute myocardial ischemia	DisGeNet	
TTN	C0151744	Acute myocardial ischemia	DisGeNet	
ABCB1	C0860207	Drug-Induced Liver Injury	DisGeNet	
ALB	C0860207	Drug-Induced Liver Injury	DisGeNet	
APOA1	C0860207	Drug-Induced Liver Injury	DisGeNet	
APOE	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2B6	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2C19	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2C9	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2D6	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP3A5	C0860207	Drug-Induced Liver Injury	DisGeNet	
GSN	C0860207	Drug-Induced Liver Injury	DisGeNet	
HPX	C0860207	Drug-Induced Liver Injury	DisGeNet	
TTR	C0860207	Drug-Induced Liver Injury	DisGeNet	
ABCB1	C0022661	Kidney Failure, Chronic	DisGeNet	
ADRA1B	C0022661	Kidney Failure, Chronic	DisGeNet	
AHSG	C0022661	Kidney Failure, Chronic	DisGeNet	
ALB	C0022661	Kidney Failure, Chronic	DisGeNet	
APOA1	C0022661	Kidney Failure, Chronic	DisGeNet	
APOC3	C0022661	Kidney Failure, Chronic	DisGeNet	
APOE	C0022661	Kidney Failure, Chronic	DisGeNet	
ATM	C0022661	Kidney Failure, Chronic	DisGeNet	
CFH	C0022661	Kidney Failure, Chronic	DisGeNet	
CST3	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2B6	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2C19	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2C9	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2D6	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP3A4	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP3A5	C0022661	Kidney Failure, Chronic	DisGeNet	
F7	C0022661	Kidney Failure, Chronic	DisGeNet	
GSN	C0022661	Kidney Failure, Chronic	DisGeNet	
HP	C0022661	Kidney Failure, Chronic	DisGeNet	
ITGA2	C0022661	Kidney Failure, Chronic	DisGeNet	
KLK3	C0022661	Kidney Failure, Chronic	DisGeNet	
NPHS1	C0022661	Kidney Failure, Chronic	DisGeNet	
TTR	C0022661	Kidney Failure, Chronic	DisGeNet	
ABCB1	C0010054	Coronary heart disease 7	DisGeNet	
AHSG	C0010054	Coronary heart disease 7	DisGeNet	
ALB	C0010054	Coronary heart disease 7	DisGeNet	
APOA1	C0010054	Coronary heart disease 7	DisGeNet	
APOA2	C0010054	Coronary heart disease 7	DisGeNet	
APOA4	C0010054	Coronary heart disease 7	DisGeNet	
APOC1	C0010054	Coronary heart disease 7	DisGeNet	
APOC3	C0010054	Coronary heart disease 7	DisGeNet	
APOE	C0010054	Coronary heart disease 7	DisGeNet	
ATM	C0010054	Coronary heart disease 7	DisGeNet	
CFH	C0010054	Coronary heart disease 7	DisGeNet	
CST3	C0010054	Coronary heart disease 7	DisGeNet	
CYP2B6	C0010054	Coronary heart disease 7	DisGeNet	
CYP2C19	C0010054	Coronary heart disease 7	DisGeNet	
CYP2C9	C0010054	Coronary heart disease 7	DisGeNet	
CYP2D6	C0010054	Coronary heart disease 7	DisGeNet	
CYP3A4	C0010054	Coronary heart disease 7	DisGeNet	
CYP3A5	C0010054	Coronary heart disease 7	DisGeNet	
F7	C0010054	Coronary heart disease 7	DisGeNet	
FN1	C0010054	Coronary heart disease 7	DisGeNet	
HP	C0010054	Coronary heart disease 7	DisGeNet	
ITGA2	C0010054	Coronary heart disease 7	DisGeNet	
PF4V1	C0010054	Coronary heart disease 7	DisGeNet	
SCN5A	C0010054	Coronary heart disease 7	DisGeNet	
SLC6A4	C0010054	Coronary heart disease 7	DisGeNet	
TTN	C0010054	Coronary heart disease 7	DisGeNet	
ABCB1	C0022660	Acute kidney injury	DisGeNet	
ALB	C0022660	Acute kidney injury	DisGeNet	
APOE	C0022660	Acute kidney injury	DisGeNet	
ATM	C0022660	Acute kidney injury	DisGeNet	
CFB	C0022660	Acute kidney injury	DisGeNet	
CFH	C0022660	Acute kidney injury	DisGeNet	
CST3	C0022660	Acute kidney injury	DisGeNet	
CYP2C19	C0022660	Acute kidney injury	DisGeNet	
CYP2C9	C0022660	Acute kidney injury	DisGeNet	
CYP2D6	C0022660	Acute kidney injury	DisGeNet	
CYP3A4	C0022660	Acute kidney injury	DisGeNet	
CYP3A5	C0022660	Acute kidney injury	DisGeNet	
FN1	C0022660	Acute kidney injury	DisGeNet	
HP	C0022660	Acute kidney injury	DisGeNet	
ABCB1	C0155626	Acute myocardial infarction	DisGeNet	
APOA1	C0155626	Acute myocardial infarction	DisGeNet	
APOE	C0155626	Acute myocardial infarction	DisGeNet	
CST3	C0155626	Acute myocardial infarction	DisGeNet	
CYP2B6	C0155626	Acute myocardial infarction	DisGeNet	
CYP2C19	C0155626	Acute myocardial infarction	DisGeNet	
CYP2D6	C0155626	Acute myocardial infarction	DisGeNet	
DMD	C0155626	Acute myocardial infarction	DisGeNet	
F7	C0155626	Acute myocardial infarction	DisGeNet	
HP	C0155626	Acute myocardial infarction	DisGeNet	
ITGA2	C0155626	Acute myocardial infarction	DisGeNet	
SCN5A	C0155626	Acute myocardial infarction	DisGeNet	
SLC6A4	C0155626	Acute myocardial infarction	DisGeNet	
APOA4	C0040038	Thromboembolism	DisGeNet	
ATM	C0040038	Thromboembolism	DisGeNet	
CFH	C0040038	Thromboembolism	DisGeNet	
CYP2C19	C0040038	Thromboembolism	DisGeNet	
CYP2C9	C0040038	Thromboembolism	DisGeNet	
CYP3A4	C0040038	Thromboembolism	DisGeNet	
CYP3A5	C0040038	Thromboembolism	DisGeNet	
F7	C0040038	Thromboembolism	DisGeNet	
ITGA2	C0040038	Thromboembolism	DisGeNet	
ABCB1	C0085220	Cerebral Amyloid Angiopathy	DisGeNet	
APOA1	C0085220	Cerebral Amyloid Angiopathy	DisGeNet	
APOE	C0085220	Cerebral Amyloid Angiopathy	DisGeNet,HumPhenOnt	
CST3	C0085220	Cerebral Amyloid Angiopathy	DisGeNet,HumPhenOnt	
GSN	C0085220	Cerebral Amyloid Angiopathy	DisGeNet	
TTR	C0085220	Cerebral Amyloid Angiopathy	DisGeNet	
KRT1	C2132198	Abnormal blistering of the skin	HumPhenOnt	
KRT10	C2132198	Abnormal blistering of the skin	HumPhenOnt	
KRT14	C2132198	Abnormal blistering of the skin	HumPhenOnt	
KRT16	C2132198	Abnormal blistering of the skin	HumPhenOnt	
KRT5	C2132198	Abnormal blistering of the skin	HumPhenOnt	
KRT6A	C2132198	Abnormal blistering of the skin	HumPhenOnt	
KRT6B	C2132198	Abnormal blistering of the skin	HumPhenOnt	
ABCB1	C0027497	Nausea	DisGeNet	
CYP1A2	C0027497	Nausea	DisGeNet	
CYP2C19	C0027497	Nausea	DisGeNet	
CYP2C9	C0027497	Nausea	DisGeNet	
CYP2D6	C0027497	Nausea	DisGeNet	
SLC6A4	C0027497	Nausea	DisGeNet	
ABCB1	C0030201	Acute postoperative pain	DisGeNet	
CYP2D6	C0030201	Acute postoperative pain	DisGeNet	
CYP3A4	C0030201	Acute postoperative pain	DisGeNet	
KLK3	C0030201	Acute postoperative pain	DisGeNet	
SLC6A4	C0030201	Acute postoperative pain	DisGeNet	
ABCB1	C0040053	Thrombosis	DisGeNet	
APOE	C0040053	Thrombosis	DisGeNet	
CYP1A2	C0040053	Thrombosis	DisGeNet	
CYP2B6	C0040053	Thrombosis	DisGeNet	
CYP2C19	C0040053	Thrombosis	DisGeNet	
CYP2C9	C0040053	Thrombosis	DisGeNet	
CYP3A5	C0040053	Thrombosis	DisGeNet	
F7	C0040053	Thrombosis	DisGeNet	
ITGA2	C0040053	Thrombosis	DisGeNet	
ORM1	C0040053	Thrombosis	DisGeNet	
KRT1	C0020458	Hyperhidrosis	HumPhenOnt	
KRT14	C0020458	Hyperhidrosis	HumPhenOnt	
KRT16	C0020458	Hyperhidrosis	HumPhenOnt	
KRT5	C0020458	Hyperhidrosis	HumPhenOnt	
KRT6A	C0020458	Hyperhidrosis	HumPhenOnt	
KRT6B	C0020458	Hyperhidrosis	HumPhenOnt	
KRT9	C0020458	Hyperhidrosis	HumPhenOnt	
NLRC4	C0020458	Hyperhidrosis	HumPhenOnt	
ALB	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
APOE	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
CFH	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
CHKB	C0026848	Myopathy, scapulohumeroperoneal	HumPhenOnt	
CYP2B6	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
CYP2C9	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
CYP2D6	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
CYP3A4	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
CYP3A5	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
DMD	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet,HumPhenOnt	
GFAP	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
LDB3	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet,HumPhenOnt	
OBSL1	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
RYR2	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
SCN5A	C0026848	Myopathy, scapulohumeroperoneal	HumPhenOnt	
TRAPPC11	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
TTN	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet,HumPhenOnt	
TTR	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
ABCB1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP1A2	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP2C9	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP2D6	C0041755	Adverse drug events and drug allergies	DisGeNet	
SLC6A4	C0041755	Adverse drug events and drug allergies	DisGeNet	
APOA1	C0011609	Drug Eruptions	DisGeNet	
APOC2	C0011609	Drug Eruptions	DisGeNet	
APOC3	C0011609	Drug Eruptions	DisGeNet	
TTR	C0011609	Drug Eruptions	DisGeNet	
ALB	C0242383	Age-related macular degeneration 2	DisGeNet	
APOC1	C0242383	Age-related macular degeneration 2	DisGeNet	
APOC3	C0242383	Age-related macular degeneration 2	DisGeNet	
APOE	C0242383	Age-related macular degeneration 2	ClinVar,DisGeNet	
ATM	C0242383	Age-related macular degeneration 2	DisGeNet	
CFB	C0242383	Age-related macular degeneration 2	ClinVar,DisGeNet	
CFD	C0242383	Age-related macular degeneration 2	DisGeNet	
CFH	C0242383	Age-related macular degeneration 2	ClinVar,DisGeNet	
CST3	C0242383	Age-related macular degeneration 2	ClinVar,DisGeNet	
CYP1A2	C0242383	Age-related macular degeneration 2	DisGeNet	
CYP2D6	C0242383	Age-related macular degeneration 2	DisGeNet	
CYP3A5	C0242383	Age-related macular degeneration 2	DisGeNet	
DICER1	C0242383	Age-related macular degeneration 2	DisGeNet	
HP	C0242383	Age-related macular degeneration 2	DisGeNet	
MGST1	C0242383	Age-related macular degeneration 2	DisGeNet	
SERPING1	C0242383	Age-related macular degeneration 2	DisGeNet	
TOMM40	C0242383	Age-related macular degeneration 2	DisGeNet	
APOC1	C0009241	Cognition Disorders	DisGeNet	
APOE	C0009241	Cognition Disorders	DisGeNet	
CST3	C0009241	Cognition Disorders	DisGeNet	
CYP2D6	C0009241	Cognition Disorders	DisGeNet	
SLC6A4	C0009241	Cognition Disorders	DisGeNet	
SPAST	C0009241	Cognition Disorders	DisGeNet	
CYP1A2	C0596321	Chemical Carcinogenesis	DisGeNet	
CYP2B6	C0596321	Chemical Carcinogenesis	DisGeNet	
CYP2D6	C0596321	Chemical Carcinogenesis	DisGeNet	
GSN	C0596321	Chemical Carcinogenesis	DisGeNet	
KRT14	C0596321	Chemical Carcinogenesis	DisGeNet	
ABCB1	C0027051	Myocardial Infarction	DisGeNet	
AHSG	C0027051	Myocardial Infarction	DisGeNet	
APOA1	C0027051	Myocardial Infarction	DisGeNet	
APOA2	C0027051	Myocardial Infarction	DisGeNet	
APOA4	C0027051	Myocardial Infarction	DisGeNet	
APOC1	C0027051	Myocardial Infarction	PheGenI	
APOC3	C0027051	Myocardial Infarction	DisGeNet	
APOE	C0027051	Myocardial Infarction	DisGeNet	
ATM	C0027051	Myocardial Infarction	DisGeNet	
CDCP1	C0027051	Myocardial Infarction	DisGeNet	
CFH	C0027051	Myocardial Infarction	DisGeNet	
CST3	C0027051	Myocardial Infarction	DisGeNet	
CYP1A2	C0027051	Myocardial Infarction	DisGeNet	
CYP2B6	C0027051	Myocardial Infarction	DisGeNet	
CYP2C19	C0027051	Myocardial Infarction	DisGeNet	
CYP2C9	C0027051	Myocardial Infarction	DisGeNet	
CYP2D6	C0027051	Myocardial Infarction	DisGeNet	
CYP3A4	C0027051	Myocardial Infarction	DisGeNet	
CYP3A5	C0027051	Myocardial Infarction	DisGeNet	
F7	C0027051	Myocardial Infarction	ClinVar,DisGeNet	
FN1	C0027051	Myocardial Infarction	DisGeNet	
GFAP	C0027051	Myocardial Infarction	DisGeNet	
GSN	C0027051	Myocardial Infarction	DisGeNet	
HP	C0027051	Myocardial Infarction	DisGeNet	
ITGA2	C0027051	Myocardial Infarction	DisGeNet	
KCNMA1	C0027051	Myocardial Infarction	DisGeNet	
KRT16	C0027051	Myocardial Infarction	DisGeNet	
SCN5A	C0027051	Myocardial Infarction	DisGeNet	
SERPING1	C0027051	Myocardial Infarction	DisGeNet	
SLC6A4	C0027051	Myocardial Infarction	DisGeNet	
CHKB	C0494876	Epidermal thickening	HumPhenOnt	
DMD	C0494876	Epidermal thickening	HumPhenOnt	
KRT1	C0494876	Epidermal thickening	HumPhenOnt	
KRT10	C0494876	Epidermal thickening	HumPhenOnt	
KRT13	C0494876	Epidermal thickening	HumPhenOnt	
KRT14	C0494876	Epidermal thickening	HumPhenOnt	
KRT16	C0494876	Epidermal thickening	HumPhenOnt	
KRT5	C0494876	Epidermal thickening	HumPhenOnt	
KRT6A	C0494876	Epidermal thickening	HumPhenOnt	
