Gene	CUI	Phenotype	Source Databases	
ALB	C0002395	Alzheimer Disease	DisGeNet	
APOC1	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
APOE	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt,PheGenI	
APP	C0002395	Alzheimer Disease	ClinVar,DisGeNet,HumPhenOnt	
BDKRB2	C0002395	Alzheimer Disease	DisGeNet	
CACNA1G	C0002395	Alzheimer Disease	DisGeNet	
CAMK2A	C0002395	Alzheimer Disease	DisGeNet	
CAMK2G	C0002395	Alzheimer Disease	DisGeNet	
CASR	C0002395	Alzheimer Disease	DisGeNet	
CAV1	C0002395	Alzheimer Disease	DisGeNet	
CHRM1	C0002395	Alzheimer Disease	DisGeNet	
CST3	C0002395	Alzheimer Disease	DisGeNet	
CTSL	C0002395	Alzheimer Disease	DisGeNet	
CYP1A1	C0002395	Alzheimer Disease	DisGeNet	
CYP2B6	C0002395	Alzheimer Disease	DisGeNet	
CYP2D6	C0002395	Alzheimer Disease	DisGeNet	
DLG4	C0002395	Alzheimer Disease	DisGeNet	
EDN1	C0002395	Alzheimer Disease	DisGeNet	
EDNRA	C0002395	Alzheimer Disease	DisGeNet	
EDNRB	C0002395	Alzheimer Disease	DisGeNet	
F2	C0002395	Alzheimer Disease	DisGeNet	
F2R	C0002395	Alzheimer Disease	DisGeNet	
F2RL3	C0002395	Alzheimer Disease	DisGeNet	
GFAP	C0002395	Alzheimer Disease	DisGeNet	
GRB2	C0002395	Alzheimer Disease	DisGeNet	
GRIN2A	C0002395	Alzheimer Disease	DisGeNet	
GRM5	C0002395	Alzheimer Disease	DisGeNet	
GRPR	C0002395	Alzheimer Disease	DisGeNet	
GSN	C0002395	Alzheimer Disease	DisGeNet	
HCRT	C0002395	Alzheimer Disease	DisGeNet	
HCRTR2	C0002395	Alzheimer Disease	DisGeNet	
HP	C0002395	Alzheimer Disease	DisGeNet	
HSP90AA1	C0002395	Alzheimer Disease	DisGeNet	
KCNMA1	C0002395	Alzheimer Disease	DisGeNet	
KLK3	C0002395	Alzheimer Disease	DisGeNet	
KNG1	C0002395	Alzheimer Disease	DisGeNet	
LTB4R	C0002395	Alzheimer Disease	DisGeNet	
MGST3	C0002395	Alzheimer Disease	DisGeNet	
MLN	C0002395	Alzheimer Disease	DisGeNet	
NEFL	C0002395	Alzheimer Disease	DisGeNet	
NMU	C0002395	Alzheimer Disease	DisGeNet	
NPS	C0002395	Alzheimer Disease	DisGeNet	
NTS	C0002395	Alzheimer Disease	DisGeNet	
NTSR1	C0002395	Alzheimer Disease	DisGeNet	
P2RY1	C0002395	Alzheimer Disease	DisGeNet	
P2RY2	C0002395	Alzheimer Disease	DisGeNet	
PCED1B	C0002395	Alzheimer Disease	DisGeNet	
PPP3CA	C0002395	Alzheimer Disease	DisGeNet	
PPP3R1	C0002395	Alzheimer Disease	DisGeNet	
PTGER1	C0002395	Alzheimer Disease	DisGeNet	
PTGFR	C0002395	Alzheimer Disease	DisGeNet	
SAA1	C0002395	Alzheimer Disease	DisGeNet	
SERPING1	C0002395	Alzheimer Disease	DisGeNet	
SH3BP5	C0002395	Alzheimer Disease	DisGeNet	
SPAST	C0002395	Alzheimer Disease	DisGeNet	
TAC1	C0002395	Alzheimer Disease	DisGeNet	
TOMM40	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
UTS2B	C0002395	Alzheimer Disease	DisGeNet	
ADRA1A	C0030193	Pain	DisGeNet	
AKT1	C0030193	Pain	DisGeNet	
ALB	C0030193	Pain	DisGeNet	
BDKRB1	C0030193	Pain	DisGeNet	
BDKRB2	C0030193	Pain	DisGeNet	
CASR	C0030193	Pain	HumPhenOnt	
CAV1	C0030193	Pain	HumPhenOnt	
CCK	C0030193	Pain	DisGeNet	
CCKBR	C0030193	Pain	DisGeNet	
CHRM1	C0030193	Pain	DisGeNet	
CYP2B6	C0030193	Pain	DisGeNet	
CYP2C9	C0030193	Pain	DisGeNet	
CYP2D6	C0030193	Pain	DisGeNet	
CYSLTR2	C0030193	Pain	HumPhenOnt	
EDN1	C0030193	Pain	DisGeNet	
EDN3	C0030193	Pain	HumPhenOnt	
EDNRB	C0030193	Pain	DisGeNet,HumPhenOnt	
F2RL1	C0030193	Pain	DisGeNet	
GHSR	C0030193	Pain	HumPhenOnt	
GNA11	C0030193	Pain	HumPhenOnt	
GNAQ	C0030193	Pain	HumPhenOnt	
HCRT	C0030193	Pain	DisGeNet	
HRH1	C0030193	Pain	DisGeNet	
KNG1	C0030193	Pain	DisGeNet	
MYLK	C0030193	Pain	HumPhenOnt	
NLRC4	C0030193	Pain	HumPhenOnt	
NTSR1	C0030193	Pain	DisGeNet	
OXT	C0030193	Pain	DisGeNet	
PROKR1	C0030193	Pain	DisGeNet	
PYGM	C0030193	Pain	HumPhenOnt	
SAA1	C0030193	Pain	HumPhenOnt	
SERPING1	C0030193	Pain	HumPhenOnt	
SPAST	C0030193	Pain	HumPhenOnt	
TAC1	C0030193	Pain	DisGeNet	
TACR1	C0030193	Pain	DisGeNet	
TACR3	C0030193	Pain	DisGeNet	
TRAPPC11	C0030193	Pain	HumPhenOnt	
TRH	C0030193	Pain	DisGeNet	
ADRA1A	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADRA1D	C0032002	Abnormality of the pituitary gland	DisGeNet	
AGT	C0032002	Abnormality of the pituitary gland	DisGeNet	
AKT1	C0032002	Abnormality of the pituitary gland	DisGeNet	
ALB	C0032002	Abnormality of the pituitary gland	DisGeNet	
APOE	C0032002	Abnormality of the pituitary gland	DisGeNet	
AVPR1B	C0032002	Abnormality of the pituitary gland	DisGeNet	
CALM3	C0032002	Abnormality of the pituitary gland	DisGeNet	
CAV1	C0032002	Abnormality of the pituitary gland	HumPhenOnt	
CCK	C0032002	Abnormality of the pituitary gland	DisGeNet	
CST3	C0032002	Abnormality of the pituitary gland	DisGeNet	
CYSLTR2	C0032002	Abnormality of the pituitary gland	DisGeNet	
EDNRA	C0032002	Abnormality of the pituitary gland	DisGeNet	
GAST	C0032002	Abnormality of the pituitary gland	DisGeNet	
GCG	C0032002	Abnormality of the pituitary gland	DisGeNet	
GHRL	C0032002	Abnormality of the pituitary gland	DisGeNet	
GHSR	C0032002	Abnormality of the pituitary gland	DisGeNet	
GNA11	C0032002	Abnormality of the pituitary gland	DisGeNet	
GNRH1	C0032002	Abnormality of the pituitary gland	DisGeNet	
GNRHR	C0032002	Abnormality of the pituitary gland	DisGeNet	
HSP90AA1	C0032002	Abnormality of the pituitary gland	DisGeNet	
KISS1	C0032002	Abnormality of the pituitary gland	DisGeNet	
KISS1R	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
KLK3	C0032002	Abnormality of the pituitary gland	DisGeNet	
LPAR2	C0032002	Abnormality of the pituitary gland	DisGeNet	
NTS	C0032002	Abnormality of the pituitary gland	DisGeNet	
OXT	C0032002	Abnormality of the pituitary gland	DisGeNet	
PMCH	C0032002	Abnormality of the pituitary gland	DisGeNet	
PROK2	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
PROKR2	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
PYGM	C0032002	Abnormality of the pituitary gland	DisGeNet	
TACR3	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
TRH	C0032002	Abnormality of the pituitary gland	DisGeNet	
TRHR	C0032002	Abnormality of the pituitary gland	DisGeNet	
ZNF292	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADRA1A	C0003469	Anxiety Disorders	DisGeNet	
AGT	C0003469	Anxiety Disorders	DisGeNet	
APOE	C0003469	Anxiety Disorders	DisGeNet	
APP	C0003469	Anxiety Disorders	DisGeNet	
AVPR1A	C0003469	Anxiety Disorders	DisGeNet	
AVPR1B	C0003469	Anxiety Disorders	DisGeNet	
CALM3	C0003469	Anxiety Disorders	DisGeNet	
CCK	C0003469	Anxiety Disorders	DisGeNet	
CCKAR	C0003469	Anxiety Disorders	DisGeNet	
CCKBR	C0003469	Anxiety Disorders	DisGeNet	
CYP2B6	C0003469	Anxiety Disorders	DisGeNet	
CYP2D6	C0003469	Anxiety Disorders	DisGeNet	
CYSLTR2	C0003469	Anxiety Disorders	DisGeNet	
DLG4	C0003469	Anxiety Disorders	DisGeNet	
EDNRA	C0003469	Anxiety Disorders	DisGeNet	
GNB1	C0003469	Anxiety Disorders	DisGeNet	
GRM5	C0003469	Anxiety Disorders	DisGeNet	
KLK3	C0003469	Anxiety Disorders	DisGeNet	
LPAR1	C0003469	Anxiety Disorders	DisGeNet	
LPAR2	C0003469	Anxiety Disorders	DisGeNet	
NPS	C0003469	Anxiety Disorders	DisGeNet	
NPSR1	C0003469	Anxiety Disorders	DisGeNet	
OXT	C0003469	Anxiety Disorders	DisGeNet	
OXTR	C0003469	Anxiety Disorders	DisGeNet	
PLAG1	C0003469	Anxiety Disorders	DisGeNet	
TAC1	C0003469	Anxiety Disorders	DisGeNet	
TACR1	C0003469	Anxiety Disorders	DisGeNet	
ADRA1A	C0020538	Hypertension	DisGeNet	
ADRA1B	C0020538	Hypertension	DisGeNet	
ADRA1D	C0020538	Hypertension	DisGeNet	
AGT	C0020538	Hypertension	DisGeNet	
AKT1	C0020538	Hypertension	DisGeNet	
ALB	C0020538	Hypertension	DisGeNet	
APOC1	C0020538	Hypertension	DisGeNet	
APOE	C0020538	Hypertension	DisGeNet	
APP	C0020538	Hypertension	DisGeNet	
AVPR1A	C0020538	Hypertension	DisGeNet	
BDKRB1	C0020538	Hypertension	DisGeNet	
BDKRB2	C0020538	Hypertension	DisGeNet	
CACNA1H	C0020538	Hypertension	DisGeNet	
CALM3	C0020538	Hypertension	DisGeNet	
CASR	C0020538	Hypertension	DisGeNet	
CAV1	C0020538	Hypertension	DisGeNet,HumPhenOnt	
CHRM3	C0020538	Hypertension	DisGeNet,PheGenI	
CST3	C0020538	Hypertension	DisGeNet	
CYP1A1	C0020538	Hypertension	DisGeNet	
CYP1A2	C0020538	Hypertension	DisGeNet	
CYP2A6	C0020538	Hypertension	DisGeNet	
CYP2B6	C0020538	Hypertension	DisGeNet	
CYP2C9	C0020538	Hypertension	DisGeNet	
CYP2D6	C0020538	Hypertension	DisGeNet	
CYSLTR2	C0020538	Hypertension	DisGeNet	
EDN1	C0020538	Hypertension	DisGeNet	
EDN2	C0020538	Hypertension	DisGeNet	
EDN3	C0020538	Hypertension	DisGeNet	
EDNRA	C0020538	Hypertension	DisGeNet	
EDNRB	C0020538	Hypertension	DisGeNet	
F2	C0020538	Hypertension	DisGeNet	
F2R	C0020538	Hypertension	DisGeNet	
GCG	C0020538	Hypertension	DisGeNet	
GCGR	C0020538	Hypertension	DisGeNet	
GHRL	C0020538	Hypertension	DisGeNet	
GHSR	C0020538	Hypertension	DisGeNet	
GNA14	C0020538	Hypertension	DisGeNet	
GNRH1	C0020538	Hypertension	DisGeNet	
HP	C0020538	Hypertension	DisGeNet	
HSP90AA1	C0020538	Hypertension	DisGeNet	
HTR2B	C0020538	Hypertension	DisGeNet	
KCNMA1	C0020538	Hypertension	DisGeNet	
KISS1	C0020538	Hypertension	DisGeNet	
KNG1	C0020538	Hypertension	DisGeNet	
LPAR1	C0020538	Hypertension	DisGeNet	
LPAR2	C0020538	Hypertension	DisGeNet	
MGST3	C0020538	Hypertension	DisGeNet	
MYLK	C0020538	Hypertension	DisGeNet,HumPhenOnt	
NTS	C0020538	Hypertension	DisGeNet	
OXT	C0020538	Hypertension	DisGeNet	
OXTR	C0020538	Hypertension	DisGeNet	
P2RY2	C0020538	Hypertension	DisGeNet	
PPP3CA	C0020538	Hypertension	PheGenI	
PPP3R1	C0020538	Hypertension	DisGeNet	
PTGER1	C0020538	Hypertension	DisGeNet	
SAA1	C0020538	Hypertension	DisGeNet	
TAC3	C0020538	Hypertension	DisGeNet	
TACR1	C0020538	Hypertension	DisGeNet	
TACR3	C0020538	Hypertension	DisGeNet	
TRH	C0020538	Hypertension	DisGeNet	
TRHR	C0020538	Hypertension	DisGeNet	
UTS2	C0020538	Hypertension	DisGeNet	
UTS2R	C0020538	Hypertension	DisGeNet	
XCL1	C0020538	Hypertension	DisGeNet	
AGT	C0428977	Bradycardia	DisGeNet	
CYP2D6	C0428977	Bradycardia	DisGeNet	
EDN1	C0428977	Bradycardia	DisGeNet	
EDN2	C0428977	Bradycardia	DisGeNet	
EDN3	C0428977	Bradycardia	DisGeNet	
GCG	C0428977	Bradycardia	DisGeNet	
GNRH1	C0428977	Bradycardia	DisGeNet	
KNG1	C0428977	Bradycardia	DisGeNet	
NTS	C0428977	Bradycardia	DisGeNet	
SCN5A	C0428977	Bradycardia	DisGeNet,HumPhenOnt	
TAC1	C0428977	Bradycardia	DisGeNet	
TACR1	C0428977	Bradycardia	DisGeNet	
TRH	C0428977	Bradycardia	DisGeNet	
UTS2	C0428977	Bradycardia	DisGeNet	
ADRA1A	C0028754	Obesity	DisGeNet	
ADRA1B	C0028754	Obesity	DisGeNet	
AGT	C0028754	Obesity	DisGeNet	
AHSG	C0028754	Obesity	DisGeNet	
AKT1	C0028754	Obesity	DisGeNet	
ALB	C0028754	Obesity	DisGeNet	
APOC1	C0028754	Obesity	DisGeNet	
APOE	C0028754	Obesity	DisGeNet,HumPhenOnt	
APP	C0028754	Obesity	DisGeNet	
AVPR1A	C0028754	Obesity	DisGeNet	
BDKRB1	C0028754	Obesity	DisGeNet	
BDKRB2	C0028754	Obesity	DisGeNet	
CALM3	C0028754	Obesity	DisGeNet	
CAMK2A	C0028754	Obesity	DisGeNet	
CASR	C0028754	Obesity	DisGeNet	
CAV1	C0028754	Obesity	DisGeNet	
CCK	C0028754	Obesity	DisGeNet	
CCKAR	C0028754	Obesity	DisGeNet	
CHRM3	C0028754	Obesity	DisGeNet	
CRB1	C0028754	Obesity	DisGeNet,HumPhenOnt	
CROT	C0028754	Obesity	DisGeNet	
CST3	C0028754	Obesity	DisGeNet	
CTSL	C0028754	Obesity	DisGeNet	
CYP1A1	C0028754	Obesity	DisGeNet	
CYP2A6	C0028754	Obesity	DisGeNet	
CYP2B6	C0028754	Obesity	DisGeNet	
CYP2C9	C0028754	Obesity	DisGeNet	
CYSLTR2	C0028754	Obesity	DisGeNet	
DGKG	C0028754	Obesity	DisGeNet,PheGenI	
EDN1	C0028754	Obesity	DisGeNet	
EDNRA	C0028754	Obesity	DisGeNet	
F2	C0028754	Obesity	DisGeNet	
F2RL1	C0028754	Obesity	DisGeNet	
FFAR1	C0028754	Obesity	DisGeNet	
FFAR2	C0028754	Obesity	DisGeNet	
FFAR3	C0028754	Obesity	DisGeNet	
GCG	C0028754	Obesity	DisGeNet	
GCGR	C0028754	Obesity	DisGeNet	
GHRL	C0028754	Obesity	ClinVar,DisGeNet	
GHSR	C0028754	Obesity	DisGeNet	
GNAQ	C0028754	Obesity	DisGeNet	
GNRHR	C0028754	Obesity	DisGeNet	
GPRC6A	C0028754	Obesity	DisGeNet	
HCRT	C0028754	Obesity	DisGeNet,HumPhenOnt	
HP	C0028754	Obesity	DisGeNet	
HRAS	C0028754	Obesity	DisGeNet	
HTR2B	C0028754	Obesity	DisGeNet	
KCNMA1	C0028754	Obesity	DisGeNet,PheGenI	
KISS1	C0028754	Obesity	DisGeNet	
KISS1R	C0028754	Obesity	HumPhenOnt	
KNG1	C0028754	Obesity	DisGeNet	
LPAR2	C0028754	Obesity	DisGeNet	
LPAR3	C0028754	Obesity	DisGeNet	
MLN	C0028754	Obesity	DisGeNet	
NCOA3	C0028754	Obesity	DisGeNet	
NMB	C0028754	Obesity	DisGeNet	
NMU	C0028754	Obesity	DisGeNet	
NMUR2	C0028754	Obesity	DisGeNet	
NPFFR2	C0028754	Obesity	DisGeNet	
OXT	C0028754	Obesity	DisGeNet	
OXTR	C0028754	Obesity	DisGeNet	
P2RY11	C0028754	Obesity	HumPhenOnt	
PEG3	C0028754	Obesity	DisGeNet	
PMCH	C0028754	Obesity	DisGeNet	
PROK2	C0028754	Obesity	HumPhenOnt	
PROKR2	C0028754	Obesity	HumPhenOnt	
QRFP	C0028754	Obesity	DisGeNet	
SAA1	C0028754	Obesity	DisGeNet	
SOS1	C0028754	Obesity	DisGeNet	
TAC1	C0028754	Obesity	DisGeNet	
TACR3	C0028754	Obesity	HumPhenOnt	
THRAP3	C0028754	Obesity	DisGeNet	
TRHR	C0028754	Obesity	DisGeNet	
UTS2	C0028754	Obesity	DisGeNet	
UTS2R	C0028754	Obesity	DisGeNet	
AGT	C1868649	Panic disorder 1	DisGeNet	
AVPR1B	C1868649	Panic disorder 1	DisGeNet	
BDKRB2	C1868649	Panic disorder 1	DisGeNet	
CCK	C1868649	Panic disorder 1	DisGeNet	
CCKAR	C1868649	Panic disorder 1	DisGeNet	
CCKBR	C1868649	Panic disorder 1	DisGeNet	
GRP	C1868649	Panic disorder 1	DisGeNet	
GRPR	C1868649	Panic disorder 1	DisGeNet	
HCRT	C1868649	Panic disorder 1	DisGeNet	
HP	C1868649	Panic disorder 1	DisGeNet	
NPS	C1868649	Panic disorder 1	DisGeNet	
NPSR1	C1868649	Panic disorder 1	DisGeNet	
TACR1	C1868649	Panic disorder 1	DisGeNet	
ADRA1A	C0020649	Hypotension	DisGeNet	
ADRA1B	C0020649	Hypotension	DisGeNet	
AGT	C0020649	Hypotension	DisGeNet,HumPhenOnt	
ALB	C0020649	Hypotension	DisGeNet,HumPhenOnt	
BDKRB2	C0020649	Hypotension	DisGeNet	
CASR	C0020649	Hypotension	HumPhenOnt	
CAV1	C0020649	Hypotension	HumPhenOnt	
EDN1	C0020649	Hypotension	DisGeNet	
EDN2	C0020649	Hypotension	DisGeNet	
EDN3	C0020649	Hypotension	DisGeNet	
GCG	C0020649	Hypotension	DisGeNet	
GHRL	C0020649	Hypotension	DisGeNet	
GNA11	C0020649	Hypotension	HumPhenOnt	
HRH1	C0020649	Hypotension	DisGeNet	
KNG1	C0020649	Hypotension	DisGeNet	
OXT	C0020649	Hypotension	DisGeNet	
PTAFR	C0020649	Hypotension	DisGeNet	
SAA1	C0020649	Hypotension	HumPhenOnt	
TAC1	C0020649	Hypotension	DisGeNet	
TACR1	C0020649	Hypotension	DisGeNet	
TACR3	C0020649	Hypotension	DisGeNet	
ADRA1A	C0085580	Essential hypertension	DisGeNet	
ADRA1B	C0085580	Essential hypertension	DisGeNet	
ADRA1D	C0085580	Essential hypertension	DisGeNet	
AGT	C0085580	Essential hypertension	ClinVar,DisGeNet	
ALB	C0085580	Essential hypertension	DisGeNet	
APOE	C0085580	Essential hypertension	DisGeNet	
AVPR1A	C0085580	Essential hypertension	DisGeNet	
BDKRB1	C0085580	Essential hypertension	DisGeNet	
BDKRB2	C0085580	Essential hypertension	DisGeNet	
CALM3	C0085580	Essential hypertension	DisGeNet	
CYP2C9	C0085580	Essential hypertension	DisGeNet	
CYP2D6	C0085580	Essential hypertension	DisGeNet	
EDN1	C0085580	Essential hypertension	DisGeNet	
EDN2	C0085580	Essential hypertension	DisGeNet	
EDNRA	C0085580	Essential hypertension	DisGeNet	
GCGR	C0085580	Essential hypertension	DisGeNet	
HP	C0085580	Essential hypertension	DisGeNet	
KCNMA1	C0085580	Essential hypertension	DisGeNet	
KNG1	C0085580	Essential hypertension	DisGeNet	
LPAR1	C0085580	Essential hypertension	DisGeNet	
LPAR2	C0085580	Essential hypertension	DisGeNet	
MYLK	C0085580	Essential hypertension	DisGeNet	
P2RY2	C0085580	Essential hypertension	DisGeNet	
PTGFR	C0085580	Essential hypertension	DisGeNet	
TRHR	C0085580	Essential hypertension	DisGeNet	
UTS2	C0085580	Essential hypertension	DisGeNet	
ADRA1A	C0020429	Hyperalgesia	DisGeNet	
AGT	C0020429	Hyperalgesia	DisGeNet	
BDKRB1	C0020429	Hyperalgesia	DisGeNet	
BDKRB2	C0020429	Hyperalgesia	DisGeNet	
CACNA1H	C0020429	Hyperalgesia	DisGeNet	
CAMK2A	C0020429	Hyperalgesia	DisGeNet	
CCK	C0020429	Hyperalgesia	DisGeNet	
CCKBR	C0020429	Hyperalgesia	DisGeNet	
DLG4	C0020429	Hyperalgesia	DisGeNet	
EDN1	C0020429	Hyperalgesia	DisGeNet	
F2R	C0020429	Hyperalgesia	DisGeNet	
F2RL1	C0020429	Hyperalgesia	DisGeNet	
GFAP	C0020429	Hyperalgesia	DisGeNet	
KNG1	C0020429	Hyperalgesia	DisGeNet	
NTSR1	C0020429	Hyperalgesia	DisGeNet	
PROK2	C0020429	Hyperalgesia	DisGeNet	
PROKR1	C0020429	Hyperalgesia	DisGeNet	
PRSS3	C0020429	Hyperalgesia	DisGeNet	
PTAFR	C0020429	Hyperalgesia	DisGeNet	
PTGER1	C0020429	Hyperalgesia	DisGeNet	
TAC1	C0020429	Hyperalgesia	DisGeNet	
TACR1	C0020429	Hyperalgesia	DisGeNet	
AGT	C0011581	Depressive Disorder	DisGeNet	
AKT1	C0011581	Depressive Disorder	DisGeNet	
ALB	C0011581	Depressive Disorder	DisGeNet	
APOE	C0011581	Depressive Disorder	DisGeNet	
AVPR1B	C0011581	Depressive Disorder	DisGeNet	
CALM3	C0011581	Depressive Disorder	DisGeNet	
CYP1A2	C0011581	Depressive Disorder	DisGeNet	
CYP2A6	C0011581	Depressive Disorder	DisGeNet	
CYP2B6	C0011581	Depressive Disorder	DisGeNet	
CYP2C9	C0011581	Depressive Disorder	DisGeNet,PheGenI	
CYP2D6	C0011581	Depressive Disorder	DisGeNet,PheGenI	
F2R	C0011581	Depressive Disorder	DisGeNet	
F2RL3	C0011581	Depressive Disorder	DisGeNet	
GAST	C0011581	Depressive Disorder	DisGeNet	
GHRL	C0011581	Depressive Disorder	DisGeNet	
GNB1	C0011581	Depressive Disorder	DisGeNet	
GRIN2A	C0011581	Depressive Disorder	DisGeNet	
GRM1	C0011581	Depressive Disorder	DisGeNet	
GRM5	C0011581	Depressive Disorder	DisGeNet	
HCRT	C0011581	Depressive Disorder	DisGeNet	
HP	C0011581	Depressive Disorder	DisGeNet	
HSP90AA1	C0011581	Depressive Disorder	DisGeNet	
LPAR1	C0011581	Depressive Disorder	DisGeNet	
NEFL	C0011581	Depressive Disorder	DisGeNet	
OXT	C0011581	Depressive Disorder	DisGeNet	
OXTR	C0011581	Depressive Disorder	DisGeNet	
PMCH	C0011581	Depressive Disorder	DisGeNet	
TAC1	C0011581	Depressive Disorder	DisGeNet	
TACR3	C0011581	Depressive Disorder	DisGeNet	
TOMM40	C0011581	Depressive Disorder	DisGeNet	
TRH	C0011581	Depressive Disorder	DisGeNet	
ADRA1B	C0520679	Obstructive sleep apnea	DisGeNet	
AGT	C0520679	Obstructive sleep apnea	DisGeNet	
APOE	C0520679	Obstructive sleep apnea	DisGeNet	
CCKAR	C0520679	Obstructive sleep apnea	DisGeNet	
CYP2D6	C0520679	Obstructive sleep apnea	DisGeNet	
EDN1	C0520679	Obstructive sleep apnea	DisGeNet	
EDN3	C0520679	Obstructive sleep apnea	DisGeNet	
EDNRA	C0520679	Obstructive sleep apnea	DisGeNet	
EDNRB	C0520679	Obstructive sleep apnea	DisGeNet	
F2R	C0520679	Obstructive sleep apnea	DisGeNet	
GSN	C0520679	Obstructive sleep apnea	DisGeNet	
HCRT	C0520679	Obstructive sleep apnea	DisGeNet	
HCRTR2	C0520679	Obstructive sleep apnea	DisGeNet	
HP	C0520679	Obstructive sleep apnea	DisGeNet	
HRAS	C0520679	Obstructive sleep apnea	HumPhenOnt	
LPAR1	C0520679	Obstructive sleep apnea	DisGeNet	
NPS	C0520679	Obstructive sleep apnea	DisGeNet	
TAC1	C0520679	Obstructive sleep apnea	DisGeNet	
TACR1	C0520679	Obstructive sleep apnea	DisGeNet	
ACTN2	C0149721	Left ventricular hypertrophy	HumPhenOnt	
ADRA1A	C0149721	Left ventricular hypertrophy	DisGeNet	
ADRA1D	C0149721	Left ventricular hypertrophy	DisGeNet	
AGT	C0149721	Left ventricular hypertrophy	DisGeNet	
AKT1	C0149721	Left ventricular hypertrophy	DisGeNet	
APOE	C0149721	Left ventricular hypertrophy	DisGeNet	
BDKRB1	C0149721	Left ventricular hypertrophy	DisGeNet	
BDKRB2	C0149721	Left ventricular hypertrophy	DisGeNet	
CACNA1G	C0149721	Left ventricular hypertrophy	DisGeNet	
CROT	C0149721	Left ventricular hypertrophy	DisGeNet	
CST3	C0149721	Left ventricular hypertrophy	DisGeNet	
CYSLTR2	C0149721	Left ventricular hypertrophy	DisGeNet	
EDN1	C0149721	Left ventricular hypertrophy	DisGeNet	
EDNRA	C0149721	Left ventricular hypertrophy	DisGeNet	
GHSR	C0149721	Left ventricular hypertrophy	DisGeNet	
GNAQ	C0149721	Left ventricular hypertrophy	DisGeNet	
HRH1	C0149721	Left ventricular hypertrophy	DisGeNet	
HTR2B	C0149721	Left ventricular hypertrophy	DisGeNet	
KNG1	C0149721	Left ventricular hypertrophy	DisGeNet	
