Gene	CUI	Phenotype	Source Databases	
DLD	C4023599	Abnormality of carbohydrate metabolism/homeostasis	HumPhenOnt	
CA2	C0025362	Mental retardation 63, X-linked	DisGeNet	
DLD	C0025362	Mental retardation 63, X-linked	DisGeNet	
CA2	C0029131	Abnormality of the optic nerve	HumPhenOnt	
CA4	C0029131	Abnormality of the optic nerve	HumPhenOnt	
CA2	C4020869	Abnormality of abdomen morphology	HumPhenOnt	
DLD	C4020869	Abnormality of abdomen morphology	HumPhenOnt	
CA2	C3665347	Visual impairment	HumPhenOnt	
CA4	C3665347	Visual impairment	HumPhenOnt	
CA2	C0024636	Dental malocclusion	HumPhenOnt	
CA2	C0576093	Genu valgum	HumPhenOnt	
CA2	C0029464	Increased bone mineral density	HumPhenOnt	
CA2	C0042063	Abnormality of the genitourinary system	HumPhenOnt	
CA4	C0042063	Abnormality of the genitourinary system	HumPhenOnt	
FXYD2	C0042063	Abnormality of the genitourinary system	HumPhenOnt	
CA2	C0522224	Paralysis	HumPhenOnt	
CA2	C2919828	Chronic ulcerative colitis	DisGeNet	
CA4	C4020956	Increased corneal curvature	HumPhenOnt	
CA4	C1096274	Decreased corneal thickness	HumPhenOnt	
CA4	C4023333	Abnormality of corneal thickness	HumPhenOnt	
FXYD2	C4022833	Abnormal urinary electrolyte concentration	HumPhenOnt	
CA2	C0270685	Cerebral calcification	HumPhenOnt	
CA2	C0679378	Neurodevelopmental abnormality	HumPhenOnt	
CA4	C0679378	Neurodevelopmental abnormality	HumPhenOnt	
DLD	C0679378	Neurodevelopmental abnormality	HumPhenOnt	
SLC22A6	C0006663	Calcinosis	DisGeNet	
DLD	C0023380	Lethargy	HumPhenOnt	
CA2	C0206701	High grade serous carcinoma	DisGeNet	
DLD	C0023264	Leigh syndrome	ClinVar,DisGeNet	
CA2	C0399526	Mandibular prognathia	HumPhenOnt	
