Gene	CUI	Phenotype	Source Databases	
CD3G	C4025761	Abnormality of the integument	HumPhenOnt	
CDC42	C4025761	Abnormality of the integument	HumPhenOnt	
EGFR	C4025761	Abnormality of the integument	HumPhenOnt	
FGF10	C4025761	Abnormality of the integument	HumPhenOnt	
FGF17	C4025761	Abnormality of the integument	HumPhenOnt	
FGF20	C4025761	Abnormality of the integument	HumPhenOnt	
FGF3	C4025761	Abnormality of the integument	HumPhenOnt	
FGF5	C4025761	Abnormality of the integument	HumPhenOnt	
FGF8	C4025761	Abnormality of the integument	HumPhenOnt	
FGFR1	C4025761	Abnormality of the integument	HumPhenOnt	
FGFR2	C4025761	Abnormality of the integument	HumPhenOnt	
FGFR3	C4025761	Abnormality of the integument	HumPhenOnt	
FSHB	C4025761	Abnormality of the integument	HumPhenOnt	
FSHR	C4025761	Abnormality of the integument	HumPhenOnt	
GNAS	C4025761	Abnormality of the integument	HumPhenOnt	
HRAS	C4025761	Abnormality of the integument	HumPhenOnt	
ICOS	C4025761	Abnormality of the integument	HumPhenOnt	
IL17RD	C4025761	Abnormality of the integument	HumPhenOnt	
KIT	C4025761	Abnormality of the integument	HumPhenOnt	
KITLG	C4025761	Abnormality of the integument	HumPhenOnt	
KRAS	C4025761	Abnormality of the integument	HumPhenOnt	
LDLR	C4025761	Abnormality of the integument	HumPhenOnt	
LDLRAP1	C4025761	Abnormality of the integument	HumPhenOnt	
LHB	C4025761	Abnormality of the integument	HumPhenOnt	
LHCGR	C4025761	Abnormality of the integument	HumPhenOnt	
LRP2	C4025761	Abnormality of the integument	HumPhenOnt	
MAP2K1	C4025761	Abnormality of the integument	HumPhenOnt	
MAP2K2	C4025761	Abnormality of the integument	HumPhenOnt	
MAPK1	C4025761	Abnormality of the integument	HumPhenOnt	
MC1R	C4025761	Abnormality of the integument	HumPhenOnt	
MC2R	C4025761	Abnormality of the integument	HumPhenOnt	
NRAS	C4025761	Abnormality of the integument	HumPhenOnt	
OCRL	C4025761	Abnormality of the integument	HumPhenOnt	
PDGFB	C4025761	Abnormality of the integument	HumPhenOnt	
PDGFRA	C4025761	Abnormality of the integument	HumPhenOnt	
PDGFRB	C4025761	Abnormality of the integument	HumPhenOnt	
PIK3CA	C4025761	Abnormality of the integument	HumPhenOnt	
PIK3R1	C4025761	Abnormality of the integument	HumPhenOnt	
POMC	C4025761	Abnormality of the integument	HumPhenOnt	
PTH1R	C4025761	Abnormality of the integument	HumPhenOnt	
PTPN11	C4025761	Abnormality of the integument	HumPhenOnt	
RAC2	C4025761	Abnormality of the integument	HumPhenOnt	
RAF1	C4025761	Abnormality of the integument	HumPhenOnt	
SCARB2	C4025761	Abnormality of the integument	HumPhenOnt	
TFRC	C4025761	Abnormality of the integument	HumPhenOnt	
TSHB	C4025761	Abnormality of the integument	HumPhenOnt	
TSHR	C4025761	Abnormality of the integument	HumPhenOnt	
VAMP7	C4025761	Abnormality of the integument	HumPhenOnt	
WNT5A	C4025761	Abnormality of the integument	HumPhenOnt	
ADM	C0005684	Malignant tumor of urinary bladder	DisGeNet	
AGFG1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
AKT1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
APOB	C0005684	Malignant tumor of urinary bladder	DisGeNet	
AR	C0005684	Malignant tumor of urinary bladder	DisGeNet	
BCR	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CALCR	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CD4	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CD80	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CD86	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CGA	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CTTN	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CYP1A1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
DAB2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
EGF	C0005684	Malignant tumor of urinary bladder	DisGeNet	
EGFR	C0005684	Malignant tumor of urinary bladder	DisGeNet	
ERBB2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
ERBB3	C0005684	Malignant tumor of urinary bladder	DisGeNet	
ERBB4	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGF1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGF2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGF3	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGF4	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGFR1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGFR2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGFR3	C0005684	Malignant tumor of urinary bladder	ClinVar,DisGeNet	
FGFR4	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FZD4	C0005684	Malignant tumor of urinary bladder	DisGeNet	
GNAS	C0005684	Malignant tumor of urinary bladder	DisGeNet	
GRB2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
HBEGF	C0005684	Malignant tumor of urinary bladder	DisGeNet	
HGF	C0005684	Malignant tumor of urinary bladder	DisGeNet	
HRAS	C0005684	Malignant tumor of urinary bladder	ClinVar,DisGeNet	
HSP90AA1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
IAPP	C0005684	Malignant tumor of urinary bladder	DisGeNet	
IGF2R	C0005684	Malignant tumor of urinary bladder	DisGeNet	
IRS1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
IRS2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
KRAS	C0005684	Malignant tumor of urinary bladder	ClinVar,DisGeNet	
LDLR	C0005684	Malignant tumor of urinary bladder	DisGeNet	
MAP2K1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
MAPK1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
MAPK3	C0005684	Malignant tumor of urinary bladder	DisGeNet	
MET	C0005684	Malignant tumor of urinary bladder	DisGeNet	
NRAS	C0005684	Malignant tumor of urinary bladder	DisGeNet	
NRG1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
PDGFRA	C0005684	Malignant tumor of urinary bladder	DisGeNet	
PDGFRB	C0005684	Malignant tumor of urinary bladder	DisGeNet	
PIK3CA	C0005684	Malignant tumor of urinary bladder	DisGeNet	
PIK3CB	C0005684	Malignant tumor of urinary bladder	DisGeNet	
PIK3CD	C0005684	Malignant tumor of urinary bladder	DisGeNet	
PIK3R1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
PTH	C0005684	Malignant tumor of urinary bladder	DisGeNet	
RAF1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
REPS1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
RPS27A	C0005684	Malignant tumor of urinary bladder	DisGeNet	
SYT1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
TFRC	C0005684	Malignant tumor of urinary bladder	DisGeNet	
UBC	C0005684	Malignant tumor of urinary bladder	DisGeNet	
WNT5A	C0005684	Malignant tumor of urinary bladder	DisGeNet	
EGFR	C0039101	Synovial sarcoma	DisGeNet	
ERBB2	C0039101	Synovial sarcoma	DisGeNet	
FGF18	C0039101	Synovial sarcoma	DisGeNet	
FGF8	C0039101	Synovial sarcoma	DisGeNet	
FGFR2	C0039101	Synovial sarcoma	DisGeNet	
GAB1	C0039101	Synovial sarcoma	DisGeNet	
HGF	C0039101	Synovial sarcoma	DisGeNet	
KIT	C0039101	Synovial sarcoma	DisGeNet	
KITLG	C0039101	Synovial sarcoma	DisGeNet	
MAPK1	C0039101	Synovial sarcoma	DisGeNet	
MAPK3	C0039101	Synovial sarcoma	DisGeNet	
MET	C0039101	Synovial sarcoma	DisGeNet	
PDGFRA	C0039101	Synovial sarcoma	DisGeNet	
PDGFRB	C0039101	Synovial sarcoma	DisGeNet	
PIK3CA	C0039101	Synovial sarcoma	DisGeNet	
PIK3CB	C0039101	Synovial sarcoma	DisGeNet	
PIK3CD	C0039101	Synovial sarcoma	DisGeNet	
REPS2	C0039101	Synovial sarcoma	DisGeNet	
SRC	C0039101	Synovial sarcoma	DisGeNet	
SYT1	C0039101	Synovial sarcoma	DisGeNet	
VAMP3	C0039101	Synovial sarcoma	DisGeNet	
AGK	C0262361	Growth abnormality	HumPhenOnt	
AKT1	C0262361	Growth abnormality	HumPhenOnt	
AR	C0262361	Growth abnormality	HumPhenOnt	
AVP	C0262361	Growth abnormality	HumPhenOnt	
AVPR2	C0262361	Growth abnormality	HumPhenOnt	
BCR	C0262361	Growth abnormality	HumPhenOnt	
BRAF	C0262361	Growth abnormality	HumPhenOnt	
CBL	C0262361	Growth abnormality	HumPhenOnt	
CD19	C0262361	Growth abnormality	HumPhenOnt	
CD3D	C0262361	Growth abnormality	HumPhenOnt	
CD3G	C0262361	Growth abnormality	HumPhenOnt	
DNM2	C0262361	Growth abnormality	HumPhenOnt	
EGFR	C0262361	Growth abnormality	HumPhenOnt	
FGF17	C0262361	Growth abnormality	HumPhenOnt	
FGF23	C0262361	Growth abnormality	HumPhenOnt	
FGF3	C0262361	Growth abnormality	HumPhenOnt	
FGF8	C0262361	Growth abnormality	HumPhenOnt	
FGFR1	C0262361	Growth abnormality	HumPhenOnt	
FGFR2	C0262361	Growth abnormality	HumPhenOnt	
FGFR3	C0262361	Growth abnormality	HumPhenOnt	
FSHB	C0262361	Growth abnormality	HumPhenOnt	
FSHR	C0262361	Growth abnormality	HumPhenOnt	
FZD4	C0262361	Growth abnormality	HumPhenOnt	
GHRHR	C0262361	Growth abnormality	HumPhenOnt	
GNAS	C0262361	Growth abnormality	HumPhenOnt	
HRAS	C0262361	Growth abnormality	HumPhenOnt	
ICOS	C0262361	Growth abnormality	HumPhenOnt	
IL17RD	C0262361	Growth abnormality	HumPhenOnt	
KRAS	C0262361	Growth abnormality	HumPhenOnt	
LCK	C0262361	Growth abnormality	HumPhenOnt	
LHCGR	C0262361	Growth abnormality	HumPhenOnt	
MAP2K1	C0262361	Growth abnormality	HumPhenOnt	
MAP2K2	C0262361	Growth abnormality	HumPhenOnt	
MAPK1	C0262361	Growth abnormality	HumPhenOnt	
MC2R	C0262361	Growth abnormality	HumPhenOnt	
NRAS	C0262361	Growth abnormality	HumPhenOnt	
OCRL	C0262361	Growth abnormality	HumPhenOnt	
P2RY11	C0262361	Growth abnormality	HumPhenOnt	
PDGFB	C0262361	Growth abnormality	HumPhenOnt	
PDGFRB	C0262361	Growth abnormality	HumPhenOnt	
PIK3CA	C0262361	Growth abnormality	HumPhenOnt	
PIK3R1	C0262361	Growth abnormality	HumPhenOnt	
POMC	C0262361	Growth abnormality	HumPhenOnt	
PTH1R	C0262361	Growth abnormality	HumPhenOnt	
PTHLH	C0262361	Growth abnormality	HumPhenOnt	
PTPN11	C0262361	Growth abnormality	HumPhenOnt	
RAF1	C0262361	Growth abnormality	HumPhenOnt	
SCARB2	C0262361	Growth abnormality	HumPhenOnt	
TFRC	C0262361	Growth abnormality	HumPhenOnt	
TSHB	C0262361	Growth abnormality	HumPhenOnt	
TSHR	C0262361	Growth abnormality	HumPhenOnt	
VAMP7	C0262361	Growth abnormality	HumPhenOnt	
WNT5A	C0262361	Growth abnormality	HumPhenOnt	
AR	C0206727	Nerve Sheath Tumors	DisGeNet	
BRAF	C0206727	Nerve Sheath Tumors	DisGeNet	
EGF	C0206727	Nerve Sheath Tumors	DisGeNet	
EGFR	C0206727	Nerve Sheath Tumors	DisGeNet	
ERBB2	C0206727	Nerve Sheath Tumors	DisGeNet	
HGF	C0206727	Nerve Sheath Tumors	DisGeNet	
KIT	C0206727	Nerve Sheath Tumors	DisGeNet	
KRAS	C0206727	Nerve Sheath Tumors	DisGeNet	
MAPK1	C0206727	Nerve Sheath Tumors	DisGeNet	
NRG1	C0206727	Nerve Sheath Tumors	DisGeNet	
PDGFA	C0206727	Nerve Sheath Tumors	DisGeNet	
PDGFRA	C0206727	Nerve Sheath Tumors	DisGeNet	
PDGFRB	C0206727	Nerve Sheath Tumors	DisGeNet	
AKT1	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
BRAF	C0085136	Neoplasm of the central nervous system	DisGeNet,HumPhenOnt	
EGFR	C0085136	Neoplasm of the central nervous system	DisGeNet	
ERBB2	C0085136	Neoplasm of the central nervous system	DisGeNet,HumPhenOnt	
FGFR1	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
GNAS	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
HGF	C0085136	Neoplasm of the central nervous system	DisGeNet	
KRAS	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
NRAS	C0085136	Neoplasm of the central nervous system	DisGeNet,HumPhenOnt	
OCRL	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
PDGFB	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
PDGFRB	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
PIK3CA	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
PTPN11	C0085136	Neoplasm of the central nervous system	HumPhenOnt	
RAF1	C0085136	Neoplasm of the central nervous system	DisGeNet,HumPhenOnt	
AKT1	C0266015	Abnormality of the digestive system	HumPhenOnt	
AP2S1	C0266015	Abnormality of the digestive system	HumPhenOnt	
APOB	C0266015	Abnormality of the digestive system	HumPhenOnt	
AR	C0266015	Abnormality of the digestive system	HumPhenOnt	
AVP	C0266015	Abnormality of the digestive system	HumPhenOnt	
AVPR2	C0266015	Abnormality of the digestive system	HumPhenOnt	
BCR	C0266015	Abnormality of the digestive system	HumPhenOnt	
BIN1	C0266015	Abnormality of the digestive system	HumPhenOnt	
BRAF	C0266015	Abnormality of the digestive system	HumPhenOnt	
CD19	C0266015	Abnormality of the digestive system	HumPhenOnt	
CD28	C0266015	Abnormality of the digestive system	HumPhenOnt	
CD3D	C0266015	Abnormality of the digestive system	HumPhenOnt	
CD3G	C0266015	Abnormality of the digestive system	HumPhenOnt	
CDC42	C0266015	Abnormality of the digestive system	HumPhenOnt	
EGFR	C0266015	Abnormality of the digestive system	HumPhenOnt	
