Gene	CUI	Phenotype	Source Databases	
NPHP1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
OFD1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
ORC1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PAFAH1B1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PCNT	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PLK4	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PPP2R1A	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
RB1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
RPGRIP1L	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
SDCCAG8	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
SUFU	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TCTN1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TCTN2	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TCTN3	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TMEM216	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TMEM67	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TUBA1A	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TUBB	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
YWHAG	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet	
AHI1	C4025761	Abnormality of the integument	HumPhenOnt	
ALMS1	C4025761	Abnormality of the integument	HumPhenOnt	
APC	C4025761	Abnormality of the integument	HumPhenOnt	
ATM	C4025761	Abnormality of the integument	HumPhenOnt	
B9D1	C4025761	Abnormality of the integument	HumPhenOnt	
B9D2	C4025761	Abnormality of the integument	HumPhenOnt	
BUB1B	C4025761	Abnormality of the integument	HumPhenOnt	
BUB3	C4025761	Abnormality of the integument	HumPhenOnt	
CC2D2A	C4025761	Abnormality of the integument	HumPhenOnt	
CDK5	C4025761	Abnormality of the integument	HumPhenOnt	
CDKN1A	C4025761	Abnormality of the integument	HumPhenOnt	
CDKN1B	C4025761	Abnormality of the integument	HumPhenOnt	
CENPJ	C4025761	Abnormality of the integument	HumPhenOnt	
CEP152	C4025761	Abnormality of the integument	HumPhenOnt	
CEP290	C4025761	Abnormality of the integument	HumPhenOnt	
CEP41	C4025761	Abnormality of the integument	HumPhenOnt	
CEP57	C4025761	Abnormality of the integument	HumPhenOnt	
CTNNB1	C4025761	Abnormality of the integument	HumPhenOnt	
DVL1	C4025761	Abnormality of the integument	HumPhenOnt	
MASTL	C4025761	Abnormality of the integument	HumPhenOnt	
MKS1	C4025761	Abnormality of the integument	HumPhenOnt	
NEK2	C4025761	Abnormality of the integument	HumPhenOnt	
NPHP1	C4025761	Abnormality of the integument	HumPhenOnt	
OFD1	C4025761	Abnormality of the integument	HumPhenOnt	
ORC1	C4025761	Abnormality of the integument	HumPhenOnt	
PAFAH1B1	C4025761	Abnormality of the integument	HumPhenOnt	
PCNT	C4025761	Abnormality of the integument	HumPhenOnt	
PLK4	C4025761	Abnormality of the integument	HumPhenOnt	
PPP2R1A	C4025761	Abnormality of the integument	HumPhenOnt	
PRKACA	C4025761	Abnormality of the integument	HumPhenOnt	
RB1	C4025761	Abnormality of the integument	HumPhenOnt	
RPGRIP1L	C4025761	Abnormality of the integument	HumPhenOnt	
SDCCAG8	C4025761	Abnormality of the integument	HumPhenOnt	
SUFU	C4025761	Abnormality of the integument	HumPhenOnt	
TCTN1	C4025761	Abnormality of the integument	HumPhenOnt	
TCTN2	C4025761	Abnormality of the integument	HumPhenOnt	
TMEM216	C4025761	Abnormality of the integument	HumPhenOnt	
TMEM67	C4025761	Abnormality of the integument	HumPhenOnt	
TUBB	C4025761	Abnormality of the integument	HumPhenOnt	
YWHAE	C4025761	Abnormality of the integument	HumPhenOnt	
ALMS1	C0262361	Growth abnormality	HumPhenOnt	
AMER1	C0262361	Growth abnormality	HumPhenOnt	
ATM	C0262361	Growth abnormality	HumPhenOnt	
BUB1B	C0262361	Growth abnormality	HumPhenOnt	
BUB3	C0262361	Growth abnormality	HumPhenOnt	
CC2D2A	C0262361	Growth abnormality	HumPhenOnt	
CDC6	C0262361	Growth abnormality	HumPhenOnt	
CDK5RAP2	C0262361	Growth abnormality	HumPhenOnt	
CENPJ	C0262361	Growth abnormality	HumPhenOnt	
CEP135	C0262361	Growth abnormality	HumPhenOnt	
CEP152	C0262361	Growth abnormality	HumPhenOnt	
CEP164	C0262361	Growth abnormality	HumPhenOnt	
CEP290	C0262361	Growth abnormality	HumPhenOnt	
CEP57	C0262361	Growth abnormality	HumPhenOnt	
CEP63	C0262361	Growth abnormality	HumPhenOnt	
CTNNB1	C0262361	Growth abnormality	HumPhenOnt	
DCTN1	C0262361	Growth abnormality	HumPhenOnt	
DVL1	C0262361	Growth abnormality	HumPhenOnt	
FZD2	C0262361	Growth abnormality	HumPhenOnt	
IQCB1	C0262361	Growth abnormality	HumPhenOnt	
LRP5	C0262361	Growth abnormality	HumPhenOnt	
MCM4	C0262361	Growth abnormality	HumPhenOnt	
MKS1	C0262361	Growth abnormality	HumPhenOnt	
NDE1	C0262361	Growth abnormality	HumPhenOnt	
NEK2	C0262361	Growth abnormality	HumPhenOnt	
NPHP1	C0262361	Growth abnormality	HumPhenOnt	
NPHP4	C0262361	Growth abnormality	HumPhenOnt	
OFD1	C0262361	Growth abnormality	HumPhenOnt	
ORC1	C0262361	Growth abnormality	HumPhenOnt	
PAFAH1B1	C0262361	Growth abnormality	HumPhenOnt	
PCNT	C0262361	Growth abnormality	HumPhenOnt	
PLK4	C0262361	Growth abnormality	HumPhenOnt	
PRKACA	C0262361	Growth abnormality	HumPhenOnt	
RB1	C0262361	Growth abnormality	HumPhenOnt	
RPGRIP1L	C0262361	Growth abnormality	HumPhenOnt	
SDCCAG8	C0262361	Growth abnormality	HumPhenOnt	
TCTN3	C0262361	Growth abnormality	HumPhenOnt	
TMEM216	C0262361	Growth abnormality	HumPhenOnt	
TMEM67	C0262361	Growth abnormality	HumPhenOnt	
TUBB	C0262361	Growth abnormality	HumPhenOnt	
WNT1	C0262361	Growth abnormality	HumPhenOnt	
YWHAE	C0262361	Growth abnormality	HumPhenOnt	
AHI1	C0266015	Abnormality of the digestive system	HumPhenOnt	
ALMS1	C0266015	Abnormality of the digestive system	HumPhenOnt	
AMER1	C0266015	Abnormality of the digestive system	HumPhenOnt	
APC	C0266015	Abnormality of the digestive system	HumPhenOnt	
ATM	C0266015	Abnormality of the digestive system	HumPhenOnt	
AXIN1	C0266015	Abnormality of the digestive system	HumPhenOnt	
B9D1	C0266015	Abnormality of the digestive system	HumPhenOnt	
B9D2	C0266015	Abnormality of the digestive system	HumPhenOnt	
BUB1B	C0266015	Abnormality of the digestive system	HumPhenOnt	
BUB3	C0266015	Abnormality of the digestive system	HumPhenOnt	
CC2D2A	C0266015	Abnormality of the digestive system	HumPhenOnt	
CDC6	C0266015	Abnormality of the digestive system	HumPhenOnt	
CDKN1A	C0266015	Abnormality of the digestive system	HumPhenOnt	
CDKN1B	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP164	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP290	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP41	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP57	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP83	C0266015	Abnormality of the digestive system	HumPhenOnt	
CTNNB1	C0266015	Abnormality of the digestive system	HumPhenOnt	
DCTN1	C0266015	Abnormality of the digestive system	HumPhenOnt	
DVL1	C0266015	Abnormality of the digestive system	HumPhenOnt	
IQCB1	C0266015	Abnormality of the digestive system	HumPhenOnt	
LRP5	C0266015	Abnormality of the digestive system	HumPhenOnt	
MCM4	C0266015	Abnormality of the digestive system	HumPhenOnt	
MCM6	C0266015	Abnormality of the digestive system	HumPhenOnt	
MKS1	C0266015	Abnormality of the digestive system	HumPhenOnt	
NPHP1	C0266015	Abnormality of the digestive system	HumPhenOnt	
NPHP4	C0266015	Abnormality of the digestive system	HumPhenOnt	
OFD1	C0266015	Abnormality of the digestive system	HumPhenOnt	
ORC1	C0266015	Abnormality of the digestive system	HumPhenOnt	
PAFAH1B1	C0266015	Abnormality of the digestive system	HumPhenOnt	
RB1	C0266015	Abnormality of the digestive system	HumPhenOnt	
RPGRIP1L	C0266015	Abnormality of the digestive system	HumPhenOnt	
SDCCAG8	C0266015	Abnormality of the digestive system	HumPhenOnt	
SUFU	C0266015	Abnormality of the digestive system	HumPhenOnt	
TCTN1	C0266015	Abnormality of the digestive system	HumPhenOnt	
TCTN2	C0266015	Abnormality of the digestive system	HumPhenOnt	
TMEM216	C0266015	Abnormality of the digestive system	HumPhenOnt	
TMEM67	C0266015	Abnormality of the digestive system	HumPhenOnt	
TTBK2	C0266015	Abnormality of the digestive system	HumPhenOnt	
TUBB	C0266015	Abnormality of the digestive system	HumPhenOnt	
YWHAE	C0266015	Abnormality of the digestive system	HumPhenOnt	
AHI1	C0003578	Apnea	HumPhenOnt	
AMER1	C0003578	Apnea	HumPhenOnt	
B9D1	C0003578	Apnea	HumPhenOnt	
BUB1B	C0003578	Apnea	HumPhenOnt	
BUB3	C0003578	Apnea	HumPhenOnt	
CC2D2A	C0003578	Apnea	HumPhenOnt	
CEP290	C0003578	Apnea	HumPhenOnt	
CEP41	C0003578	Apnea	HumPhenOnt	
CEP57	C0003578	Apnea	HumPhenOnt	
CTNNB1	C0003578	Apnea	HumPhenOnt	
MKS1	C0003578	Apnea	HumPhenOnt	
NPHP1	C0003578	Apnea	HumPhenOnt	
RPGRIP1L	C0003578	Apnea	HumPhenOnt	
TCTN1	C0003578	Apnea	HumPhenOnt	
TCTN2	C0003578	Apnea	HumPhenOnt	
TMEM216	C0003578	Apnea	HumPhenOnt	
TMEM67	C0003578	Apnea	HumPhenOnt	
B9D1	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
B9D2	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
BUB1B	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
BUB3	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
CC2D2A	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
CENPJ	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
CEP152	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
CEP290	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
CEP57	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
MKS1	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
PCNT	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
PLK4	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
RPGRIP1L	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
TCTN2	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
TMEM216	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
TMEM67	C4021202	Abnormality of the nasal dorsum	HumPhenOnt	
AHI1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
ALMS1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
AMER1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
ATM	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
B9D1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
BUB1B	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
BUB3	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
C2CD3	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CC2D2A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CDC6	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CDK5	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CDK5RAP2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CENPJ	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP135	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP152	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP164	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP290	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP41	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP57	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP63	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP83	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CTNNB1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
DCTN1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
DVL1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
DYNC1H1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
IQCB1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
LRP5	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
MKS1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NDE1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NEK2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NPHP1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NPHP4	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
OFD1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
ORC1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PAFAH1B1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PCNT	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PLK4	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PPP2R1A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PRKACA	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
RB1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
RPGRIP1L	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
SDCCAG8	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
SUFU	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TCTN1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TCTN2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TCTN3	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TMEM216	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TMEM67	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TTBK2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBA1A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBA4A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBB	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBG1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
WNT1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
WNT3A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
YWHAE	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
AMER1	C0020534	Hypertelorism	HumPhenOnt	
B9D1	C0020534	Hypertelorism	HumPhenOnt	
B9D2	C0020534	Hypertelorism	HumPhenOnt	
BUB1B	C0020534	Hypertelorism	HumPhenOnt	
CC2D2A	C0020534	Hypertelorism	HumPhenOnt	
CEP290	C0020534	Hypertelorism	HumPhenOnt	
DVL1	C0020534	Hypertelorism	HumPhenOnt	
FZD2	C0020534	Hypertelorism	HumPhenOnt	
LRP5	C0020534	Hypertelorism	HumPhenOnt	
MKS1	C0020534	Hypertelorism	HumPhenOnt	
OFD1	C0020534	Hypertelorism	HumPhenOnt	
PAFAH1B1	C0020534	Hypertelorism	HumPhenOnt	
PPP2R1A	C0020534	Hypertelorism	HumPhenOnt	
RB1	C0020534	Hypertelorism	HumPhenOnt	
RPGRIP1L	C0020534	Hypertelorism	HumPhenOnt	
SUFU	C0020534	Hypertelorism	HumPhenOnt	
TCTN2	C0020534	Hypertelorism	HumPhenOnt	
TCTN3	C0020534	Hypertelorism	HumPhenOnt	
TMEM216	C0020534	Hypertelorism	HumPhenOnt	
TMEM67	C0020534	Hypertelorism	HumPhenOnt	
TUBB	C0020534	Hypertelorism	HumPhenOnt	
YWHAE	C0020534	Hypertelorism	HumPhenOnt	
AMER1	C4025688	Abnormality of the skull base	HumPhenOnt	
B9D1	C4025688	Abnormality of the skull base	HumPhenOnt	
B9D2	C4025688	Abnormality of the skull base	HumPhenOnt	
BUB1B	C4025688	Abnormality of the skull base	HumPhenOnt	
BUB3	C4025688	Abnormality of the skull base	HumPhenOnt	
CC2D2A	C4025688	Abnormality of the skull base	HumPhenOnt	
CEP290	C4025688	Abnormality of the skull base	HumPhenOnt	
CEP57	C4025688	Abnormality of the skull base	HumPhenOnt	
MKS1	C4025688	Abnormality of the skull base	HumPhenOnt	
OFD1	C4025688	Abnormality of the skull base	HumPhenOnt	
RPGRIP1L	C4025688	Abnormality of the skull base	HumPhenOnt	
TCTN2	C4025688	Abnormality of the skull base	HumPhenOnt	
TMEM216	C4025688	Abnormality of the skull base	HumPhenOnt	
TMEM67	C4025688	Abnormality of the skull base	HumPhenOnt	
TUBB	C4025688	Abnormality of the skull base	HumPhenOnt	
AHI1	C0240063	Iris coloboma	HumPhenOnt	
B9D1	C0240063	Iris coloboma	HumPhenOnt	
CC2D2A	C0240063	Iris coloboma	HumPhenOnt	
CEP290	C0240063	Iris coloboma	HumPhenOnt	
CEP41	C0240063	Iris coloboma	HumPhenOnt	
MKS1	C0240063	Iris coloboma	HumPhenOnt	
NPHP1	C0240063	Iris coloboma	HumPhenOnt	
RB1	C0240063	Iris coloboma	HumPhenOnt	
RPGRIP1L	C0240063	Iris coloboma	HumPhenOnt	
SUFU	C0240063	Iris coloboma	HumPhenOnt	
TCTN1	C0240063	Iris coloboma	HumPhenOnt	
TCTN2	C0240063	Iris coloboma	HumPhenOnt	
TMEM216	C0240063	Iris coloboma	HumPhenOnt	
TMEM67	C0240063	Iris coloboma	HumPhenOnt	
AHI1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
B9D1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
BUB1B	C4021804	Abnormality of the nasal alae	HumPhenOnt	
CC2D2A	C4021804	Abnormality of the nasal alae	HumPhenOnt	
CENPJ	C4021804	Abnormality of the nasal alae	HumPhenOnt	
CEP290	C4021804	Abnormality of the nasal alae	HumPhenOnt	
CEP41	C4021804	Abnormality of the nasal alae	HumPhenOnt	
DVL1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
MKS1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
NEK2	C4021804	Abnormality of the nasal alae	HumPhenOnt	
NPHP1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
OFD1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
PAFAH1B1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
PCNT	C4021804	Abnormality of the nasal alae	HumPhenOnt	
PPP2R1A	C4021804	Abnormality of the nasal alae	HumPhenOnt	
RPGRIP1L	C4021804	Abnormality of the nasal alae	HumPhenOnt	
TCTN1	C4021804	Abnormality of the nasal alae	HumPhenOnt	
TCTN2	C4021804	Abnormality of the nasal alae	HumPhenOnt	
TMEM216	C4021804	Abnormality of the nasal alae	HumPhenOnt	
TMEM67	C4021804	Abnormality of the nasal alae	HumPhenOnt	
YWHAE	C4021804	Abnormality of the nasal alae	HumPhenOnt	
AMER1	C1261473	Sarcoma, Ewing	DisGeNet	
APC	C1261473	Sarcoma, Ewing	DisGeNet,HumPhenOnt	
ATM	C1261473	Sarcoma, Ewing	DisGeNet	
AURKA	C1261473	Sarcoma, Ewing	DisGeNet	
AXIN1	C1261473	Sarcoma, Ewing	DisGeNet	
BUB1B	C1261473	Sarcoma, Ewing	HumPhenOnt	
BUB3	C1261473	Sarcoma, Ewing	DisGeNet,HumPhenOnt	
CCNE1	C1261473	Sarcoma, Ewing	DisGeNet	
CDC25A	C1261473	Sarcoma, Ewing	DisGeNet	
CDK1	C1261473	Sarcoma, Ewing	DisGeNet	
CDK2	C1261473	Sarcoma, Ewing	DisGeNet	
CDKN1A	C1261473	Sarcoma, Ewing	DisGeNet,HumPhenOnt	
CDKN1B	C1261473	Sarcoma, Ewing	DisGeNet,HumPhenOnt	
CEP57	C1261473	Sarcoma, Ewing	HumPhenOnt	
CTNNB1	C1261473	Sarcoma, Ewing	DisGeNet,HumPhenOnt	
DYNLL1	C1261473	Sarcoma, Ewing	DisGeNet	
HAUS8	C1261473	Sarcoma, Ewing	DisGeNet	
HSP90AA1	C1261473	Sarcoma, Ewing	DisGeNet	
MAD2L1	C1261473	Sarcoma, Ewing	DisGeNet	
MKS1	C1261473	Sarcoma, Ewing	DisGeNet	
PLK1	C1261473	Sarcoma, Ewing	DisGeNet	
RB1	C1261473	Sarcoma, Ewing	DisGeNet,HumPhenOnt	
SUFU	C1261473	Sarcoma, Ewing	HumPhenOnt	
UBE2D1	C1261473	Sarcoma, Ewing	DisGeNet	
WNT1	C1261473	Sarcoma, Ewing	DisGeNet	
YWHAE	C1261473	Sarcoma, Ewing	DisGeNet	
APC	C0026010	Microphthalmia syndromic 6	DisGeNet	
B9D1	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
B9D2	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
BUB1B	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
BUB3	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
CC2D2A	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
CDK2	C0026010	Microphthalmia syndromic 6	DisGeNet	
CDKN1B	C0026010	Microphthalmia syndromic 6	DisGeNet	
CEP290	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
CEP57	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
LRP5	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
LRP6	C0026010	Microphthalmia syndromic 6	DisGeNet	
MKS1	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
PLK4	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
RB1	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
RPGRIP1L	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
SUFU	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
TCTN2	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
TMEM216	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
TMEM67	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
TUBB	C0026010	Microphthalmia syndromic 6	HumPhenOnt	
AHI1	C0235942	Abnormality of the skull	HumPhenOnt	
ALMS1	C0235942	Abnormality of the skull	HumPhenOnt	
AMER1	C0235942	Abnormality of the skull	HumPhenOnt	
ATM	C0235942	Abnormality of the skull	HumPhenOnt	
B9D1	C0235942	Abnormality of the skull	HumPhenOnt	
B9D2	C0235942	Abnormality of the skull	HumPhenOnt	
BUB1B	C0235942	Abnormality of the skull	HumPhenOnt	
BUB3	C0235942	Abnormality of the skull	HumPhenOnt	
C2CD3	C0235942	Abnormality of the skull	HumPhenOnt	
CC2D2A	C0235942	Abnormality of the skull	HumPhenOnt	
CDC6	C0235942	Abnormality of the skull	HumPhenOnt	
CDK5	C0235942	Abnormality of the skull	HumPhenOnt	
CDK5RAP2	C0235942	Abnormality of the skull	HumPhenOnt	
CENPJ	C0235942	Abnormality of the skull	HumPhenOnt	
CEP135	C0235942	Abnormality of the skull	HumPhenOnt	
CEP152	C0235942	Abnormality of the skull	HumPhenOnt	
CEP290	C0235942	Abnormality of the skull	HumPhenOnt	
CEP41	C0235942	Abnormality of the skull	HumPhenOnt	
CEP57	C0235942	Abnormality of the skull	HumPhenOnt	
CEP63	C0235942	Abnormality of the skull	HumPhenOnt	
CTNNB1	C0235942	Abnormality of the skull	HumPhenOnt	
DVL1	C0235942	Abnormality of the skull	HumPhenOnt	
