Gene	CUI	Phenotype	Source Databases	
CAV1	C0018800	Cardiomegaly	DisGeNet	
NOS1	C0018800	Cardiomegaly	DisGeNet	
NOS3	C0018800	Cardiomegaly	DisGeNet	
NOS1	C0014848	Achalasia	DisGeNet,HumPhenOnt	
NOS2	C0014848	Achalasia	DisGeNet	
CALM3	C0694539	Chronic atrial fibrillation	DisGeNet	
NOS3	C0694539	Chronic atrial fibrillation	DisGeNet	
HSP90AA1	C0020541	Portal hypertension, noncirrhotic	DisGeNet	
NOS1	C0020541	Portal hypertension, noncirrhotic	DisGeNet	
NOS3	C0020541	Portal hypertension, noncirrhotic	DisGeNet	
NOS1	C0206182	Lymphomatoid Papulosis	DisGeNet	
NOS2	C0206182	Lymphomatoid Papulosis	DisGeNet	
NOS1	C0334633	Malignant lymphoma - lymphoplasmacytic	DisGeNet	
NOS2	C0334633	Malignant lymphoma - lymphoplasmacytic	DisGeNet	
NOS1	C0876991	Hemophagocytosis	DisGeNet	
NOS2	C0876991	Hemophagocytosis	DisGeNet	
NOS1	C0206141	Idiopathic hypereosinophilic syndrome	DisGeNet	
NOS2	C0206141	Idiopathic hypereosinophilic syndrome	DisGeNet	
AKT1	C4025813	Abnormality of subcutaneous fat tissue	HumPhenOnt	
CAV1	C4025813	Abnormality of subcutaneous fat tissue	HumPhenOnt	
NOS1	C0020523	Immediate hypersensitivity	DisGeNet	
NOS2	C0020523	Immediate hypersensitivity	DisGeNet	
NOS3	C0020523	Immediate hypersensitivity	DisGeNet	
AKT1	C0005694	Bladder neck obstruction	DisGeNet	
NOS3	C0005694	Bladder neck obstruction	DisGeNet	
CALM3	C0041228	African Trypanosomiasis	DisGeNet	
NOS2	C0041228	African Trypanosomiasis	DisGeNet	
CAV1	C0035126	Reperfusion Injury	DisGeNet	
NOS1	C0035126	Reperfusion Injury	DisGeNet	
NOS2	C0035126	Reperfusion Injury	DisGeNet	
NOS3	C0035126	Reperfusion Injury	DisGeNet	
CALM3	C0085580	Essential hypertension	DisGeNet	
NOS1	C0085580	Essential hypertension	DisGeNet	
NOS2	C0085580	Essential hypertension	ClinVar,DisGeNet	
NOS3	C0085580	Essential hypertension	ClinVar,DisGeNet	
AKT1	C0023827	Liposarcoma	DisGeNet	
CAV1	C0023827	Liposarcoma	DisGeNet	
HSP90AA1	C0023827	Liposarcoma	DisGeNet	
AKT1	C0079774	Peripheral T-Cell Lymphoma	DisGeNet	
NOS1	C0079774	Peripheral T-Cell Lymphoma	DisGeNet	
NOS2	C0079774	Peripheral T-Cell Lymphoma	DisGeNet	
AKT1	C0345904	Hepatic cancer metastatic	DisGeNet	
CALM3	C0345904	Hepatic cancer metastatic	DisGeNet	
CAV1	C0345904	Hepatic cancer metastatic	DisGeNet	
HSP90AA1	C0345904	Hepatic cancer metastatic	DisGeNet	
NOS3	C0345904	Hepatic cancer metastatic	DisGeNet	
CALM3	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
CAV1	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
NOS3	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
NOS1	C0524528	Pervasive developmental disorders	DisGeNet	
NOS2	C0524528	Pervasive developmental disorders	DisGeNet	
AKT1	C1853195	Prostate Cancer, Hereditary, 7	DisGeNet	
CAV1	C1853195	Prostate Cancer, Hereditary, 7	DisGeNet	
AKT1	C0035372	Rett syndrome, congenital variant	DisGeNet	
NOS1	C0035372	Rett syndrome, congenital variant	DisGeNet	
NOS2	C0035372	Rett syndrome, congenital variant	DisGeNet	
NOS2	C0020544	Renal hypertension	DisGeNet	
NOS3	C0020544	Renal hypertension	DisGeNet	
AKT1	C4022020	Mucosal telangiectasiae	HumPhenOnt	
CAV1	C4022020	Mucosal telangiectasiae	HumPhenOnt	
AKT1	C0003850	Arteriosclerosis	DisGeNet	
CAV1	C0003850	Arteriosclerosis	DisGeNet,HumPhenOnt	
HSP90AA1	C0003850	Arteriosclerosis	DisGeNet	
NOS1	C0003850	Arteriosclerosis	DisGeNet	
NOS2	C0003850	Arteriosclerosis	DisGeNet	
NOS3	C0003850	Arteriosclerosis	DisGeNet	
AKT1	C0021368	Inflammation	DisGeNet	
CAV1	C0021368	Inflammation	DisGeNet	
HSP90AA1	C0021368	Inflammation	DisGeNet	
NOS2	C0021368	Inflammation	DisGeNet	
NOS3	C0021368	Inflammation	DisGeNet	
NOS1	C0019151	Hepatic encephalopathy	DisGeNet	
NOS2	C0019151	Hepatic encephalopathy	DisGeNet	
AKT1	C0699885	Bladder carcinoma	DisGeNet,HumPhenOnt	
CALM3	C0699885	Bladder carcinoma	DisGeNet	
CAV1	C0699885	Bladder carcinoma	DisGeNet	
HSP90AA1	C0699885	Bladder carcinoma	DisGeNet	
NOS2	C0699885	Bladder carcinoma	DisGeNet	
NOS3	C0699885	Bladder carcinoma	DisGeNet	
AKT1	C0598766	Leukemogenesis	DisGeNet	
CALM3	C0598766	Leukemogenesis	DisGeNet	
CAV1	C0598766	Leukemogenesis	DisGeNet	
NOS1	C0598766	Leukemogenesis	DisGeNet	
NOS2	C0598766	Leukemogenesis	DisGeNet	
AKT1	C0023492	Leukemia, T-cell acute lymphoblastoid (2)	DisGeNet	
CAV1	C0023492	Leukemia, T-cell acute lymphoblastoid (2)	DisGeNet	
HSP90AA1	C0023492	Leukemia, T-cell acute lymphoblastoid (2)	DisGeNet	
NOS2	C0023492	Leukemia, T-cell acute lymphoblastoid (2)	DisGeNet	
AKT1	C0020538	Hypertension	DisGeNet	
CALM3	C0020538	Hypertension	DisGeNet	
CAV1	C0020538	Hypertension	DisGeNet,HumPhenOnt	
HSP90AA1	C0020538	Hypertension	DisGeNet	
NOS1	C0020538	Hypertension	DisGeNet	
NOS2	C0020538	Hypertension	DisGeNet	
NOS3	C0020538	Hypertension	DisGeNet	
NOS1	C0027721	Lipoid nephrosis	DisGeNet	
NOS3	C0027721	Lipoid nephrosis	DisGeNet	
AKT1	C0006118	Brain neoplasm	DisGeNet	
CAV1	C0006118	Brain neoplasm	DisGeNet	
NOS1	C0006118	Brain neoplasm	DisGeNet	
NOS2	C0006118	Brain neoplasm	DisGeNet	
NOS3	C0006118	Brain neoplasm	DisGeNet	
NOS1	C0267941	Pancreatitis, Acute Necrotizing	DisGeNet	
NOS2	C0267941	Pancreatitis, Acute Necrotizing	DisGeNet	
CAV1	C0035078	Renal Insufficiency, Chronic	DisGeNet	
NOS1	C0035078	Renal Insufficiency, Chronic	DisGeNet	
NOS2	C0035078	Renal Insufficiency, Chronic	DisGeNet	
NOS3	C0035078	Renal Insufficiency, Chronic	DisGeNet	
AKT1	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
CALM3	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
CAV1	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
HSP90AA1	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
NOS1	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
NOS2	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
NOS3	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
AKT1	C0878544	Cardiomyopathy	DisGeNet	
CAV1	C0878544	Cardiomyopathy	HumPhenOnt	
NOS1	C0878544	Cardiomyopathy	DisGeNet	
NOS2	C0878544	Cardiomyopathy	DisGeNet	
NOS3	C0878544	Cardiomyopathy	DisGeNet	
AKT1	C0024121	Lung Neoplasms	DisGeNet,HumPhenOnt	
CAV1	C0024121	Lung Neoplasms	DisGeNet	
HSP90AA1	C0024121	Lung Neoplasms	DisGeNet	
NOS1	C0024121	Lung Neoplasms	DisGeNet	
NOS2	C0024121	Lung Neoplasms	DisGeNet	
NOS3	C0024121	Lung Neoplasms	DisGeNet	
AKT1	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
CALM3	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
CAV1	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
HSP90AA1	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
NOS1	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
NOS2	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
NOS2	C0028840	Ocular Hypertension	DisGeNet	
NOS3	C0028840	Ocular Hypertension	DisGeNet	
NOS2	C0002986	Fabry disease	DisGeNet	
NOS3	C0002986	Fabry disease	DisGeNet	
NOS1	C0085129	Bronchial Hyperreactivity	DisGeNet	
NOS2	C0085129	Bronchial Hyperreactivity	DisGeNet	
NOS3	C0085129	Bronchial Hyperreactivity	DisGeNet	
CALM3	C0042514	Ventricular tachycardia, catecholaminergic polymorphic, 2	HumPhenOnt	
NOS3	C0042514	Ventricular tachycardia, catecholaminergic polymorphic, 2	DisGeNet	
AKT1	C0038454	Stroke	DisGeNet	
CALM3	C0038454	Stroke	DisGeNet	
NOS1	C0038454	Stroke	DisGeNet	
NOS2	C0038454	Stroke	DisGeNet	
NOS3	C0038454	Stroke	DisGeNet	
NOSTRIN	C0038454	Stroke	DisGeNet	
CAV1	C0042373	Vascular Diseases	DisGeNet	
HSP90AA1	C0042373	Vascular Diseases	DisGeNet	
NOS2	C0042373	Vascular Diseases	DisGeNet	
NOS3	C0042373	Vascular Diseases	DisGeNet	
NOS1	C0020545	Renovascular hypertension	DisGeNet	
NOS3	C0020545	Renovascular hypertension	DisGeNet	
AKT1	C0740277	Bile duct cancer resectable	DisGeNet	
HSP90AA1	C0740277	Bile duct cancer resectable	DisGeNet	
CAV1	C0027697	Nephritis	DisGeNet	
NOS2	C0027697	Nephritis	DisGeNet	
NOS3	C0027697	Nephritis	DisGeNet	
CAV1	C0027813	Neuritis	DisGeNet	
NOS2	C0027813	Neuritis	DisGeNet	
CAV1	C0042384	Vasculitis	DisGeNet	
NOS2	C0042384	Vasculitis	DisGeNet	
NOS3	C0042384	Vasculitis	DisGeNet	
AKT1	C0004153	Atherosclerosis	DisGeNet	
CAV1	C0004153	Atherosclerosis	DisGeNet,HumPhenOnt	
HSP90AA1	C0004153	Atherosclerosis	DisGeNet	
NOS1	C0004153	Atherosclerosis	DisGeNet	
NOS2	C0004153	Atherosclerosis	DisGeNet	
NOS3	C0004153	Atherosclerosis	DisGeNet	
AKT1	C0030567	Parkinson Disease	DisGeNet	
CAV1	C0030567	Parkinson Disease	DisGeNet	
NOS1	C0030567	Parkinson Disease	DisGeNet	
NOS2	C0030567	Parkinson Disease	DisGeNet	
NOS3	C0030567	Parkinson Disease	DisGeNet	
AKT1	C0027962	Melanocytic nevus	HumPhenOnt	
HSP90AA1	C0027962	Melanocytic nevus	DisGeNet	
NOS2	C0027962	Melanocytic nevus	DisGeNet	
AKT1	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
CALM3	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
CAV1	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
HSP90AA1	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
NOS1	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
NOS2	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
NOS3	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
AKT1	C0018801	Heart Failure	DisGeNet	
CALM3	C0018801	Heart Failure	DisGeNet	
NOS1	C0018801	Heart Failure	DisGeNet	
NOS2	C0018801	Heart Failure	DisGeNet	
NOS3	C0018801	Heart Failure	DisGeNet	
AKT1	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
CAV1	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
NOS1	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
NOS2	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
NOS3	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
CAV1	C0019187	Hepatitis, Alcoholic	DisGeNet	
NOSTRIN	C0019187	Hepatitis, Alcoholic	DisGeNet	
CALM3	C0023283	Zoonotic form of cutaneous leishmaniasis	DisGeNet	
NOS2	C0023283	Zoonotic form of cutaneous leishmaniasis	DisGeNet	
NOS1	C1302773	Low Grade Squamous Intraepithelial Neoplasia	DisGeNet	
NOS2	C1302773	Low Grade Squamous Intraepithelial Neoplasia	DisGeNet	
AKT1	C0005586	Bipolar affective disorder	DisGeNet	
CAV1	C0005586	Bipolar affective disorder	DisGeNet	
NOS1	C0005586	Bipolar affective disorder	DisGeNet	
NOS2	C0005586	Bipolar affective disorder	DisGeNet	
NOS3	C0005586	Bipolar affective disorder	DisGeNet	
NOS2	C0014743	Erythema nodosum	DisGeNet	
NOS3	C0014743	Erythema nodosum	DisGeNet	
AKT1	C0027055	Myocardial Reperfusion Injury	DisGeNet	
NOS2	C0027055	Myocardial Reperfusion Injury	DisGeNet	
NOS3	C0027055	Myocardial Reperfusion Injury	DisGeNet	
NOS1	C0013395	Dyspepsia	DisGeNet	
NOS3	C0013395	Dyspepsia	DisGeNet	
AKT1	C0206634	Myxoid liposarcoma	DisGeNet	
HSP90AA1	C0206634	Myxoid liposarcoma	DisGeNet	
AKT1	C0238462	Medullary thyroid carcinoma	DisGeNet	
CALM3	C0238462	Medullary thyroid carcinoma	DisGeNet	
HSP90AA1	C0238462	Medullary thyroid carcinoma	DisGeNet	
AKT1	C0178874	Tumor Progression	DisGeNet	
CALM3	C0178874	Tumor Progression	DisGeNet	
CAV1	C0178874	Tumor Progression	DisGeNet	
HSP90AA1	C0178874	Tumor Progression	DisGeNet	
NOS1	C0178874	Tumor Progression	DisGeNet	
NOS2	C0178874	Tumor Progression	DisGeNet	
NOS3	C0178874	Tumor Progression	DisGeNet	
AKT1	C0005695	Urinary Bladder Neoplasms	HumPhenOnt	
HSP90AA1	C0005695	Urinary Bladder Neoplasms	DisGeNet	
NOS2	C0005695	Urinary Bladder Neoplasms	DisGeNet	
NOS3	C0005695	Urinary Bladder Neoplasms	DisGeNet	
NOS1	C0020981	Angioimmunoblastic Lymphadenopathy	DisGeNet	
NOS2	C0020981	Angioimmunoblastic Lymphadenopathy	DisGeNet	
CALM3	C1720983	Channelopathies	DisGeNet	
CAV1	C1720983	Channelopathies	DisGeNet	
AKT1	C0018553	Cowden syndrome 1	DisGeNet	
CAV1	C0018553	Cowden syndrome 1	DisGeNet	
AKT1	C0007131	Non-small cell lung carcinoma	DisGeNet	
CALM3	C0007131	Non-small cell lung carcinoma	DisGeNet	
CAV1	C0007131	Non-small cell lung carcinoma	DisGeNet	
HSP90AA1	C0007131	Non-small cell lung carcinoma	DisGeNet	
NOS1	C0007131	Non-small cell lung carcinoma	DisGeNet	
NOS2	C0007131	Non-small cell lung carcinoma	DisGeNet	
NOS3	C0007131	Non-small cell lung carcinoma	DisGeNet	
AKT1	C0035335	Retinoblastoma	DisGeNet	
CAV1	C0035335	Retinoblastoma	DisGeNet	
HSP90AA1	C0035335	Retinoblastoma	DisGeNet	
NOS2	C0035335	Retinoblastoma	DisGeNet	
NOS1	C1457887	CNS symptom	DisGeNet	
NOS2	C1457887	CNS symptom	DisGeNet	
AKT1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CALM3	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CAV1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
HSP90AA1	C0005684	Malignant tumor of urinary bladder	DisGeNet	
NOS2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
NOS3	C0005684	Malignant tumor of urinary bladder	DisGeNet	
AKT1	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
CAV1	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
NOS1	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
NOS2	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
NOS3	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
