Gene	CUI	Phenotype	Source Databases	
TH	C0525045	Mood Disorders	DisGeNet	
TH	C0553580	Ewing's sarcoma	DisGeNet	
TH	C0575081	Gait disturbance	HumPhenOnt	
TH	C0600139	Prostate carcinoma	DisGeNet	
TH	C0679378	Neurodevelopmental abnormality	HumPhenOnt	
TH	C0699791	Stomach cancer	DisGeNet	
TH	C0700095	Neuroblastoma	DisGeNet	
TH	C0729233	Dissecting aneurysm of the thoracic aorta	DisGeNet	
TH	C0740392	Infarction, Middle Cerebral Artery	DisGeNet	
TH	C0751837	Gait ataxia	HumPhenOnt	
TH	C0752347	Lewy Body Disease	DisGeNet	
TH	C0852413	Abnormal muscle tone	HumPhenOnt	
TH	C0854297	Abnormality of head or neck	HumPhenOnt	
TH	C1135161	Disseminated neuroblastoma	DisGeNet	
TH	C1263846	Attention deficit hyperactivity disorder	DisGeNet	
TH	C1270972	Mild cognitive impairment	DisGeNet	
TH	C1271104	Blood pressure finding	DisGeNet	
TH	C1272641	Systemic arterial pressure	DisGeNet	
TH	C1837514	Phenotypic variability	HumPhenOnt	
TH	C1847835	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	DisGeNet	
TH	C1848924	Infantile-onset ascending hereditary spastic paralysis	HumPhenOnt	
TH	C1853743	Muscular hypotonia of the trunk	HumPhenOnt	
TH	C1861403	Variable expressivity	HumPhenOnt	
TH	C1862474	Decreased facial expression	HumPhenOnt	
TH	C1866129	Abnormality of the cerebellum	HumPhenOnt	
TH	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
TH	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
TH	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
TH	C2239176	Hepatocellular carcinoma	DisGeNet	
TH	C2700438	Major affective disorder 7	DisGeNet	
TH	C2700439	MAJOR AFFECTIVE DISORDER 8	DisGeNet	
TH	C2700440	MAJOR AFFECTIVE DISORDER 9	DisGeNet	
TH	C2911647	Weight Gain Adverse Event	DisGeNet	
TH	C3469521	FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	DisGeNet	
TH	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet	
TH	C4021085	Abnormality of brain morphology	HumPhenOnt	
TH	C4021170	Abnormality of hindbrain morphology	HumPhenOnt	
TH	C4021745	Abnormality of the musculature	HumPhenOnt	
TH	C4021765	Morphological abnormality of the central nervous system	HumPhenOnt	
TH	C4021812	Abnormality of the head	HumPhenOnt	
TH	C4022738	Neurodevelopmental delay	HumPhenOnt	
TH	C4022810	Abnormality of nervous system morphology	HumPhenOnt	
TH	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TH	C4022924	Abnormal eye physiology	HumPhenOnt	
TH	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TH	C4023353	Abnormality of coordination	HumPhenOnt	
TH	C4023354	Abnormality of central motor function	HumPhenOnt	
TH	C4023432	Abnormality of the metencephalon	HumPhenOnt	
TH	C4025209	Abnormal facial expression	HumPhenOnt	
TH	C4025710	Diminished movement	HumPhenOnt	
TH	C4025871	Abnormality of the face	HumPhenOnt	
