node1	node2	edge_score	
Infarction, Middle Cerebral Artery	TH	1.0	
Gait ataxia	TH	1.0	
Lewy Body Disease	TH	1.0	
Abnormal muscle tone	TH	1.0	
Abnormality of head or neck	TH	1.0	
Disseminated neuroblastoma	TH	1.0	
Attention deficit hyperactivity disorder	TH	1.0	
Mild cognitive impairment	TH	1.0	
Blood pressure finding	TH	1.0	
Systemic arterial pressure	TH	1.0	
Phenotypic variability	TH	1.0	
VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	TH	1.0	
Infantile-onset ascending hereditary spastic paralysis	TH	1.0	
Muscular hypotonia of the trunk	TH	1.0	
Variable expressivity	TH	1.0	
Decreased facial expression	TH	1.0	
Abnormality of the cerebellum	TH	1.0	
MAJOR AFFECTIVE DISORDER 4	TH	1.0	
MAJOR AFFECTIVE DISORDER 5	TH	1.0	
MAJOR AFFECTIVE DISORDER 6	TH	1.0	
Hepatocellular carcinoma	TH	1.0	
Major affective disorder 7	TH	1.0	
MAJOR AFFECTIVE DISORDER 8	TH	1.0	
MAJOR AFFECTIVE DISORDER 9	TH	1.0	
Weight Gain Adverse Event	TH	1.0	
FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	TH	1.0	
Intellectual developmental disorder with dysmorphic facies and ptosis	TH	1.0	
Abnormality of brain morphology	TH	1.0	
Abnormality of hindbrain morphology	TH	1.0	
Abnormality of the musculature	TH	1.0	
Morphological abnormality of the central nervous system	TH	1.0	
Abnormality of the head	TH	1.0	
Neurodevelopmental delay	TH	1.0	
Abnormality of nervous system morphology	TH	1.0	
Abnormality of nervous system physiology	TH	1.0	
Abnormal eye physiology	TH	1.0	
Abnormality of muscle physiology	TH	1.0	
Abnormality of coordination	TH	1.0	
Abnormality of central motor function	TH	1.0	
Abnormality of the metencephalon	TH	1.0	
Abnormal facial expression	TH	1.0	
Diminished movement	TH	1.0	
Abnormality of the face	TH	1.0	
