Gene	CUI	Phenotype	Source Databases	
TSHB	C0032002	Abnormality of the pituitary gland	DisGeNet	
TSHR	C0032002	Abnormality of the pituitary gland	DisGeNet,HumPhenOnt	
VAMP7	C0032002	Abnormality of the pituitary gland	HumPhenOnt	
VIP	C0032002	Abnormality of the pituitary gland	DisGeNet	
VIPR1	C0032002	Abnormality of the pituitary gland	DisGeNet	
VIPR2	C0032002	Abnormality of the pituitary gland	DisGeNet	
ADM2	C0001624	Neoplasm of the adrenal gland	DisGeNet	
AVPR2	C0001624	Neoplasm of the adrenal gland	DisGeNet	
CGA	C0001624	Neoplasm of the adrenal gland	DisGeNet	
CRH	C0001624	Neoplasm of the adrenal gland	DisGeNet	
FSHR	C0001624	Neoplasm of the adrenal gland	DisGeNet	
GIP	C0001624	Neoplasm of the adrenal gland	DisGeNet	
GIPR	C0001624	Neoplasm of the adrenal gland	DisGeNet	
GNAS	C0001624	Neoplasm of the adrenal gland	DisGeNet	
LHCGR	C0001624	Neoplasm of the adrenal gland	DisGeNet	
MC2R	C0001624	Neoplasm of the adrenal gland	DisGeNet	
POMC	C0001624	Neoplasm of the adrenal gland	DisGeNet	
TSHR	C0001624	Neoplasm of the adrenal gland	DisGeNet	
ADRB1	C0002395	Alzheimer Disease	DisGeNet	
ADRB2	C0002395	Alzheimer Disease	DisGeNet	
ADRB3	C0002395	Alzheimer Disease	DisGeNet	
AP2A2	C0002395	Alzheimer Disease	DisGeNet	
APOB	C0002395	Alzheimer Disease	DisGeNet	
ARRB2	C0002395	Alzheimer Disease	DisGeNet	
BIN1	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
CALCR	C0002395	Alzheimer Disease	DisGeNet	
CHRM2	C0002395	Alzheimer Disease	DisGeNet	
CRH	C0002395	Alzheimer Disease	DisGeNet	
DAB2	C0002395	Alzheimer Disease	DisGeNet	
DNM2	C0002395	Alzheimer Disease	DisGeNet	
DRD5	C0002395	Alzheimer Disease	DisGeNet	
EGFR	C0002395	Alzheimer Disease	DisGeNet	
FSHR	C0002395	Alzheimer Disease	DisGeNet	
GHRH	C0002395	Alzheimer Disease	DisGeNet	
GHRHR	C0002395	Alzheimer Disease	DisGeNet	
GRB2	C0002395	Alzheimer Disease	DisGeNet	
HTR6	C0002395	Alzheimer Disease	DisGeNet	
IAPP	C0002395	Alzheimer Disease	DisGeNet	
IGF2R	C0002395	Alzheimer Disease	DisGeNet	
ITSN1	C0002395	Alzheimer Disease	DisGeNet	
LDLR	C0002395	Alzheimer Disease	DisGeNet	
LHB	C0002395	Alzheimer Disease	DisGeNet	
LHCGR	C0002395	Alzheimer Disease	DisGeNet	
LRP2	C0002395	Alzheimer Disease	DisGeNet	
M6PR	C0002395	Alzheimer Disease	DisGeNet	
MGST3	C0002395	Alzheimer Disease	DisGeNet	
NPS	C0002395	Alzheimer Disease	DisGeNet	
PICALM	C0002395	Alzheimer Disease	DisGeNet,PheGenI	
PTGDR	C0002395	Alzheimer Disease	DisGeNet	
PTGER2	C0002395	Alzheimer Disease	DisGeNet	
PTGER4	C0002395	Alzheimer Disease	DisGeNet	
PTGIR	C0002395	Alzheimer Disease	DisGeNet	
PTH	C0002395	Alzheimer Disease	DisGeNet	
PTH1R	C0002395	Alzheimer Disease	DisGeNet	
SH3GL2	C0002395	Alzheimer Disease	DisGeNet	
SLC18A3	C0002395	Alzheimer Disease	DisGeNet	
SYNJ1	C0002395	Alzheimer Disease	DisGeNet	
SYT1	C0002395	Alzheimer Disease	DisGeNet	
TF	C0002395	Alzheimer Disease	DisGeNet	
UBB	C0002395	Alzheimer Disease	DisGeNet	
VAMP2	C0002395	Alzheimer Disease	DisGeNet	
CALCR	C0020503	Secondary hyperparathyroidism	DisGeNet	
CALCRL	C0020503	Secondary hyperparathyroidism	DisGeNet	
EGF	C0020503	Secondary hyperparathyroidism	DisGeNet	
EGFR	C0020503	Secondary hyperparathyroidism	DisGeNet	
GHRHR	C0020503	Secondary hyperparathyroidism	DisGeNet	
GIP	C0020503	Secondary hyperparathyroidism	DisGeNet	
GIPR	C0020503	Secondary hyperparathyroidism	DisGeNet	
GNAS	C0020503	Secondary hyperparathyroidism	DisGeNet	
GRK6	C0020503	Secondary hyperparathyroidism	DisGeNet	
LHCGR	C0020503	Secondary hyperparathyroidism	DisGeNet	
POMC	C0020503	Secondary hyperparathyroidism	DisGeNet	
PTH	C0020503	Secondary hyperparathyroidism	DisGeNet	
PTH1R	C0020503	Secondary hyperparathyroidism	DisGeNet	
TFRC	C0020503	Secondary hyperparathyroidism	DisGeNet	
VIPR1	C0020503	Secondary hyperparathyroidism	DisGeNet	
ACTR2	C0031511	Pheochromocytoma	DisGeNet	
ADCYAP1	C0031511	Pheochromocytoma	DisGeNet	
ADM	C0031511	Pheochromocytoma	DisGeNet	
CALCA	C0031511	Pheochromocytoma	DisGeNet	
CALCRL	C0031511	Pheochromocytoma	DisGeNet	
CRH	C0031511	Pheochromocytoma	DisGeNet	
EGF	C0031511	Pheochromocytoma	DisGeNet	
GCG	C0031511	Pheochromocytoma	DisGeNet	
GCGR	C0031511	Pheochromocytoma	DisGeNet	
GNAS	C0031511	Pheochromocytoma	DisGeNet	
HTR4	C0031511	Pheochromocytoma	DisGeNet	
MC1R	C0031511	Pheochromocytoma	DisGeNet	
POMC	C0031511	Pheochromocytoma	DisGeNet	
PTH	C0031511	Pheochromocytoma	DisGeNet	
RAMP2	C0031511	Pheochromocytoma	DisGeNet	
SCTR	C0031511	Pheochromocytoma	DisGeNet	
VIPR1	C0031511	Pheochromocytoma	DisGeNet	
ADM	C0022661	Kidney Failure, Chronic	DisGeNet	
ADRB1	C0022661	Kidney Failure, Chronic	DisGeNet	
ADRB2	C0022661	Kidney Failure, Chronic	DisGeNet	
ADRB3	C0022661	Kidney Failure, Chronic	DisGeNet	
AP2M1	C0022661	Kidney Failure, Chronic	DisGeNet	
APOB	C0022661	Kidney Failure, Chronic	DisGeNet	
CRH	C0022661	Kidney Failure, Chronic	DisGeNet	
CRHR1	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP2C8	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP3A4	C0022661	Kidney Failure, Chronic	DisGeNet	
CYP3A5	C0022661	Kidney Failure, Chronic	DisGeNet	
DAB2	C0022661	Kidney Failure, Chronic	DisGeNet	
EGF	C0022661	Kidney Failure, Chronic	DisGeNet	
GCGR	C0022661	Kidney Failure, Chronic	DisGeNet	
IAPP	C0022661	Kidney Failure, Chronic	DisGeNet	
IGF2R	C0022661	Kidney Failure, Chronic	DisGeNet	
LDLR	C0022661	Kidney Failure, Chronic	DisGeNet	
LHCGR	C0022661	Kidney Failure, Chronic	DisGeNet	
LRP2	C0022661	Kidney Failure, Chronic	DisGeNet	
POMC	C0022661	Kidney Failure, Chronic	DisGeNet	
PTGER4	C0022661	Kidney Failure, Chronic	DisGeNet	
PTH	C0022661	Kidney Failure, Chronic	DisGeNet	
PTH1R	C0022661	Kidney Failure, Chronic	DisGeNet	
PTHLH	C0022661	Kidney Failure, Chronic	DisGeNet	
VIPR1	C0022661	Kidney Failure, Chronic	DisGeNet	
ADCYAP1R1	C0206754	Neuroendocrine neoplasm	DisGeNet	
CRH	C0206754	Neuroendocrine neoplasm	DisGeNet	
EGF	C0206754	Neuroendocrine neoplasm	DisGeNet	
EGFR	C0206754	Neuroendocrine neoplasm	DisGeNet	
FZD4	C0206754	Neuroendocrine neoplasm	DisGeNet	
GCG	C0206754	Neuroendocrine neoplasm	DisGeNet	
GCGR	C0206754	Neuroendocrine neoplasm	DisGeNet	
GHRH	C0206754	Neuroendocrine neoplasm	DisGeNet	
GIP	C0206754	Neuroendocrine neoplasm	DisGeNet	
GIPR	C0206754	Neuroendocrine neoplasm	DisGeNet	
GNAS	C0206754	Neuroendocrine neoplasm	DisGeNet	
GPBAR1	C0206754	Neuroendocrine neoplasm	DisGeNet	
IAPP	C0206754	Neuroendocrine neoplasm	DisGeNet	
POMC	C0206754	Neuroendocrine neoplasm	DisGeNet	
PTH	C0206754	Neuroendocrine neoplasm	DisGeNet	
PTHLH	C0206754	Neuroendocrine neoplasm	DisGeNet	
ADCYAP1	C0149931	Migraine Disorders	DisGeNet	
ADCYAP1R1	C0149931	Migraine Disorders	DisGeNet	
ADRB2	C0149931	Migraine Disorders	DisGeNet	
CALCA	C0149931	Migraine Disorders	DisGeNet	
CLTA	C0149931	Migraine Disorders	DisGeNet	
CYP3A4	C0149931	Migraine Disorders	DisGeNet	
DRD5	C0149931	Migraine Disorders	DisGeNet	
FSHR	C0149931	Migraine Disorders	DisGeNet	
GNAS	C0149931	Migraine Disorders	DisGeNet	
HTR4	C0149931	Migraine Disorders	DisGeNet	
HTR6	C0149931	Migraine Disorders	DisGeNet	
HTR7	C0149931	Migraine Disorders	DisGeNet	
LDLR	C0149931	Migraine Disorders	DisGeNet	
RAMP1	C0149931	Migraine Disorders	DisGeNet	
VIP	C0149931	Migraine Disorders	DisGeNet	
VIPR1	C0149931	Migraine Disorders	DisGeNet	
VIPR2	C0149931	Migraine Disorders	DisGeNet	
WASL	C0149931	Migraine Disorders	DisGeNet	
ACTR2	C0376358	Malignant tumor of prostate	DisGeNet	
ADCYAP1	C0376358	Malignant tumor of prostate	DisGeNet	
ADCYAP1R1	C0376358	Malignant tumor of prostate	DisGeNet	
ADM	C0376358	Malignant tumor of prostate	DisGeNet	
ARRB2	C0376358	Malignant tumor of prostate	DisGeNet	
BIN1	C0376358	Malignant tumor of prostate	DisGeNet	
CALCA	C0376358	Malignant tumor of prostate	DisGeNet	
CALCR	C0376358	Malignant tumor of prostate	DisGeNet	
CGA	C0376358	Malignant tumor of prostate	DisGeNet	
CLTC	C0376358	Malignant tumor of prostate	DisGeNet	
CRH	C0376358	Malignant tumor of prostate	DisGeNet	
CRHR1	C0376358	Malignant tumor of prostate	DisGeNet	
CYP3A4	C0376358	Malignant tumor of prostate	DisGeNet	
CYP3A5	C0376358	Malignant tumor of prostate	DisGeNet	
DAB2	C0376358	Malignant tumor of prostate	DisGeNet	
DNM2	C0376358	Malignant tumor of prostate	DisGeNet	
EGF	C0376358	Malignant tumor of prostate	DisGeNet	
EGFR	C0376358	Malignant tumor of prostate	DisGeNet	
FSHB	C0376358	Malignant tumor of prostate	DisGeNet	
FSHR	C0376358	Malignant tumor of prostate	DisGeNet	
FZD4	C0376358	Malignant tumor of prostate	DisGeNet	
GAK	C0376358	Malignant tumor of prostate	DisGeNet	
GCG	C0376358	Malignant tumor of prostate	DisGeNet	
GHRH	C0376358	Malignant tumor of prostate	DisGeNet	
GHRHR	C0376358	Malignant tumor of prostate	DisGeNet	
GNAS	C0376358	Malignant tumor of prostate	DisGeNet	
HIP1	C0376358	Malignant tumor of prostate	ClinVar,DisGeNet	
IAPP	C0376358	Malignant tumor of prostate	DisGeNet	
IGF2R	C0376358	Malignant tumor of prostate	DisGeNet	
KIAA0319	C0376358	Malignant tumor of prostate	DisGeNet	
LDLR	C0376358	Malignant tumor of prostate	DisGeNet	
LHB	C0376358	Malignant tumor of prostate	DisGeNet	
LHCGR	C0376358	Malignant tumor of prostate	DisGeNet	
LRP2	C0376358	Malignant tumor of prostate	DisGeNet	
M6PR	C0376358	Malignant tumor of prostate	DisGeNet	
MC1R	C0376358	Malignant tumor of prostate	DisGeNet	
MC2R	C0376358	Malignant tumor of prostate	DisGeNet	
PACSIN2	C0376358	Malignant tumor of prostate	DisGeNet	
PIK3C2A	C0376358	Malignant tumor of prostate	DisGeNet	
POMC	C0376358	Malignant tumor of prostate	DisGeNet	
PTGER2	C0376358	Malignant tumor of prostate	DisGeNet	
PTGER4	C0376358	Malignant tumor of prostate	DisGeNet	
PTH	C0376358	Malignant tumor of prostate	DisGeNet	
PTHLH	C0376358	Malignant tumor of prostate	DisGeNet	
RAMP1	C0376358	Malignant tumor of prostate	DisGeNet	
REPS1	C0376358	Malignant tumor of prostate	DisGeNet	
REPS2	C0376358	Malignant tumor of prostate	DisGeNet	
RXFP1	C0376358	Malignant tumor of prostate	DisGeNet	
SCARB2	C0376358	Malignant tumor of prostate	DisGeNet	
SCTR	C0376358	Malignant tumor of prostate	DisGeNet	
STAM2	C0376358	Malignant tumor of prostate	DisGeNet	
SYT1	C0376358	Malignant tumor of prostate	DisGeNet	
TF	C0376358	Malignant tumor of prostate	DisGeNet	
TFRC	C0376358	Malignant tumor of prostate	DisGeNet	
VAMP3	C0376358	Malignant tumor of prostate	DisGeNet	
VIP	C0376358	Malignant tumor of prostate	DisGeNet	
VIPR1	C0376358	Malignant tumor of prostate	DisGeNet	
VIPR2	C0376358	Malignant tumor of prostate	DisGeNet	
WNT5A	C0376358	Malignant tumor of prostate	DisGeNet	
CRH	C0010481	Cushing's syndrome	DisGeNet	
GIP	C0010481	Cushing's syndrome	DisGeNet	
GIPR	C0010481	Cushing's syndrome	DisGeNet	
GNAS	C0010481	Cushing's syndrome	ClinVar,DisGeNet	
LHCGR	C0010481	Cushing's syndrome	DisGeNet	
MC2R	C0010481	Cushing's syndrome	DisGeNet	
POMC	C0010481	Cushing's syndrome	DisGeNet	
ADCYAP1	C0005586	Bipolar affective disorder	DisGeNet	
ADCYAP1R1	C0005586	Bipolar affective disorder	DisGeNet	
ADM	C0005586	Bipolar affective disorder	DisGeNet	
ADRB2	C0005586	Bipolar affective disorder	DisGeNet	
APOB	C0005586	Bipolar affective disorder	DisGeNet	
AVP	C0005586	Bipolar affective disorder	DisGeNet	
CALCA	C0005586	Bipolar affective disorder	DisGeNet	
CHRM2	C0005586	Bipolar affective disorder	DisGeNet	
CRH	C0005586	Bipolar affective disorder	DisGeNet	
CRHR1	C0005586	Bipolar affective disorder	DisGeNet	
DRD5	C0005586	Bipolar affective disorder	DisGeNet	
GHRH	C0005586	Bipolar affective disorder	DisGeNet	
HIP1R	C0005586	Bipolar affective disorder	DisGeNet	
HTR4	C0005586	Bipolar affective disorder	DisGeNet	
HTR7	C0005586	Bipolar affective disorder	DisGeNet	
KIAA0319	C0005586	Bipolar affective disorder	DisGeNet	
MC2R	C0005586	Bipolar affective disorder	DisGeNet	
MC5R	C0005586	Bipolar affective disorder	DisGeNet	
POMC	C0005586	Bipolar affective disorder	DisGeNet	
RPS27A	C0005586	Bipolar affective disorder	DisGeNet	
SYNJ1	C0005586	Bipolar affective disorder	DisGeNet	
TSHB	C0005586	Bipolar affective disorder	DisGeNet	
UBC	C0005586	Bipolar affective disorder	DisGeNet	
VAMP2	C0005586	Bipolar affective disorder	DisGeNet	
VAMP3	C0005586	Bipolar affective disorder	DisGeNet	
VAMP7	C0005586	Bipolar affective disorder	DisGeNet	
VIP	C0005586	Bipolar affective disorder	DisGeNet	
ARRB1	C0032000	Pituitary adenoma	DisGeNet	
ARRB2	C0032000	Pituitary adenoma	DisGeNet	
CGA	C0032000	Pituitary adenoma	DisGeNet	
CRH	C0032000	Pituitary adenoma	DisGeNet	
CRHR1	C0032000	Pituitary adenoma	DisGeNet	
EGF	C0032000	Pituitary adenoma	DisGeNet	
EGFR	C0032000	Pituitary adenoma	DisGeNet	
FSHB	C0032000	Pituitary adenoma	DisGeNet	
FSHR	C0032000	Pituitary adenoma	DisGeNet	
GHRH	C0032000	Pituitary adenoma	DisGeNet	
GHRHR	C0032000	Pituitary adenoma	DisGeNet	
GNAS	C0032000	Pituitary adenoma	DisGeNet,HumPhenOnt	
GRB2	C0032000	Pituitary adenoma	DisGeNet	
MC2R	C0032000	Pituitary adenoma	DisGeNet	
POMC	C0032000	Pituitary adenoma	DisGeNet	
TFRC	C0032000	Pituitary adenoma	DisGeNet	
ADM	C0085580	Essential hypertension	DisGeNet	
ADRB1	C0085580	Essential hypertension	DisGeNet	
ADRB2	C0085580	Essential hypertension	DisGeNet	
ADRB3	C0085580	Essential hypertension	DisGeNet	
APOB	C0085580	Essential hypertension	DisGeNet	
CALCA	C0085580	Essential hypertension	DisGeNet	
CALCRL	C0085580	Essential hypertension	DisGeNet	
CYP3A5	C0085580	Essential hypertension	ClinVar,DisGeNet	
DNM2	C0085580	Essential hypertension	DisGeNet	
FSHR	C0085580	Essential hypertension	DisGeNet	
GCGR	C0085580	Essential hypertension	DisGeNet	
GNAS	C0085580	Essential hypertension	DisGeNet	
LDLR	C0085580	Essential hypertension	DisGeNet	
POMC	C0085580	Essential hypertension	DisGeNet	
PTH	C0085580	Essential hypertension	DisGeNet	
VIP	C0085580	Essential hypertension	DisGeNet	
ADM	C0206686	Adrenocortical carcinoma	DisGeNet	
EGF	C0206686	Adrenocortical carcinoma	DisGeNet	
EGFR	C0206686	Adrenocortical carcinoma	DisGeNet	
GHRHR	C0206686	Adrenocortical carcinoma	DisGeNet	
GIPR	C0206686	Adrenocortical carcinoma	DisGeNet	
HTR7	C0206686	Adrenocortical carcinoma	DisGeNet	
IGF2R	C0206686	Adrenocortical carcinoma	DisGeNet	
LHCGR	C0206686	Adrenocortical carcinoma	DisGeNet	
MC2R	C0206686	Adrenocortical carcinoma	DisGeNet	
POMC	C0206686	Adrenocortical carcinoma	DisGeNet	
SH3KBP1	C0206686	Adrenocortical carcinoma	DisGeNet	
VIP	C0206686	Adrenocortical carcinoma	DisGeNet	
ADORA2B	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
ARRB1	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
CALCA	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
CGA	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
CRH	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
CRHR1	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
CYP2C8	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
DNM2	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
EGF	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
EGFR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
GHRH	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
GHRHR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
GIP	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
GNAS	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
HGS	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
HTR4	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
IGF2R	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
INSL3	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
LHCGR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
MC2R	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
POMC	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
PTGER2	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
PTGER4	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
PTH	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
PTHLH	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
SCTR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
TFRC	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
TRIP10	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
TSHR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
MC1R	C0001349	Acute-Phase Reaction	DisGeNet	
MC2R	C0001349	Acute-Phase Reaction	DisGeNet	
MC3R	C0001349	Acute-Phase Reaction	DisGeNet	
MC5R	C0001349	Acute-Phase Reaction	DisGeNet	
TF	C0001349	Acute-Phase Reaction	DisGeNet	
TFRC	C0001349	Acute-Phase Reaction	DisGeNet	
ADM	C0020538	Hypertension	DisGeNet	
ADORA2B	C0020538	Hypertension	DisGeNet	
ADRB1	C0020538	Hypertension	DisGeNet	
ADRB2	C0020538	Hypertension	DisGeNet	
ADRB3	C0020538	Hypertension	DisGeNet	
APOB	C0020538	Hypertension	DisGeNet,HumPhenOnt	
AVP	C0020538	Hypertension	DisGeNet	
AVPR2	C0020538	Hypertension	DisGeNet,HumPhenOnt	
CALCA	C0020538	Hypertension	DisGeNet	
CALCRL	C0020538	Hypertension	DisGeNet	
CRHR1	C0020538	Hypertension	DisGeNet	
CYP2C8	C0020538	Hypertension	DisGeNet	
CYP3A4	C0020538	Hypertension	DisGeNet	
CYP3A5	C0020538	Hypertension	DisGeNet	
DNM2	C0020538	Hypertension	DisGeNet	
EGF	C0020538	Hypertension	DisGeNet	
EGFR	C0020538	Hypertension	DisGeNet,HumPhenOnt	
FSHR	C0020538	Hypertension	DisGeNet	
GCG	C0020538	Hypertension	DisGeNet	
GCGR	C0020538	Hypertension	DisGeNet	
GNAS	C0020538	Hypertension	DisGeNet,HumPhenOnt	
GPR83	C0020538	Hypertension	PheGenI	
HGS	C0020538	Hypertension	DisGeNet	
HTR4	C0020538	Hypertension	PheGenI	
IAPP	C0020538	Hypertension	DisGeNet	
LDLR	C0020538	Hypertension	DisGeNet,HumPhenOnt	
LDLRAP1	C0020538	Hypertension	HumPhenOnt	
LHB	C0020538	Hypertension	DisGeNet	
LRP2	C0020538	Hypertension	DisGeNet	
M6PR	C0020538	Hypertension	DisGeNet	
MC2R	C0020538	Hypertension	DisGeNet	
MC3R	C0020538	Hypertension	DisGeNet	
MGST3	C0020538	Hypertension	DisGeNet	
POMC	C0020538	Hypertension	DisGeNet	
PTGER4	C0020538	Hypertension	DisGeNet	
PTH	C0020538	Hypertension	DisGeNet	
RAMP1	C0020538	Hypertension	DisGeNet	
RAMP2	C0020538	Hypertension	DisGeNet	
SCARB2	C0020538	Hypertension	DisGeNet	
CALCA	C0238462	Medullary thyroid carcinoma	DisGeNet	
CALCB	C0238462	Medullary thyroid carcinoma	DisGeNet	
CALCR	C0238462	Medullary thyroid carcinoma	DisGeNet	
EGF	C0238462	Medullary thyroid carcinoma	DisGeNet	
EGFR	C0238462	Medullary thyroid carcinoma	DisGeNet	
IAPP	C0238462	Medullary thyroid carcinoma	DisGeNet	
INSL3	C0238462	Medullary thyroid carcinoma	DisGeNet	
POMC	C0238462	Medullary thyroid carcinoma	DisGeNet	
PTH	C0238462	Medullary thyroid carcinoma	DisGeNet	
RAMP1	C0238462	Medullary thyroid carcinoma	DisGeNet	
RXFP1	C0238462	Medullary thyroid carcinoma	DisGeNet	
RXFP2	C0238462	Medullary thyroid carcinoma	DisGeNet	
TSHR	C0238462	Medullary thyroid carcinoma	DisGeNet	
ADRB1	C0525045	Mood Disorders	DisGeNet	
ADRB2	C0525045	Mood Disorders	DisGeNet	
ADRB3	C0525045	Mood Disorders	DisGeNet	
ARRB2	C0525045	Mood Disorders	DisGeNet	
AVP	C0525045	Mood Disorders	DisGeNet	
CALCA	C0525045	Mood Disorders	DisGeNet	
CHRM2	C0525045	Mood Disorders	DisGeNet	
CRH	C0525045	Mood Disorders	DisGeNet	
CRHR1	C0525045	Mood Disorders	DisGeNet	
DRD5	C0525045	Mood Disorders	DisGeNet	
HIP1R	C0525045	Mood Disorders	DisGeNet	
HTR4	C0525045	Mood Disorders	DisGeNet	
HTR6	C0525045	Mood Disorders	DisGeNet	
HTR7	C0525045	Mood Disorders	DisGeNet	
TGOLN2	C0525045	Mood Disorders	DisGeNet	
VAMP7	C0525045	Mood Disorders	DisGeNet	
ADM	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ADRB1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ADRB2	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ADRB3	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
AGFG1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
AMPH	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
AP2A1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
APOB	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ARRB1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ARRB2	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
AVP	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
BIN1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CALCA	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CALCR	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CD3D	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CD4	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CGA	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CLTC	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CRH	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CRHR1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CTTN	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CYP2C8	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CYP3A4	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CYP3A5	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
