Gene	CUI	Phenotype	Source Databases	
ACE	C0456132	Large fontanelles	HumPhenOnt	
AGT	C0456132	Large fontanelles	HumPhenOnt	
REN	C0456132	Large fontanelles	HumPhenOnt	
ACE	C0017668	Focal segmental glomerulosclerosis	DisGeNet	
AGT	C0017668	Focal segmental glomerulosclerosis	DisGeNet	
REN	C0017668	Focal segmental glomerulosclerosis	DisGeNet,HumPhenOnt	
ACE	C0014867	Esophageal varix	DisGeNet	
AGT	C0014867	Esophageal varix	DisGeNet	
ACE	C1301700	Cardiovascular morbidity	DisGeNet	
REN	C1301700	Cardiovascular morbidity	DisGeNet	
ACE	C0398623	Thrombophilia	DisGeNet	
AGT	C0398623	Thrombophilia	DisGeNet	
REN	C0398623	Thrombophilia	DisGeNet	
ACE	C0155668	Old myocardial infarction	DisGeNet	
REN	C0155668	Old myocardial infarction	DisGeNet	
ACE	C0155733	Aortic atherosclerosis	DisGeNet	
AGT	C0155733	Aortic atherosclerosis	DisGeNet	
ACE	C0339467	Proliferative retinopathy	DisGeNet	
REN	C0339467	Proliferative retinopathy	DisGeNet	
ACE	C1962972	Proteinuria Adverse Event	DisGeNet	
AGT	C1962972	Proteinuria Adverse Event	DisGeNet	
ACE	C0042580	Vesicoureteral reflux	DisGeNet	
AGT	C0042580	Vesicoureteral reflux	DisGeNet	
REN	C0042580	Vesicoureteral reflux	DisGeNet	
ACE	C0020649	Hypotension	DisGeNet,HumPhenOnt	
AGT	C0020649	Hypotension	DisGeNet,HumPhenOnt	
REN	C0020649	Hypotension	DisGeNet,HumPhenOnt	
ACE	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
AGT	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
REN	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
ACE	C0267952	Pancreatic fibrosis	DisGeNet	
REN	C0267952	Pancreatic fibrosis	DisGeNet	
ACE	C0032962	Pregnancy Complications	DisGeNet	
AGT	C0032962	Pregnancy Complications	DisGeNet	
REN	C0032962	Pregnancy Complications	DisGeNet	
ACE	C0023892	Biliary cirrhosis	DisGeNet	
AGT	C0023892	Biliary cirrhosis	DisGeNet	
REN	C0023892	Biliary cirrhosis	DisGeNet	
ACE	C0003507	Aortic valve stenosis	DisGeNet	
AGT	C0003507	Aortic valve stenosis	DisGeNet	
REN	C0003507	Aortic valve stenosis	DisGeNet	
AGT	C0877008	Enzyme inhibition disorder	DisGeNet	
REN	C0877008	Enzyme inhibition disorder	DisGeNet	
ACE	C0035222	Respiratory Distress Syndrome, Adult	DisGeNet	
AGT	C0035222	Respiratory Distress Syndrome, Adult	DisGeNet	
REN	C0035222	Respiratory Distress Syndrome, Adult	DisGeNet	
ACE	C0020544	Renal hypertension	DisGeNet	
AGT	C0020544	Renal hypertension	DisGeNet	
ACE	C0340629	Aortic aneurysm without mention of rupture NOS	DisGeNet	
AGT	C0340629	Aortic aneurysm without mention of rupture NOS	DisGeNet	
ACE	C0022680	Polycystic kidney disease, autosomal dominant	DisGeNet	
AGT	C0022680	Polycystic kidney disease, autosomal dominant	DisGeNet	
REN	C0022680	Polycystic kidney disease, autosomal dominant	DisGeNet	
ACE	C1567741	Alport syndrome	DisGeNet	
REN	C1567741	Alport syndrome	DisGeNet	
ACE	C3827868	Tachycardia	DisGeNet	
AGT	C3827868	Tachycardia	DisGeNet	
REN	C3827868	Tachycardia	DisGeNet	
ACE	C0002940	{Aneurysm, familial abdominal 3} (2)	DisGeNet	
AGT	C0002940	{Aneurysm, familial abdominal 3} (2)	DisGeNet	
REN	C0002940	{Aneurysm, familial abdominal 3} (2)	DisGeNet	
ACE	C0041582	Peptic Ulcer Hemorrhage	DisGeNet	
AGT	C0041582	Peptic Ulcer Hemorrhage	DisGeNet	
ACE	C0011071	Sudden death	DisGeNet	
AGT	C0011071	Sudden death	DisGeNet	
ACE	C0852036	Pregnancy associated hypertension	DisGeNet	
AGT	C0852036	Pregnancy associated hypertension	DisGeNet	
ACE	C0085413	Polycystic Kidney, Autosomal Dominant	DisGeNet	
AGT	C0085413	Polycystic Kidney, Autosomal Dominant	DisGeNet	
REN	C0085413	Polycystic Kidney, Autosomal Dominant	DisGeNet	
ACE	C0268731	Glomerulopathy	DisGeNet	
AGT	C0268731	Glomerulopathy	DisGeNet	
REN	C0268731	Glomerulopathy	DisGeNet	
AGT	C0002063	Alkalosis	DisGeNet	
REN	C0002063	Alkalosis	DisGeNet	
ACE	C0155765	Cerebroretinal microangiopathy with calcifications and cysts 1	DisGeNet	
AGT	C0155765	Cerebroretinal microangiopathy with calcifications and cysts 1	DisGeNet	
AGT	C0917996	Cerebral aneurysm	DisGeNet	
REN	C0917996	Cerebral aneurysm	DisGeNet	
ACE	C0007282	Carotid Stenosis	DisGeNet	
AGT	C0007282	Carotid Stenosis	DisGeNet	
REN	C0007282	Carotid Stenosis	DisGeNet	
ACE	C4022838	Abnormality of the nephron	HumPhenOnt	
AGT	C4022838	Abnormality of the nephron	HumPhenOnt	
REN	C4022838	Abnormality of the nephron	HumPhenOnt	
ACE	C0001925	Albuminuria	DisGeNet	
AGT	C0001925	Albuminuria	DisGeNet	
REN	C0001925	Albuminuria	DisGeNet	
AGT	C0149939	Obstructive nephropathy	DisGeNet	
REN	C0149939	Obstructive nephropathy	DisGeNet	
ACE	C0521173	Granulomatosis	DisGeNet	
AGT	C0521173	Granulomatosis	DisGeNet	
ACE	C0041408	46,XY gonadal dysgenesis, partial, with minifascicular neuropathy	DisGeNet	
AGT	C0041408	46,XY gonadal dysgenesis, partial, with minifascicular neuropathy	DisGeNet	
REN	C0041408	46,XY gonadal dysgenesis, partial, with minifascicular neuropathy	DisGeNet	
ACE	C0520679	Obstructive sleep apnea	DisGeNet	
AGT	C0520679	Obstructive sleep apnea	DisGeNet	
REN	C0520679	Obstructive sleep apnea	DisGeNet	
ACE	C0403592	Chronic rejection of renal transplant	DisGeNet	
AGT	C0403592	Chronic rejection of renal transplant	DisGeNet	
ACE	C0020651	Hypotension, Orthostatic	DisGeNet	
AGT	C0020651	Hypotension, Orthostatic	DisGeNet	
AGT	C0020428	Hyperaldosteronism, familial, type IV	DisGeNet	
REN	C0020428	Hyperaldosteronism, familial, type IV	DisGeNet	
ACE	C0027707	Tubulointerstitial nephritis	DisGeNet	
AGT	C0027707	Tubulointerstitial nephritis	DisGeNet	
ACE	C0002986	Fabry disease	DisGeNet	
AGT	C0002986	Fabry disease	DisGeNet	
ACE	C0242510	Drug usage	DisGeNet	
AGT	C0242510	Drug usage	DisGeNet	
ACE	C0020445	Familial hypercholesterolemia	DisGeNet	
AGT	C0020445	Familial hypercholesterolemia	DisGeNet	
REN	C0020445	Familial hypercholesterolemia	DisGeNet	
ACE	C0266929	Chronic Periodontitis	DisGeNet	
AGT	C0266929	Chronic Periodontitis	DisGeNet	
REN	C0266929	Chronic Periodontitis	DisGeNet	
ACE	C0013537	Eclampsia	DisGeNet	
AGT	C0013537	Eclampsia	DisGeNet	
REN	C0013537	Eclampsia	DisGeNet	
ACE	C0403447	Chronic Kidney Insufficiency	DisGeNet	
AGT	C0403447	Chronic Kidney Insufficiency	DisGeNet	
REN	C0403447	Chronic Kidney Insufficiency	DisGeNet	
ACE	C0162871	Aortic Aneurysm, Abdominal	DisGeNet	
AGT	C0162871	Aortic Aneurysm, Abdominal	DisGeNet	
REN	C0162871	Aortic Aneurysm, Abdominal	DisGeNet	
ACE	C0016059	Fibrosis	DisGeNet	
AGT	C0016059	Fibrosis	DisGeNet	
REN	C0016059	Fibrosis	DisGeNet	
ACE	C0948480	Coronary Restenosis	DisGeNet	
AGT	C0948480	Coronary Restenosis	DisGeNet	
ACE	C0014556	Epilepsy, Temporal Lobe	DisGeNet	
AGT	C0014556	Epilepsy, Temporal Lobe	DisGeNet	
REN	C0014556	Epilepsy, Temporal Lobe	DisGeNet	
ACE	C0015943	Fetal Membranes, Premature Rupture	DisGeNet	
AGT	C0015943	Fetal Membranes, Premature Rupture	DisGeNet	
REN	C0015943	Fetal Membranes, Premature Rupture	DisGeNet	
ACE	C0035439	Other rheumatic heart disease	DisGeNet	
AGT	C0035439	Other rheumatic heart disease	DisGeNet	
ACE	C0008495	Chorioamnionitis	DisGeNet	
AGT	C0008495	Chorioamnionitis	DisGeNet	
REN	C0008495	Chorioamnionitis	DisGeNet	
ACE	C4023412	Abnormality of cranial sutures	HumPhenOnt	
AGT	C4023412	Abnormality of cranial sutures	HumPhenOnt	
REN	C4023412	Abnormality of cranial sutures	HumPhenOnt	
ACE	C0085215	Ovarian Failure, Premature	DisGeNet	
AGT	C0085215	Ovarian Failure, Premature	DisGeNet	
REN	C0085215	Ovarian Failure, Premature	DisGeNet	
ACE	C0022876	Premature Obstetric Labor	DisGeNet	
AGT	C0022876	Premature Obstetric Labor	DisGeNet	
REN	C0022876	Premature Obstetric Labor	DisGeNet	
ACE	C0266781	Abnormality of the amniotic fluid	HumPhenOnt	
AGT	C0266781	Abnormality of the amniotic fluid	HumPhenOnt	
REN	C0266781	Abnormality of the amniotic fluid	HumPhenOnt	
ACE	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	DisGeNet	
AGT	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	DisGeNet	
REN	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	DisGeNet	
ACE	C0008628	Chromosome Xq28 deletion syndrome	DisGeNet	
AGT	C0008628	Chromosome Xq28 deletion syndrome	DisGeNet	
ACE	C0024796	Marfan syndrome	DisGeNet	
AGT	C0024796	Marfan syndrome	DisGeNet	
ACE	C0020443	Hypercholesterolemia, autosomal dominant, type B	DisGeNet	
AGT	C0020443	Hypercholesterolemia, autosomal dominant, type B	DisGeNet	
REN	C0020443	Hypercholesterolemia, autosomal dominant, type B	DisGeNet	
ACE	C0856169	Endothelial dysfunction	DisGeNet	
AGT	C0856169	Endothelial dysfunction	DisGeNet	
REN	C0856169	Endothelial dysfunction	DisGeNet	
ACE	C0333186	Restenosis	DisGeNet	
AGT	C0333186	Restenosis	DisGeNet	
REN	C0333186	Restenosis	DisGeNet	
ACE	C0024143	Lupus Nephritis	DisGeNet	
AGT	C0024143	Lupus Nephritis	DisGeNet	
REN	C0024143	Lupus Nephritis	DisGeNet	
ACE	C0949658	Familial hypertrophic cardiomyopathy 11	DisGeNet	
AGT	C0949658	Familial hypertrophic cardiomyopathy 11	DisGeNet	
ACE	C0003486	Aortic aneurysm, familial thoracic 11, susceptibility to	DisGeNet	
AGT	C0003486	Aortic aneurysm, familial thoracic 11, susceptibility to	DisGeNet	
REN	C0003486	Aortic aneurysm, familial thoracic 11, susceptibility to	DisGeNet	
ACE	C0025303	Meningococcal Infections	DisGeNet	
AGT	C0025303	Meningococcal Infections	DisGeNet	
ACE	C0340643	Aortic dissection	DisGeNet	
AGT	C0340643	Aortic dissection	DisGeNet	
ACE	C2316810	Stage 5 chronic kidney disease	DisGeNet	
AGT	C2316810	Stage 5 chronic kidney disease	DisGeNet	
REN	C2316810	Stage 5 chronic kidney disease	DisGeNet	
ACE	C0019284	Diaphragmatic hernia	DisGeNet	
AGT	C0019284	Diaphragmatic hernia	DisGeNet	
ACE	C0155626	Acute myocardial infarction	DisGeNet	
AGT	C0155626	Acute myocardial infarction	DisGeNet	
REN	C0155626	Acute myocardial infarction	DisGeNet	
AGT	C1384514	Primary hyperaldosteronism	DisGeNet	
REN	C1384514	Primary hyperaldosteronism	DisGeNet	
ACE	C0154830	Proliferative diabetic retinopathy	DisGeNet	
REN	C0154830	Proliferative diabetic retinopathy	DisGeNet	
ACE	C0035344	Retinopathy of Prematurity	DisGeNet	
AGT	C0035344	Retinopathy of Prematurity	DisGeNet	
ACE	C0037315	Sleep apnea	DisGeNet	
AGT	C0037315	Sleep apnea	DisGeNet	
ACE	C0162770	Right ventricular hypertrophy	DisGeNet	
REN	C0162770	Right ventricular hypertrophy	DisGeNet	
ACE	C0242973	Ventricular Dysfunction, Right	DisGeNet	
AGT	C0242973	Ventricular Dysfunction, Right	DisGeNet	
ACE	C0392707	{Atopy, susceptibility to}, 147050 (3)	DisGeNet	
AGT	C0392707	{Atopy, susceptibility to}, 147050 (3)	DisGeNet	
ACE	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
AGT	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
ACE	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
AGT	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
ACE	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
AGT	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
ACE	C2700438	Major affective disorder 7	DisGeNet	
AGT	C2700438	Major affective disorder 7	DisGeNet	
ACE	C2700439	MAJOR AFFECTIVE DISORDER 8	DisGeNet	
AGT	C2700439	MAJOR AFFECTIVE DISORDER 8	DisGeNet	
ACE	C2700440	MAJOR AFFECTIVE DISORDER 9	DisGeNet	
AGT	C2700440	MAJOR AFFECTIVE DISORDER 9	DisGeNet	
ACE	C0007820	 Cerebrovascular disease, occlusive (3)	DisGeNet	
AGT	C0007820	 Cerebrovascular disease, occlusive (3)	DisGeNet	
ACE	C4020755	Abnormality of fontanelles	HumPhenOnt	
AGT	C4020755	Abnormality of fontanelles	HumPhenOnt	
REN	C4020755	Abnormality of fontanelles	HumPhenOnt	
AGT	C0019080	Bleeding with minor or no trauma	DisGeNet	
REN	C0019080	Bleeding with minor or no trauma	DisGeNet	
ACE	C3495426	Homocysteinemia due to MTHFR deficiency	DisGeNet	
AGT	C3495426	Homocysteinemia due to MTHFR deficiency	DisGeNet	
ACE	C3495801	Granulomatosis with Polyangiitis	DisGeNet	
AGT	C3495801	Granulomatosis with Polyangiitis	DisGeNet	
ACE	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet	
AGT	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet	
REN	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet	
ACE	C0032787	Postoperative Complications	DisGeNet	
AGT	C0032787	Postoperative Complications	DisGeNet	
ACE	C0017658	Glomerulonephritis, Membranous	DisGeNet	
AGT	C0017658	Glomerulonephritis, Membranous	DisGeNet	
REN	C0017658	Glomerulonephritis, Membranous	DisGeNet	
ACE	C0011884	Diabetic Retinopathy	DisGeNet	
AGT	C0011884	Diabetic Retinopathy	DisGeNet	
REN	C0011884	Diabetic Retinopathy	DisGeNet	
ACE	C0022660	Acute kidney injury	DisGeNet	
AGT	C0022660	Acute kidney injury	DisGeNet	
REN	C0022660	Acute kidney injury	DisGeNet	
ACE	C0154723	Migraine with aura	DisGeNet	
AGT	C0154723	Migraine with aura	DisGeNet	
ACE	C0149721	Left ventricular hypertrophy	DisGeNet	
AGT	C0149721	Left ventricular hypertrophy	DisGeNet	
REN	C0149721	Left ventricular hypertrophy	DisGeNet	
ACE	C0340279	Ventricular hypertrophy	DisGeNet	
AGT	C0340279	Ventricular hypertrophy	DisGeNet	
ACE	C0013295	Duodenal Ulcer	DisGeNet	
AGT	C0013295	Duodenal Ulcer	DisGeNet	
ACE	C0038587	Substance Withdrawal Syndrome	DisGeNet	
REN	C0038587	Substance Withdrawal Syndrome	DisGeNet	
ACE	C1868649	Panic disorder 1	DisGeNet	
AGT	C1868649	Panic disorder 1	DisGeNet	
ACE	C0018800	Cardiomegaly	DisGeNet	
AGT	C0018800	Cardiomegaly	DisGeNet	
REN	C0018800	Cardiomegaly	DisGeNet	
ACE	C0340288	Stable angina	DisGeNet	
REN	C0340288	Stable angina	DisGeNet	
ACE	C0011269	Dementia, Vascular	DisGeNet	
AGT	C0011269	Dementia, Vascular	DisGeNet	
ACE	C0017178	Gastrointestinal Diseases	DisGeNet	
AGT	C0017178	Gastrointestinal Diseases	DisGeNet	
ACE	C0740392	Infarction, Middle Cerebral Artery	DisGeNet	
AGT	C0740392	Infarction, Middle Cerebral Artery	DisGeNet	
AGT	C0920646	Renal ischaemia	DisGeNet	
REN	C0920646	Renal ischaemia	DisGeNet	
ACE	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
AGT	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
REN	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
ACE	C0033999	Pterygium	DisGeNet	
AGT	C0033999	Pterygium	DisGeNet	
ACE	C0010200	Cough	DisGeNet	
REN	C0010200	Cough	DisGeNet	
ACE	C0007785	Ischaemic cerebral infarction	DisGeNet	
AGT	C0007785	Ischaemic cerebral infarction	DisGeNet	
REN	C0007785	Ischaemic cerebral infarction	DisGeNet	
ACE	C0005826	Abnormal systemic blood pressure	HumPhenOnt	
AGT	C0005826	Abnormal systemic blood pressure	HumPhenOnt	
REN	C0005826	Abnormal systemic blood pressure	HumPhenOnt	
AGT	C0206667	Adrenocortical adenoma	DisGeNet	
REN	C0206667	Adrenocortical adenoma	DisGeNet	
ACE	C0011882	Type 1 diabetic neuropathy	DisGeNet	
AGT	C0011882	Type 1 diabetic neuropathy	DisGeNet	
ACE	C0852949	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	DisGeNet	
AGT	C0852949	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	DisGeNet	
ACE	C0085580	Essential hypertension	DisGeNet	
AGT	C0085580	Essential hypertension	ClinVar,DisGeNet	
REN	C0085580	Essential hypertension	DisGeNet	
ACE	C0012860	DNA Damage	DisGeNet	
AGT	C0012860	DNA Damage	DisGeNet	
ACE	C0024534	Malaria, Cerebral	DisGeNet	
AGT	C0024534	Malaria, Cerebral	DisGeNet	
ACE	C1175175	Severe Acute Respiratory Syndrome	DisGeNet	
AGT	C1175175	Severe Acute Respiratory Syndrome	DisGeNet	
ACE	C0031099	Periodontitis	DisGeNet	
AGT	C0031099	Periodontitis	DisGeNet	
REN	C0031099	Periodontitis	DisGeNet	
ACE	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
AGT	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
REN	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
ACE	C0149931	Migraine Disorders	DisGeNet	
AGT	C0149931	Migraine Disorders	DisGeNet	
REN	C0149931	Migraine Disorders	DisGeNet	
AGT	C0595921	Intraocular pressure disorder	DisGeNet	
REN	C0595921	Intraocular pressure disorder	DisGeNet	
ACE	C0006663	Calcinosis	DisGeNet	
AGT	C0006663	Calcinosis	DisGeNet	
ACE	C3272363	Ischemic Cerebrovascular Accident	DisGeNet	
AGT	C3272363	Ischemic Cerebrovascular Accident	DisGeNet	
REN	C3272363	Ischemic Cerebrovascular Accident	DisGeNet	
ACE	C1561643	Chronic kidney disease	DisGeNet	
AGT	C1561643	Chronic kidney disease	DisGeNet	
REN	C1561643	Chronic kidney disease	DisGeNet,HumPhenOnt	
ACE	C0221198	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME (disorder)	DisGeNet	
AGT	C0221198	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME (disorder)	DisGeNet	
ACE	C0038436	Posttraumatic stress disorder	DisGeNet	
REN	C0038436	Posttraumatic stress disorder	DisGeNet	
ACE	C1565489	Renal insufficiency	DisGeNet	
AGT	C1565489	Renal insufficiency	DisGeNet	
REN	C1565489	Renal insufficiency	DisGeNet,HumPhenOnt	
ACE	C0020459	Hyperinsulinemia	DisGeNet	
AGT	C0020459	Hyperinsulinemia	DisGeNet	
REN	C0020459	Hyperinsulinemia	DisGeNet	
ACE	C0017612	Glaucoma, Open-Angle	DisGeNet	
AGT	C0017612	Glaucoma, Open-Angle	DisGeNet	
ACE	C0149871	Deep venous thrombosis	DisGeNet	
REN	C0149871	Deep venous thrombosis	DisGeNet	
ACE	C0035078	Renal Insufficiency, Chronic	DisGeNet	
AGT	C0035078	Renal Insufficiency, Chronic	DisGeNet	
REN	C0035078	Renal Insufficiency, Chronic	DisGeNet	
ACE	C0023976	Acquired long QT syndrome	DisGeNet	
AGT	C0023976	Acquired long QT syndrome	DisGeNet	
ACE	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
AGT	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
ACE	C0038358	Gastric ulcer	DisGeNet	
REN	C0038358	Gastric ulcer	DisGeNet	
ACE	C0162872	Aortic Aneurysm, Thoracic	DisGeNet	
AGT	C0162872	Aortic Aneurysm, Thoracic	DisGeNet	
ACE	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
AGT	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
ACE	C0032914	Preeclampsia/eclampsia 1	DisGeNet	
AGT	C0032914	Preeclampsia/eclampsia 1	DisGeNet	
REN	C0032914	Preeclampsia/eclampsia 1	DisGeNet	
