Gene	CUI	Phenotype	Source Databases	
TMEM67	C0267952	Pancreatic fibrosis	HumPhenOnt	
AHI1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
B9D1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
B9D2	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
CC2D2A	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
CEP290	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
CEP41	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
MKS1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
RPGRIP1L	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TCTN1	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TCTN2	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TMEM216	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
TMEM67	C0266642	Heterotaxy, visceral, 7, autosomal	HumPhenOnt	
AHI1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
ALMS1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
B9D1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
BRAF	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
BUB1B	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
BUB3	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
C2CD3	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CC2D2A	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
CDK5R1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet	
CDK5RAP2	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CENPJ	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CEP135	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CEP152	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CEP290	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
CEP41	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CEP57	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CEP63	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
CEP83	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
DYNC1H1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
HRAS	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
IQCB1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
KRAS	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
MAP2K1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
MAP2K2	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
MAPK1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
MKS1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
NDE1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
NEK2	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
NPHP1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
NRAS	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
OFD1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet,HumPhenOnt	
ORC1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PAFAH1B1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PCNT	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PLK4	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
PPP2R1A	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
RAF1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
RB1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
RPGRIP1L	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
SDCCAG8	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TCTN1	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TCTN2	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TCTN3	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TMEM216	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TMEM67	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TUBA1A	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
TUBB	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	HumPhenOnt	
YWHAG	C3714756	Intellectual developmental disorder with dysmorphic facies and ptosis	DisGeNet	
AHI1	C0019569	Hirschsprung Disease	HumPhenOnt	
B9D1	C0019569	Hirschsprung Disease	HumPhenOnt	
CC2D2A	C0019569	Hirschsprung Disease	HumPhenOnt	
CEP290	C0019569	Hirschsprung Disease	HumPhenOnt	
CEP41	C0019569	Hirschsprung Disease	HumPhenOnt	
MKS1	C0019569	Hirschsprung Disease	HumPhenOnt	
NPHP1	C0019569	Hirschsprung Disease	HumPhenOnt	
RPGRIP1L	C0019569	Hirschsprung Disease	HumPhenOnt	
SDCCAG8	C0019569	Hirschsprung Disease	HumPhenOnt	
TCTN1	C0019569	Hirschsprung Disease	HumPhenOnt	
TCTN2	C0019569	Hirschsprung Disease	HumPhenOnt	
TMEM216	C0019569	Hirschsprung Disease	HumPhenOnt	
TMEM67	C0019569	Hirschsprung Disease	HumPhenOnt	
AHI1	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
B9D1	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
B9D2	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
BUB1B	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
BUB3	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
CC2D2A	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
CEP164	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
CEP290	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
CEP41	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
CEP57	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
HRAS	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
KRAS	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
MKS1	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
NPHP1	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
NRAS	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
OFD1	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
RPGRIP1L	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
TCTN1	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
TCTN2	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
TMEM216	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
TMEM67	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
TUBA1A	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
TUBB	C1840379	Cerebellar vermis hypoplasia	HumPhenOnt	
AHI1	C4025761	Abnormality of the integument	HumPhenOnt	
ALMS1	C4025761	Abnormality of the integument	HumPhenOnt	
ATM	C4025761	Abnormality of the integument	HumPhenOnt	
B9D1	C4025761	Abnormality of the integument	HumPhenOnt	
B9D2	C4025761	Abnormality of the integument	HumPhenOnt	
BRAF	C4025761	Abnormality of the integument	HumPhenOnt	
BUB1B	C4025761	Abnormality of the integument	HumPhenOnt	
BUB3	C4025761	Abnormality of the integument	HumPhenOnt	
CC2D2A	C4025761	Abnormality of the integument	HumPhenOnt	
CDK5	C4025761	Abnormality of the integument	HumPhenOnt	
CDKN1A	C4025761	Abnormality of the integument	HumPhenOnt	
CDKN1B	C4025761	Abnormality of the integument	HumPhenOnt	
CENPJ	C4025761	Abnormality of the integument	HumPhenOnt	
CEP152	C4025761	Abnormality of the integument	HumPhenOnt	
CEP290	C4025761	Abnormality of the integument	HumPhenOnt	
CEP41	C4025761	Abnormality of the integument	HumPhenOnt	
CEP57	C4025761	Abnormality of the integument	HumPhenOnt	
HRAS	C4025761	Abnormality of the integument	HumPhenOnt	
IL17RD	C4025761	Abnormality of the integument	HumPhenOnt	
KRAS	C4025761	Abnormality of the integument	HumPhenOnt	
MAP2K1	C4025761	Abnormality of the integument	HumPhenOnt	
MAP2K2	C4025761	Abnormality of the integument	HumPhenOnt	
MAPK1	C4025761	Abnormality of the integument	HumPhenOnt	
MASTL	C4025761	Abnormality of the integument	HumPhenOnt	
MKS1	C4025761	Abnormality of the integument	HumPhenOnt	
NEK2	C4025761	Abnormality of the integument	HumPhenOnt	
NPHP1	C4025761	Abnormality of the integument	HumPhenOnt	
NRAS	C4025761	Abnormality of the integument	HumPhenOnt	
OFD1	C4025761	Abnormality of the integument	HumPhenOnt	
ORC1	C4025761	Abnormality of the integument	HumPhenOnt	
PAFAH1B1	C4025761	Abnormality of the integument	HumPhenOnt	
PCNT	C4025761	Abnormality of the integument	HumPhenOnt	
PLK4	C4025761	Abnormality of the integument	HumPhenOnt	
PPP2R1A	C4025761	Abnormality of the integument	HumPhenOnt	
PRKACA	C4025761	Abnormality of the integument	HumPhenOnt	
RAF1	C4025761	Abnormality of the integument	HumPhenOnt	
RB1	C4025761	Abnormality of the integument	HumPhenOnt	
RPGRIP1L	C4025761	Abnormality of the integument	HumPhenOnt	
SDCCAG8	C4025761	Abnormality of the integument	HumPhenOnt	
TCTN1	C4025761	Abnormality of the integument	HumPhenOnt	
TCTN2	C4025761	Abnormality of the integument	HumPhenOnt	
TMEM216	C4025761	Abnormality of the integument	HumPhenOnt	
TMEM67	C4025761	Abnormality of the integument	HumPhenOnt	
TUBB	C4025761	Abnormality of the integument	HumPhenOnt	
YWHAE	C4025761	Abnormality of the integument	HumPhenOnt	
BRAF	C0028326	Noonan syndrome 1	ClinVar,DisGeNet	
CDC25C	C0028326	Noonan syndrome 1	DisGeNet	
HRAS	C0028326	Noonan syndrome 1	DisGeNet	
KRAS	C0028326	Noonan syndrome 1	ClinVar,DisGeNet	
MAP2K1	C0028326	Noonan syndrome 1	ClinVar,DisGeNet	
MAP2K2	C0028326	Noonan syndrome 1	DisGeNet	
MAPK1	C0028326	Noonan syndrome 1	DisGeNet	
MAPK3	C0028326	Noonan syndrome 1	DisGeNet	
NRAS	C0028326	Noonan syndrome 1	ClinVar,DisGeNet	
RAF1	C0028326	Noonan syndrome 1	ClinVar,DisGeNet	
AHI1	C0266015	Abnormality of the digestive system	HumPhenOnt	
ALMS1	C0266015	Abnormality of the digestive system	HumPhenOnt	
ATM	C0266015	Abnormality of the digestive system	HumPhenOnt	
B9D1	C0266015	Abnormality of the digestive system	HumPhenOnt	
B9D2	C0266015	Abnormality of the digestive system	HumPhenOnt	
BRAF	C0266015	Abnormality of the digestive system	HumPhenOnt	
BUB1B	C0266015	Abnormality of the digestive system	HumPhenOnt	
BUB3	C0266015	Abnormality of the digestive system	HumPhenOnt	
CC2D2A	C0266015	Abnormality of the digestive system	HumPhenOnt	
CDC6	C0266015	Abnormality of the digestive system	HumPhenOnt	
CDKN1A	C0266015	Abnormality of the digestive system	HumPhenOnt	
CDKN1B	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP164	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP290	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP41	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP57	C0266015	Abnormality of the digestive system	HumPhenOnt	
CEP83	C0266015	Abnormality of the digestive system	HumPhenOnt	
DCTN1	C0266015	Abnormality of the digestive system	HumPhenOnt	
HRAS	C0266015	Abnormality of the digestive system	HumPhenOnt	
IQCB1	C0266015	Abnormality of the digestive system	HumPhenOnt	
KRAS	C0266015	Abnormality of the digestive system	HumPhenOnt	
MAP2K1	C0266015	Abnormality of the digestive system	HumPhenOnt	
MAP2K2	C0266015	Abnormality of the digestive system	HumPhenOnt	
MAPK1	C0266015	Abnormality of the digestive system	HumPhenOnt	
MCM4	C0266015	Abnormality of the digestive system	HumPhenOnt	
MCM6	C0266015	Abnormality of the digestive system	HumPhenOnt	
MKS1	C0266015	Abnormality of the digestive system	HumPhenOnt	
NPHP1	C0266015	Abnormality of the digestive system	HumPhenOnt	
NPHP4	C0266015	Abnormality of the digestive system	HumPhenOnt	
NRAS	C0266015	Abnormality of the digestive system	HumPhenOnt	
OFD1	C0266015	Abnormality of the digestive system	HumPhenOnt	
ORC1	C0266015	Abnormality of the digestive system	HumPhenOnt	
PAFAH1B1	C0266015	Abnormality of the digestive system	HumPhenOnt	
RAF1	C0266015	Abnormality of the digestive system	HumPhenOnt	
RB1	C0266015	Abnormality of the digestive system	HumPhenOnt	
RPGRIP1L	C0266015	Abnormality of the digestive system	HumPhenOnt	
SDCCAG8	C0266015	Abnormality of the digestive system	HumPhenOnt	
TCTN1	C0266015	Abnormality of the digestive system	HumPhenOnt	
TCTN2	C0266015	Abnormality of the digestive system	HumPhenOnt	
TMEM216	C0266015	Abnormality of the digestive system	HumPhenOnt	
TMEM67	C0266015	Abnormality of the digestive system	HumPhenOnt	
TTBK2	C0266015	Abnormality of the digestive system	HumPhenOnt	
TUBB	C0266015	Abnormality of the digestive system	HumPhenOnt	
YWHAE	C0266015	Abnormality of the digestive system	HumPhenOnt	
AGK	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
AHI1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
ALMS1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
ATM	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
B9D1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
BRAF	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
BUB1B	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
BUB3	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
C2CD3	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CC2D2A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CDC6	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CDK5	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CDK5RAP2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CENPJ	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP135	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP152	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP164	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP290	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP41	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP57	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP63	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
CEP83	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
DCTN1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
DYNC1H1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
HRAS	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
IL17RD	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
IQCB1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
KRAS	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
MAP2K1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
MAP2K2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
MAPK1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
MKS1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NDE1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NEK2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NPHP1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NPHP4	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
NRAS	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
OFD1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
ORC1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PAFAH1B1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PCNT	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PLK4	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PPP2R1A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
PRKACA	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
RAF1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
RB1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
RPGRIP1L	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
SDCCAG8	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TCTN1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TCTN2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TCTN3	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TMEM216	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TMEM67	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TTBK2	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBA1A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBA4A	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBB	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
TUBG1	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
YWHAE	C4022811	Abnormality of nervous system physiology	HumPhenOnt	
B9D1	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
B9D2	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
BUB1B	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
BUB3	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
CC2D2A	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
CEP290	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
CEP57	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
HRAS	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
KRAS	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
MKS1	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
NRAS	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
OFD1	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
RPGRIP1L	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
TCTN2	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
TMEM216	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
TMEM67	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
TUBB	C3280768	Abnormality of the posterior cranial fossa	HumPhenOnt	
AHI1	C4021911	Abnormality of the renal medulla	HumPhenOnt	
CC2D2A	C4021911	Abnormality of the renal medulla	HumPhenOnt	
CEP164	C4021911	Abnormality of the renal medulla	HumPhenOnt	
CEP290	C4021911	Abnormality of the renal medulla	HumPhenOnt	
CEP41	C4021911	Abnormality of the renal medulla	HumPhenOnt	
CEP83	C4021911	Abnormality of the renal medulla	HumPhenOnt	
IQCB1	C4021911	Abnormality of the renal medulla	HumPhenOnt	
NPHP1	C4021911	Abnormality of the renal medulla	HumPhenOnt	
NPHP4	C4021911	Abnormality of the renal medulla	HumPhenOnt	
RPGRIP1L	C4021911	Abnormality of the renal medulla	HumPhenOnt	
SDCCAG8	C4021911	Abnormality of the renal medulla	HumPhenOnt	
TMEM216	C4021911	Abnormality of the renal medulla	HumPhenOnt	
TMEM67	C4021911	Abnormality of the renal medulla	HumPhenOnt	
AGK	C4023182	Abnormality of muscle physiology	HumPhenOnt	
AHI1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
ATM	C4023182	Abnormality of muscle physiology	HumPhenOnt	
B9D1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
BRAF	C4023182	Abnormality of muscle physiology	HumPhenOnt	
BUB1B	C4023182	Abnormality of muscle physiology	HumPhenOnt	
BUB3	C4023182	Abnormality of muscle physiology	HumPhenOnt	
CC2D2A	C4023182	Abnormality of muscle physiology	HumPhenOnt	
CEP290	C4023182	Abnormality of muscle physiology	HumPhenOnt	
CEP41	C4023182	Abnormality of muscle physiology	HumPhenOnt	
CEP57	C4023182	Abnormality of muscle physiology	HumPhenOnt	
DCTN1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
DYNC1H1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
HRAS	C4023182	Abnormality of muscle physiology	HumPhenOnt	
IL17RD	C4023182	Abnormality of muscle physiology	HumPhenOnt	
IQCB1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
KRAS	C4023182	Abnormality of muscle physiology	HumPhenOnt	
MAP2K1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
MAP2K2	C4023182	Abnormality of muscle physiology	HumPhenOnt	
MKS1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
NDE1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
NPHP1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
NRAS	C4023182	Abnormality of muscle physiology	HumPhenOnt	
OFD1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
PAFAH1B1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
PPP2R1A	C4023182	Abnormality of muscle physiology	HumPhenOnt	
PRKACA	C4023182	Abnormality of muscle physiology	HumPhenOnt	
RAF1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
RB1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
RPGRIP1L	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TCTN1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TCTN2	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TMEM216	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TMEM67	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TTBK2	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TUBA1A	C4023182	Abnormality of muscle physiology	HumPhenOnt	
TUBG1	C4023182	Abnormality of muscle physiology	HumPhenOnt	
YWHAE	C4023182	Abnormality of muscle physiology	HumPhenOnt	
B9D1	C1857679	Sloping forehead	HumPhenOnt	
B9D2	C1857679	Sloping forehead	HumPhenOnt	
BUB1B	C1857679	Sloping forehead	HumPhenOnt	
BUB3	C1857679	Sloping forehead	HumPhenOnt	
CC2D2A	C1857679	Sloping forehead	HumPhenOnt	
CDK5RAP2	C1857679	Sloping forehead	HumPhenOnt	
CENPJ	C1857679	Sloping forehead	HumPhenOnt	
CEP135	C1857679	Sloping forehead	HumPhenOnt	
CEP152	C1857679	Sloping forehead	HumPhenOnt	
CEP290	C1857679	Sloping forehead	HumPhenOnt	
CEP57	C1857679	Sloping forehead	HumPhenOnt	
CEP63	C1857679	Sloping forehead	HumPhenOnt	
MKS1	C1857679	Sloping forehead	HumPhenOnt	
NDE1	C1857679	Sloping forehead	HumPhenOnt	
PCNT	C1857679	Sloping forehead	HumPhenOnt	
PLK4	C1857679	Sloping forehead	HumPhenOnt	
RPGRIP1L	C1857679	Sloping forehead	HumPhenOnt	
TCTN2	C1857679	Sloping forehead	HumPhenOnt	
TMEM216	C1857679	Sloping forehead	HumPhenOnt	
TMEM67	C1857679	Sloping forehead	HumPhenOnt	
ABI1	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
ATM	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
AURKA	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
BRAF	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
BUB1B	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
CCNB1	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
CCNB2	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
