node1	node2	edge_score	
Adrenal hyperplasia	PRKCA	1.0	
Omphalocele	GRIP1	1.0	
Underdeveloped nasal alae	GRIP1	1.0	
Absent eyelashes	GRIP1	1.0	
Abnormality of the frontal hairline	GRIP1	1.0	
Right ventricular hypertrophy	PRKCA	1.0	
Wide intermamillary distance	GRIP1	1.0	
Abnormal intermamillary distance	GRIP1	1.0	
Abnormality of the meninges	GRIP1	1.0	
Abnormality of the clitoris	GRIP1	1.0	
Renal hypoplasia	GRIP1	1.0	
Congenital adrenal hyperplasia	PRKCA	1.0	
Pemphigus Vulgaris	PRKCA	1.0	
Dysmetria	PRKCG	1.0	
Abnormality of the vagina	GRIP1	1.0	
Amyotrophic Lateral Sclerosis, Sporadic	GRIA2	1.0	
Drug Allergy	GRIA1	1.0	
Cephalocele	GRIP1	1.0	
Gait ataxia	PRKCG	1.0	
Absence seizures	GRIA4	1.0	
Abnormality of the helix	GRIP1	1.0	
Dementia, Vascular	GRIA2	1.0	
Abnormality of the choanae	GRIP1	1.0	
Membranous nephropathy, susceptibility to	PRKCA	1.0	
Incomplete penetrance	PRKCG	1.0	
Dental malocclusion	GRIP1	1.0	
Aplasia/Hypoplasia of the thumb	GRIP1	1.0	
Pulmonary hypoplasia	GRIP1	1.0	
Adrenocortical adenoma	PRKCA	1.0	
Intellectual developmental disorder with dysmorphic facies and ptosis	GRIA2	1.0	
Intellectual developmental disorder with dysmorphic facies and ptosis	GRIP1	1.0	
Intellectual developmental disorder with dysmorphic facies and ptosis	PRKCG	1.0	
Ambiguous genitalia	GRIP1	1.0	
Aplasia/Hypoplasia of the lungs	GRIP1	1.0	
Abnormality of the scrotum	GRIP1	1.0	
Neuralgia	PRKCG	1.0	
Multicystic kidney dysplasia	GRIP1	1.0	
Vertebral segmentation defect	GRIP1	1.0	
Advanced cancer	PRKCA	1.0	
